"identifiant_menage","nb_parcelles","nb_parcelles_valides","superficie_totale_ha","poids_menage","etat","region","zone_residence","log1p_tot_ha"
199025,5,5,0.597716,8894.890625,"Kaduna","North West","Rural",0.468575109396939
199026,3,3,0.435517,8894.890625,"Kaduna","North West","Rural",0.361525063072426
199027,3,3,0.42657,8894.890625,"Kaduna","North West","Rural",0.35527296162064
199030,5,5,1.358,8894.890625,"Kaduna","North West","Rural",0.857813802115179
199031,6,6,1.40608,8894.890625,"Kaduna","North West","Rural",0.877998867207525
199032,9,9,4.61704,8894.890625,"Kaduna","North West","Rural",1.72580483476404
199033,5,5,1.50484,8894.890625,"Kaduna","North West","Rural",0.91822486024142
199034,5,5,1.6684,8894.890625,"Kaduna","North West","Rural",0.981479041853223
199035,2,2,0.741,8894.890625,"Kaduna","North West","Rural",0.554459660786052
199036,4,4,0.3035,8894.890625,"Kaduna","North West","Rural",0.265052954391419
199037,4,4,1.01507,14244.6298828125,"Kaduna","North West","Rural",0.70065393424934
199038,4,4,0.96071,14244.6298828125,"Kaduna","North West","Rural",0.673306652545542
199040,1,0,NA,14244.6298828125,"Kaduna","North West","Rural",NA
199041,2,2,0.225183,14244.6298828125,"Kaduna","North West","Rural",0.203090220594553
199042,2,2,0.12118,14244.6298828125,"Kaduna","North West","Rural",0.114381702118715
199044,4,4,0.833572,14244.6298828125,"Kaduna","North West","Rural",0.60626597691558
199045,3,3,1.022715,14244.6298828125,"Kaduna","North West","Rural",0.704440668379742
199046,3,3,0.619429,14244.6298828125,"Kaduna","North West","Rural",0.482073617976644
199047,4,4,5.0464,14244.6298828125,"Kaduna","North West","Rural",1.79946305361309
199048,6,6,1.701344,14244.6298828125,"Kaduna","North West","Rural",0.993749426937801
199051,5,5,1.305406,5905.75341796875,"Kaduna","North West","Rural",0.835256799766623
199052,4,4,1.3856,5905.75341796875,"Kaduna","North West","Rural",0.869450665028337
199053,4,4,3.3078,5905.75341796875,"Kaduna","North West","Rural",1.46042733296112
199054,5,5,8.845,5905.75341796875,"Kaduna","North West","Rural",2.28696371209109
199055,10,10,11.7602,5905.75341796875,"Kaduna","North West","Rural",2.546330951775
199056,4,4,3.458,5905.75341796875,"Kaduna","North West","Rural",1.49470023496368
199057,1,0,NA,5905.75341796875,"Kaduna","North West","Rural",NA
199058,7,7,8.189034,5905.75341796875,"Kaduna","North West","Rural",2.21801081658808
199059,10,10,8.85454,5905.75341796875,"Kaduna","North West","Rural",2.28793226270149
199060,5,5,2.475773,5905.75341796875,"Kaduna","North West","Rural",1.24581690032247
199061,4,4,0.667809,2657.2890625,"Kaduna","North West","Rural",0.511510788986683
199062,4,4,2.04706,2657.2890625,"Kaduna","North West","Rural",1.11417719130953
199064,6,6,5.27343,2657.2890625,"Kaduna","North West","Rural",1.83632325450962
199065,3,3,0.62219,2657.2890625,"Kaduna","North West","Rural",0.4837770881671
199066,3,3,1.15868,2657.2890625,"Kaduna","North West","Rural",0.769496923780458
199067,6,6,1.929,2657.2890625,"Kaduna","North West","Rural",1.0746610678456
199068,7,7,2.79138,2657.2890625,"Kaduna","North West","Rural",1.33273006891514
199069,5,5,0.63926,2657.2890625,"Kaduna","North West","Rural",0.494244920493755
199071,3,3,2.06983,2657.2890625,"Kaduna","North West","Rural",1.12162218547304
199072,6,6,1.3463,2657.2890625,"Kaduna","North West","Rural",0.852839619293538
199073,2,2,0.273599,3781.28149414062,"Kaduna","North West","Rural",0.241846750931794
199074,8,8,2.65668,3781.28149414062,"Kaduna","North West","Rural",1.29655563192049
199075,4,4,1.979,3781.28149414062,"Kaduna","North West","Rural",1.09158767373115
199077,4,4,1.8525,3781.28149414062,"Kaduna","North West","Rural",1.04819580275409
199078,3,3,1.50438,3781.28149414062,"Kaduna","North West","Rural",0.918041198912393
199079,1,1,0.4446,3781.28149414062,"Kaduna","North West","Rural",0.367832466634609
199080,3,3,2.16517,3781.28149414062,"Kaduna","North West","Rural",1.15220676663393
199081,3,3,0.597,3781.28149414062,"Kaduna","North West","Rural",0.468126869232875
199082,5,5,3.711,3781.28149414062,"Kaduna","North West","Rural",1.5499001997179
199083,2,2,0.694,3781.28149414062,"Kaduna","North West","Rural",0.527092596229863
199085,4,4,2.03692,8730.2412109375,"Kaduna","North West","Rural",1.110843843932
199086,3,3,0.5555,8730.2412109375,"Kaduna","North West","Rural",0.441797037355555
199087,4,4,1.09067,8730.2412109375,"Kaduna","North West","Rural",0.737484588766481
199088,4,4,2.3218,8730.2412109375,"Kaduna","North West","Rural",1.20050680468276
199090,3,3,0.267,8730.2412109375,"Kaduna","North West","Rural",0.236651901339002
199091,3,3,0.3855,8730.2412109375,"Kaduna","North West","Rural",0.326061085320896
199092,4,4,1.29198,8730.2412109375,"Kaduna","North West","Rural",0.829416072810931
199093,5,5,1.4941,8730.2412109375,"Kaduna","North West","Rural",0.913927942684967
199094,3,3,0.9471,8730.2412109375,"Kaduna","North West","Rural",0.666341086139438
199095,4,4,0.8645,8730.2412109375,"Kaduna","North West","Rural",0.622992920636739
199097,4,4,0.832572,28184.94921875,"Kaduna","North West","Rural",0.605720444593445
200011,3,3,1.732,2428.50244140625,"Kano","North West","Rural",1.00503394170854
200013,1,1,1.235,2428.50244140625,"Kano","North West","Rural",0.804241228065532
200014,2,2,0.99,2428.50244140625,"Kano","North West","Rural",0.688134638736401
200015,1,0,NA,2428.50244140625,"Kano","North West","Rural",NA
200016,3,3,4.454546,2428.50244140625,"Kano","North West","Rural",1.69644938942373
200017,1,0,NA,NA,"Kano","North West","Rural",NA
200020,2,2,1.235,2428.50244140625,"Kano","North West","Rural",0.804241228065532
200071,3,3,0.7193,1993.01391601562,"Kano","North West","Rural",0.541917231243664
200072,2,2,2.223,1993.01391601562,"Kano","North West","Rural",1.1703126028333
200074,2,2,1.235,1993.01391601562,"Kano","North West","Rural",0.804241228065532
200075,2,2,0.252,1993.01391601562,"Kano","North West","Rural",0.224742272677907
200076,2,2,0.499,1993.01391601562,"Kano","North West","Rural",0.404798219120461
200077,4,4,1.17972,1993.01391601562,"Kano","North West","Rural",0.779196428184855
200078,4,4,1.66384,1993.01391601562,"Kano","North West","Rural",0.979768690814405
200079,3,3,0.95742,1993.01391601562,"Kano","North West","Rural",0.671627279593021
200101,4,4,1.1437,4085.93579101562,"Kano","North West","Rural",0.762533308044953
200102,1,1,0.004,4085.93579101562,"Kano","North West","Rural",0.00399202126953745
200103,2,2,0.993,4085.93579101562,"Kano","North West","Rural",0.689641041230658
200104,3,3,3.216,4085.93579101562,"Kano","North West","Rural",1.43888681123906
200105,2,2,0.746,4085.93579101562,"Kano","North West","Rural",0.55732745741741
200106,2,2,0.5998,4085.93579101562,"Kano","North West","Rural",0.469878621432584
200107,4,4,1.65496,4085.93579101562,"Kano","North West","Rural",0.976429588667039
200108,3,3,1.20542,4085.93579101562,"Kano","North West","Rural",0.790917966950999
200109,2,2,0.2026,4085.93579101562,"Kano","North West","Rural",0.184485879623331
200110,4,4,2.977,4085.93579101562,"Kano","North West","Rural",1.38052776622555
200161,3,3,2.228,6181.2021484375,"Kano","North West","Rural",1.1718627504077
200162,4,4,2.0798,6181.2021484375,"Kano","North West","Rural",1.12486465981218
200164,2,2,2.832802,6181.2021484375,"Nasarawa","North Central","Urbain",1.34359612839837
200165,4,4,1.245,6181.2021484375,"Kano","North West","Rural",0.808705521194218
200166,3,3,1.4366,6181.2021484375,"Kano","North West","Rural",0.89060362493817
200167,3,3,0.48424,6181.2021484375,"Kano","North West","Rural",0.394902856736485
200168,3,3,1.7365,6181.2021484375,"Kano","North West","Rural",1.00667973160184
200169,3,3,3.2185,6181.2021484375,"Kano","North West","Urbain",1.43947961462354
200170,2,2,0.5,6181.2021484375,"Kano","North West","Rural",0.405465108108164
200181,2,2,2,3543.18115234375,"Kano","North West","Urbain",1.09861228866811
200182,3,3,0.7954,3543.18115234375,"Kano","North West","Urbain",0.585227838340451
200183,1,1,1.618744,3543.18115234375,"Kano","North West","Urbain",0.962694813516235
200184,1,0,NA,3543.18115234375,"Kano","North West","Urbain",NA
200185,5,5,1.52514,3543.18115234375,"Kano","North West","Urbain",0.92629650673483
200186,4,4,0.8004,3543.18115234375,"Kano","North West","Urbain",0.588008862436641
200187,3,3,0.3094,3543.18115234375,"Kano","North West","Urbain",0.269569017024854
200188,1,0,NA,3543.18115234375,"Kano","North West","Urbain",NA
200189,3,3,1.239,3543.18115234375,"Kano","North West","Urbain",0.806029337616618
200190,1,0,NA,3543.18115234375,"Kano","North West","Urbain",NA
209001,2,2,1.488,9311.673828125,"Kano","North West","Rural",0.911479174876933
209002,3,3,1.24,9311.673828125,"Kano","North West","Rural",0.806475865866949
209003,1,0,NA,9311.673828125,"Kano","North West","Rural",NA
209005,4,4,2.6232,9311.673828125,"Kano","North West","Rural",1.28735761325987
209006,3,3,1.0918,9311.673828125,"Kano","North West","Rural",0.738024939338031
209007,4,4,1.8348,9311.673828125,"Kano","North West","Rural",1.04197138795396
209009,4,4,3.956,9311.673828125,"Kano","North West","Rural",1.6005989637669
209010,4,4,1.3338,9311.673828125,"Kano","North West","Rural",0.84749784038987
209011,3,3,2.122744,9311.673828125,"Kano","North West","Rural",1.13871210247864
209012,2,2,0.998,9311.673828125,"Kano","North West","Rural",0.692146680226362
209014,3,3,1.3388,5489.44580078125,"Kano","North West","Rural",0.849637977319378
209015,3,3,1.734,5489.44580078125,"Kano","North West","Rural",1.00576573830176
209016,3,3,2.722,5489.44580078125,"Kano","North West","Rural",1.31426115822006
209017,4,4,1.4129,5489.44580078125,"Kano","North West","Rural",0.880829343595996
209018,4,4,1.1432,5489.44580078125,"Kano","North West","Rural",0.762300039248262
209019,4,4,1.981,5489.44580078125,"Kano","North West","Rural",1.09225881469593
209020,5,5,2.16084,5489.44580078125,"Kano","North West","Rural",1.15083781505901
209021,2,2,0.6472,5489.44580078125,"Kano","North West","Rural",0.499076876731443
209022,3,3,0.993,5489.44580078125,"Kano","North West","Rural",0.689641041230658
209023,2,2,0.251,5489.44580078125,"Kano","North West","Rural",0.223943231484774
209025,1,1,0.0035,8543.1826171875,"Kano","North West","Rural",0.00349388925425578
209026,1,1,0.0025,8543.1826171875,"Kano","North West","Rural",0.0024968801985872
209027,1,1,0.004,8543.1826171875,"Kano","North West","Rural",0.00399202126953745
209028,1,1,0.006,8543.1826171875,"Kano","North West","Rural",0.00598207167754746
209029,3,3,0.746,8543.1826171875,"Kano","North West","Rural",0.55732745741741
209030,1,1,0.005,8543.1826171875,"Kano","North West","Rural",0.00498754151103907
209031,1,1,0.002,8543.1826171875,"Kano","North West","Rural",0.00199800266267306
209033,1,1,0.008,8543.1826171875,"Kano","North West","Rural",0.00796816964917687
209035,1,1,0.012,8543.1826171875,"Kano","North West","Rural",0.0119285708652738
209036,2,2,2.48,8543.1826171875,"Kano","North West","Rural",1.24703229378638
209037,2,2,1.4895,7162.32080078125,"Kano","North West","Urbain",0.9120818871001
209038,2,2,0.9955,7162.32080078125,"Kano","North West","Urbain",0.690894645506651
209041,2,2,0.746,7162.32080078125,"Kano","North West","Urbain",0.55732745741741
209042,1,1,0.005,7162.32080078125,"Kano","North West","Urbain",0.00498754151103907
209043,1,0,NA,7162.32080078125,"Kano","North West","Urbain",NA
209044,3,3,1.0918,7162.32080078125,"Kano","North West","Urbain",0.738024939338031
209045,3,3,1.995,7162.32080078125,"Kano","North West","Urbain",1.09694423156741
209046,1,0,NA,7162.32080078125,"Kano","North West","Urbain",NA
209047,1,0,NA,7162.32080078125,"Kano","North West","Urbain",NA
209048,2,2,2.478,7162.32080078125,"Kano","North West","Urbain",1.24645741593209
209049,4,4,8.8995,5041.1845703125,"Kano","North West","Rural",2.29248425081462
209050,3,3,3.463,5041.1845703125,"Kano","North West","Rural",1.49582118564713
209051,3,3,7.4175,5041.1845703125,"Kano","North West","Rural",2.13031287205309
209052,3,3,1.6372,5041.1845703125,"Kano","North West","Rural",0.969717748257008
209053,2,2,2.475,5041.1845703125,"Kano","North West","Rural",1.24559447901676
209055,4,4,1.4376,5041.1845703125,"Kano","North West","Rural",0.891013948689362
209056,3,3,1.3388,5041.1845703125,"Kano","North West","Rural",0.849637977319378
209058,2,2,0.9925,5041.1845703125,"Kano","North West","Rural",0.689390131682233
209059,3,3,2.476,5041.1845703125,"Kano","North West","Rural",1.24588220740315
209060,3,3,2.3268,5041.1845703125,"Kano","North West","Rural",1.2020108810124
209062,2,2,1.485,21511.578125,"Kano","North West","Urbain",0.910272659548592
209063,1,1,2,21511.578125,"Kano","North West","Urbain",1.09861228866811
209064,1,0,NA,21511.578125,"Kano","North West","Urbain",NA
209066,1,0,NA,21511.578125,"Kano","North West","Urbain",NA
209067,3,3,0.013,21511.578125,"Kano","North West","Urbain",0.0129162252665463
209068,2,2,0.3004,21511.578125,"Kano","North West","Urbain",0.262671909447613
209069,3,3,0.26382,21511.578125,"Kano","North West","Urbain",0.234138880520811
209070,1,1,0.003,21511.578125,"Kano","North West","Urbain",0.00299550897979848
209071,3,3,1.0898,21511.578125,"Kano","North West","Urbain",0.737068367617873
209072,1,1,0.005,21511.578125,"Kano","North West","Urbain",0.00498754151103907
209073,1,0,NA,14565.3623046875,"Kano","North West","Urbain",NA
209075,1,0,NA,14565.3623046875,"Kano","North West","Urbain",NA
209077,1,1,0.494,14565.3623046875,"Kano","North West","Urbain",0.401457086710626
209078,1,0,NA,14565.3623046875,"Kano","North West","Urbain",NA
209079,2,2,0.1507,14565.3623046875,"Kano","North West","Urbain",0.140370452847276
209080,4,4,0.0355,14565.3623046875,"Kano","North West","Urbain",0.0348844018535018
209081,3,3,0.0123,14565.3623046875,"Kano","North West","Urbain",0.012224969622569
209082,1,1,0.0025,14565.3623046875,"Kano","North West","Urbain",0.0024968801985872
209083,2,2,0.1502,14565.3623046875,"Kano","North West","Urbain",0.139935840297517
209084,1,1,0.003,14565.3623046875,"Kano","North West","Urbain",0.00299550897979848
209085,4,4,0.7954,16958.9609375,"Kano","North West","Rural",0.585227838340451
209086,3,3,0.6225,16958.9609375,"Kano","North West","Rural",0.483968169596108
209087,3,3,2.6232,16958.9609375,"Kano","North West","Rural",1.28735761325987
209088,8,8,2.4256,16958.9609375,"Kano","North West","Rural",1.23127663885328
209089,3,3,2.26682,16958.9609375,"Kano","North West","Rural",1.18381703468234
209090,2,2,1.489,16958.9609375,"Kano","North West","Rural",0.911881023385455
209091,4,4,3.6112,16958.9609375,"Kano","North West","Rural",1.52848812682307
209094,3,3,1.1437,16958.9609375,"Kano","North West","Rural",0.762533308044953
209095,3,3,0.8448,16958.9609375,"Kano","North West","Rural",0.612370870532657
209096,4,4,1.24,16958.9609375,"Kano","North West","Rural",0.806475865866949
209098,2,2,4.856232,3915.66723632812,"Kano","North West","Rural",1.7675063933606
209099,1,1,4,3915.66723632812,"Kano","North West","Rural",1.6094379124341
209100,2,2,6.0025,3915.66723632812,"Kano","North West","Rural",1.94626722815213
209101,2,2,1.5314,3915.66723632812,"Kano","North West","Rural",0.928772509376211
209102,4,4,20.41208,3915.66723632812,"Kano","North West","Rural",3.06395524874683
209103,2,2,5.260918,3915.66723632812,"Kano","North West","Rural",1.83432681972804
209105,2,2,0.8932,3915.66723632812,"Kano","North West","Rural",0.638268519049956
209106,2,2,0.993,3915.66723632812,"Kano","North West","Rural",0.689641041230658
209107,3,3,1.3438,3915.66723632812,"Kano","North West","Rural",0.851773543842365
209108,3,3,0.9436,3915.66723632812,"Kano","North West","Rural",0.664541923549611
209111,2,2,0.993,7198.05908203125,"Kano","North West","Rural",0.689641041230658
209112,3,3,2.48,7198.05908203125,"Kano","North West","Rural",1.24703229378638
209113,3,3,2.228,7198.05908203125,"Kano","North West","Rural",1.1718627504077
209114,3,3,0.5504,7198.05908203125,"Kano","North West","Rural",0.438512962154365
209115,3,3,1.0933,7198.05908203125,"Kano","North West","Rural",0.738741768118337
209116,3,3,0.77558,7198.05908203125,"Kano","North West","Rural",0.574127130116153
209117,1,1,0.8398,7198.05908203125,"Kano","North West","Rural",0.60965687006092
209118,3,3,3.211,7198.05908203125,"Kano","North West","Rural",1.43770014917979
209119,3,3,0.5973,7198.05908203125,"Kano","North West","Rural",0.468314703813774
209120,3,3,0.3992,7198.05908203125,"Kano","North West","Rural",0.335900644722255
209121,2,2,1.0868,7152.2353515625,"Kano","North West","Rural",0.735631792166101
209122,2,2,1.0868,7152.2353515625,"Kano","North West","Rural",0.735631792166101
209123,3,3,0.7657,7152.2353515625,"Kano","North West","Rural",0.568547212326616
209124,1,1,0.741,7152.2353515625,"Kano","North West","Rural",0.554459660786052
209125,2,2,1.0868,7152.2353515625,"Kano","North West","Rural",0.735631792166101
209126,3,3,1.78828,7152.2353515625,"Kano","North West","Rural",1.02542491827155
209127,3,3,1.18807,7152.2353515625,"Kano","North West","Rural",0.783019876735365
209128,3,3,1.01517,7152.2353515625,"Kano","North West","Rural",0.700703559085588
209130,3,3,1.3585,7152.2353515625,"Kano","North West","Rural",0.858025823742179
209131,1,1,1.618744,7152.2353515625,"Kano","North West","Rural",0.962694813516235
210001,1,0,NA,5144.1875,"Katsina","North West","Rural",NA
210002,1,0,NA,5144.1875,"Katsina","North West","Rural",NA
210003,1,0,NA,5144.1875,"Katsina","North West","Rural",NA
210004,1,1,7,5144.1875,"Katsina","North West","Rural",2.07944154167984
210005,2,2,3,5144.1875,"Katsina","North West","Rural",1.38629436111989
210006,2,2,14,5144.1875,"Katsina","North West","Rural",2.70805020110221
