"hhid","nombre_parcelle","superficie_totale_menage","wt_wave4","secteur","state","state_label","zone"
29142,2,1.045,2224.18920898438,"Urbain",2,"2. Adamawa","2. North East"
29143,3,2.4,2224.18920898438,"Urbain",2,"2. Adamawa","2. North East"
29144,2,0.8,2224.18920898438,"Urbain",2,"2. Adamawa","2. North East"
29147,3,1.2005,1650.10009765625,"Rural",2,"2. Adamawa","2. North East"
29148,3,0.8005,1650.10009765625,"Rural",2,"2. Adamawa","2. North East"
29149,4,3.4001,1650.10009765625,"Rural",2,"2. Adamawa","2. North East"
29150,5,4.045,1650.10009765625,"Rural",2,"2. Adamawa","2. North East"
29151,3,2.05,1650.10009765625,"Rural",2,"2. Adamawa","2. North East"
29152,4,3.2,1650.10009765625,"Rural",2,"2. Adamawa","2. North East"
29153,3,1.645,1650.10009765625,"Rural",2,"2. Adamawa","2. North East"
29154,6,7.29,1650.10009765625,"Rural",2,"2. Adamawa","2. North East"
29155,3,3,1650.10009765625,"Rural",2,"2. Adamawa","2. North East"
29156,4,3,1650.10009765625,"Rural",2,"2. Adamawa","2. North East"
29158,3,2.0005,400,"Rural",2,"2. Adamawa","2. North East"
29160,7,5.602,400,"Rural",2,"2. Adamawa","2. North East"
29161,4,2.4009,400,"Rural",2,"2. Adamawa","2. North East"
29162,6,7.8001,400,"Rural",2,"2. Adamawa","2. North East"
29163,2,2,400,"Rural",2,"2. Adamawa","2. North East"
29164,2,1.2,400,"Rural",2,"2. Adamawa","2. North East"
29165,2,2.4,400,"Rural",2,"2. Adamawa","2. North East"
29166,2,0.40505,400,"Rural",2,"2. Adamawa","2. North East"
29167,3,2.6,400,"Rural",2,"2. Adamawa","2. North East"
29168,2,1.6,400,"Rural",2,"2. Adamawa","2. North East"
29169,3,0.845,1983.68811035156,"Rural",2,"2. Adamawa","2. North East"
29170,4,1.2004,1983.68811035156,"Rural",2,"2. Adamawa","2. North East"
29171,4,2,1983.68811035156,"Rural",2,"2. Adamawa","2. North East"
29172,3,1.0451,1983.68811035156,"Rural",2,"2. Adamawa","2. North East"
29173,4,4,1983.68811035156,"Rural",2,"2. Adamawa","2. North East"
29174,3,4.86,1983.68811035156,"Rural",2,"2. Adamawa","2. North East"
29175,3,0.8525,1983.68811035156,"Rural",2,"2. Adamawa","2. North East"
29176,3,4.09,1983.68811035156,"Rural",2,"2. Adamawa","2. North East"
29178,5,15,1983.68811035156,"Rural",2,"2. Adamawa","2. North East"
29179,5,5,1983.68811035156,"Rural",2,"2. Adamawa","2. North East"
29181,4,5.42,1555.15368652344,"Rural",2,"2. Adamawa","2. North East"
29183,3,0.81,1555.15368652344,"Rural",2,"2. Adamawa","2. North East"
29185,5,2.218,1555.15368652344,"Rural",2,"2. Adamawa","2. North East"
29186,2,1.8,1555.15368652344,"Rural",2,"2. Adamawa","2. North East"
29187,4,3.6,1555.15368652344,"Rural",2,"2. Adamawa","2. North East"
29188,3,3.2,1555.15368652344,"Rural",2,"2. Adamawa","2. North East"
29189,2,2,1555.15368652344,"Rural",2,"2. Adamawa","2. North East"
29191,4,2.425,1555.15368652344,"Rural",2,"2. Adamawa","2. North East"
29192,2,2.01,1555.15368652344,"Rural",2,"2. Adamawa","2. North East"
29193,3,2.02,814.976989746094,"Rural",2,"2. Adamawa","2. North East"
29194,4,10.02,814.976989746094,"Rural",2,"2. Adamawa","2. North East"
29195,3,4.825,814.976989746094,"Rural",2,"2. Adamawa","2. North East"
29196,3,2.812,814.976989746094,"Rural",2,"2. Adamawa","2. North East"
29198,3,3.63,814.976989746094,"Rural",2,"2. Adamawa","2. North East"
29199,2,2.025,814.976989746094,"Rural",2,"2. Adamawa","2. North East"
29200,4,0.042,814.976989746094,"Rural",2,"2. Adamawa","2. North East"
29202,3,4.1,814.976989746094,"Rural",2,"2. Adamawa","2. North East"
29203,2,3,814.976989746094,"Rural",2,"2. Adamawa","2. North East"
29204,3,3.62,814.976989746094,"Rural",2,"2. Adamawa","2. North East"
29206,1,0.025,1352.00732421875,"Rural",2,"2. Adamawa","2. North East"
29211,2,10.025,1352.00732421875,"Rural",2,"2. Adamawa","2. North East"
29212,1,0.6,1352.00732421875,"Rural",2,"2. Adamawa","2. North East"
29213,1,0.035,1352.00732421875,"Rural",2,"2. Adamawa","2. North East"
29217,2,2,1935.7958984375,"Urbain",2,"2. Adamawa","2. North East"
29218,3,2.615,1935.7958984375,"Urbain",2,"2. Adamawa","2. North East"
29219,3,3.51,1935.7958984375,"Urbain",2,"2. Adamawa","2. North East"
29220,3,4.015,1935.7958984375,"Urbain",2,"2. Adamawa","2. North East"
29223,2,1.5,1935.7958984375,"Urbain",2,"2. Adamawa","2. North East"
29224,3,2.2,1935.7958984375,"Urbain",2,"2. Adamawa","2. North East"
29226,3,1.425,1935.7958984375,"Urbain",2,"2. Adamawa","2. North East"
29228,3,2.825,1935.7958984375,"Urbain",2,"2. Adamawa","2. North East"
30021,2,2e-04,7427.5166015625,"Rural",3,"3. Akwa Ibom","5. South South"
30022,3,0.1821,7427.5166015625,"Rural",3,"3. Akwa Ibom","5. South South"
30023,3,1.1509,7427.5166015625,"Rural",3,"3. Akwa Ibom","5. South South"
30024,2,0.535,7427.5166015625,"Rural",3,"3. Akwa Ibom","5. South South"
30025,1,0.02,7427.5166015625,"Rural",3,"3. Akwa Ibom","5. South South"
30026,4,0.227,7427.5166015625,"Rural",3,"3. Akwa Ibom","5. South South"
30027,1,0.05,7427.5166015625,"Rural",3,"3. Akwa Ibom","5. South South"
30028,3,0.1489,7427.5166015625,"Rural",3,"3. Akwa Ibom","5. South South"
30029,2,0.0781,7427.5166015625,"Rural",3,"3. Akwa Ibom","5. South South"
30041,2,0.1534,2220.67602539062,"Urbain",3,"3. Akwa Ibom","5. South South"
30042,1,1,2220.67602539062,"Urbain",3,"3. Akwa Ibom","5. South South"
30043,2,1.065,2220.67602539062,"Urbain",3,"3. Akwa Ibom","5. South South"
30044,2,0.063,2220.67602539062,"Urbain",3,"3. Akwa Ibom","5. South South"
30045,6,0.354,2220.67602539062,"Urbain",3,"3. Akwa Ibom","5. South South"
30046,3,0.08052,2220.67602539062,"Urbain",3,"3. Akwa Ibom","5. South South"
30047,3,0.0785,2220.67602539062,"Urbain",3,"3. Akwa Ibom","5. South South"
30048,5,0.1795,2220.67602539062,"Urbain",3,"3. Akwa Ibom","5. South South"
30049,4,0.231,2220.67602539062,"Urbain",3,"3. Akwa Ibom","5. South South"
30081,2,0.117,7248.6982421875,"Rural",3,"3. Akwa Ibom","5. South South"
30084,3,1.01275,7248.6982421875,"Rural",3,"3. Akwa Ibom","5. South South"
30085,9,0.86,7248.6982421875,"Rural",3,"3. Akwa Ibom","5. South South"
30086,8,0.3878,7248.6982421875,"Rural",3,"3. Akwa Ibom","5. South South"
30087,4,1.3235,7248.6982421875,"Rural",3,"3. Akwa Ibom","5. South South"
30088,9,0.4458,7248.6982421875,"Rural",3,"3. Akwa Ibom","5. South South"
30089,9,0.3327,7248.6982421875,"Rural",3,"3. Akwa Ibom","5. South South"
30090,3,1.343,7248.6982421875,"Rural",3,"3. Akwa Ibom","5. South South"
30091,5,0.3419,5176.875,"Rural",3,"3. Akwa Ibom","5. South South"
30092,1,0.048,5176.875,"Urbain",3,"3. Akwa Ibom","5. South South"
30093,3,0.0781,5176.875,"Rural",3,"3. Akwa Ibom","5. South South"
30094,3,0.1139,5176.875,"Rural",3,"3. Akwa Ibom","5. South South"
30097,3,0.0625,5176.875,"Rural",3,"3. Akwa Ibom","5. South South"
30098,10,0.6069,5176.875,"Rural",3,"3. Akwa Ibom","5. South South"
30099,3,0.1275,5176.875,"Rural",3,"3. Akwa Ibom","5. South South"
30100,4,0.205,5176.875,"Rural",3,"3. Akwa Ibom","5. South South"
30101,1,0.0345,11715.5458984375,"Urbain",3,"3. Akwa Ibom","5. South South"
30102,2,0.0445,11715.5458984375,"Urbain",3,"3. Akwa Ibom","5. South South"
30103,3,0.225,11715.5458984375,"Urbain",3,"3. Akwa Ibom","5. South South"
30104,3,0.25,11715.5458984375,"Urbain",3,"3. Akwa Ibom","5. South South"
30105,2,0.221,11715.5458984375,"Urbain",3,"3. Akwa Ibom","5. South South"
30106,2,0.169,11715.5458984375,"Urbain",3,"3. Akwa Ibom","5. South South"
30107,2,0.1885,11715.5458984375,"Urbain",3,"3. Akwa Ibom","5. South South"
30108,2,0.3462,11715.5458984375,"Urbain",3,"3. Akwa Ibom","5. South South"
30109,2,0.6,11715.5458984375,"Urbain",3,"3. Akwa Ibom","5. South South"
30110,3,6.375,11715.5458984375,"Urbain",3,"3. Akwa Ibom","5. South South"
30121,3,0.156,2663.16284179688,"Rural",3,"3. Akwa Ibom","5. South South"
30122,3,0.403,2663.16284179688,"Rural",3,"3. Akwa Ibom","5. South South"
30123,3,0.234,2663.16284179688,"Rural",3,"3. Akwa Ibom","5. South South"
30124,3,0.436404,2663.16284179688,"Rural",3,"3. Akwa Ibom","5. South South"
30125,2,0.139192,2663.16284179688,"Rural",3,"3. Akwa Ibom","5. South South"
30126,2,0.067521,2663.16284179688,"Rural",3,"3. Akwa Ibom","5. South South"
30127,3,0.15,2663.16284179688,"Rural",3,"3. Akwa Ibom","5. South South"
30128,5,0.365,2663.16284179688,"Rural",3,"3. Akwa Ibom","5. South South"
30129,1,0.06,2663.16284179688,"Rural",3,"3. Akwa Ibom","5. South South"
30130,2,0.175,2663.16284179688,"Rural",3,"3. Akwa Ibom","5. South South"
30131,1,0.0455,5871.4853515625,"Rural",3,"3. Akwa Ibom","5. South South"
30132,2,0.1495,5871.4853515625,"Rural",3,"3. Akwa Ibom","5. South South"
30133,6,0.345384,5871.4853515625,"Rural",3,"3. Akwa Ibom","5. South South"
30134,3,0.120138,5871.4853515625,"Rural",3,"3. Akwa Ibom","5. South South"
30135,3,0.231299,5871.4853515625,"Rural",3,"3. Akwa Ibom","5. South South"
30137,3,0.22,5871.4853515625,"Rural",3,"3. Akwa Ibom","5. South South"
30138,4,0.345,5871.4853515625,"Rural",3,"3. Akwa Ibom","5. South South"
30139,4,0.265,5871.4853515625,"Rural",3,"3. Akwa Ibom","5. South South"
30140,8,0.507,5871.4853515625,"Rural",3,"3. Akwa Ibom","5. South South"
39003,2,0.065,875.305358886719,"Rural",3,"3. Akwa Ibom","5. South South"
39004,3,0.085,875.305358886719,"Rural",3,"3. Akwa Ibom","5. South South"
39005,3,0.1092,875.305358886719,"Rural",3,"3. Akwa Ibom","5. South South"
39006,1,0.008,875.305358886719,"Rural",3,"3. Akwa Ibom","5. South South"
39007,3,0.0575,875.305358886719,"Rural",3,"3. Akwa Ibom","5. South South"
39009,3,0.1,875.305358886719,"Rural",3,"3. Akwa Ibom","5. South South"
39010,2,0.03,875.305358886719,"Rural",3,"3. Akwa Ibom","5. South South"
39012,5,0.323,7811.7431640625,"Rural",3,"3. Akwa Ibom","5. South South"
39013,5,0.1385,7811.7431640625,"Rural",3,"3. Akwa Ibom","5. South South"
39014,5,0.2,7811.7431640625,"Rural",3,"3. Akwa Ibom","5. South South"
39016,2,0.0364,7811.7431640625,"Rural",3,"3. Akwa Ibom","5. South South"
39017,7,0.1517,7811.7431640625,"Rural",3,"3. Akwa Ibom","5. South South"
39018,4,1.0975,7811.7431640625,"Rural",3,"3. Akwa Ibom","5. South South"
39020,2,0.0585,7811.7431640625,"Rural",3,"3. Akwa Ibom","5. South South"
39021,4,0.1742,7811.7431640625,"Rural",3,"3. Akwa Ibom","5. South South"
39022,3,0.06075,7811.7431640625,"Rural",3,"3. Akwa Ibom","5. South South"
39023,3,1.13,4063.12060546875,"Rural",3,"3. Akwa Ibom","5. South South"
39025,1,2,4063.12060546875,"Rural",3,"3. Akwa Ibom","5. South South"
39028,4,0.1345,4063.12060546875,"Rural",3,"3. Akwa Ibom","5. South South"
39029,1,0.068,4063.12060546875,"Rural",3,"3. Akwa Ibom","5. South South"
39031,2,197,4063.12060546875,"Rural",3,"3. Akwa Ibom","5. South South"
39036,2,0.112552,3948.26416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39037,3,0.286,3948.26416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39039,2,0.1105,3948.26416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39040,3,0.236666,3948.26416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39041,3,0.553761,3948.26416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39042,1,0.21213,3948.26416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39043,3,1.2,3948.26416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39044,8,0.826737,3948.26416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39045,5,0.305,3948.26416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39048,3,0.608,3708.15991210938,"Rural",3,"3. Akwa Ibom","5. South South"
39053,1,0.007118,3708.15991210938,"Rural",3,"3. Akwa Ibom","5. South South"
39054,1,0.03562,3708.15991210938,"Rural",3,"3. Akwa Ibom","5. South South"
39057,1,0.02,3708.15991210938,"Rural",3,"3. Akwa Ibom","5. South South"
39059,3,0.208,2025.52233886719,"Rural",3,"3. Akwa Ibom","5. South South"
39061,5,1.047,2025.52233886719,"Rural",3,"3. Akwa Ibom","5. South South"
39064,5,0.349141,2025.52233886719,"Rural",3,"3. Akwa Ibom","5. South South"
39066,3,0.241774,2025.52233886719,"Rural",3,"3. Akwa Ibom","5. South South"
39068,1,0.05,2025.52233886719,"Rural",3,"3. Akwa Ibom","5. South South"
39069,3,0.195,2025.52233886719,"Rural",3,"3. Akwa Ibom","5. South South"
39070,3,0.185,2025.52233886719,"Rural",3,"3. Akwa Ibom","5. South South"
39071,8,0.2991,2969.03344726562,"Rural",3,"3. Akwa Ibom","5. South South"
39072,4,0.1691,2969.03344726562,"Rural",3,"3. Akwa Ibom","5. South South"
39074,4,0.1859,2969.03344726562,"Rural",3,"3. Akwa Ibom","5. South South"
39077,3,0.1495,2969.03344726562,"Rural",3,"3. Akwa Ibom","5. South South"
39078,1,0.0104,2969.03344726562,"Rural",3,"3. Akwa Ibom","5. South South"
39079,9,0.3702,2969.03344726562,"Rural",3,"3. Akwa Ibom","5. South South"
39080,6,0.3615,2969.03344726562,"Rural",3,"3. Akwa Ibom","5. South South"
39081,7,0.3506,2969.03344726562,"Rural",3,"3. Akwa Ibom","5. South South"
39082,3,0.1235,2969.03344726562,"Rural",3,"3. Akwa Ibom","5. South South"
39083,2,0.0156,3474.10595703125,"Rural",3,"3. Akwa Ibom","5. South South"
39084,7,5.052,3474.10595703125,"Rural",3,"3. Akwa Ibom","5. South South"
39087,7,1.361,3474.10595703125,"Rural",3,"3. Akwa Ibom","5. South South"
39088,5,0.273,3474.10595703125,"Rural",3,"3. Akwa Ibom","5. South South"
39089,10,0.75946,3474.10595703125,"Rural",3,"3. Akwa Ibom","5. South South"
39090,8,0.8619,3474.10595703125,"Rural",3,"3. Akwa Ibom","5. South South"
39091,2,0.039,3474.10595703125,"Rural",3,"3. Akwa Ibom","5. South South"
39092,1,0.0585,3474.10595703125,"Rural",3,"3. Akwa Ibom","5. South South"
39093,4,0.221,3474.10595703125,"Rural",3,"3. Akwa Ibom","5. South South"
39096,3,0.091,1663.71691894531,"Rural",3,"3. Akwa Ibom","5. South South"
39098,2,0.1534,1663.71691894531,"Rural",3,"3. Akwa Ibom","5. South South"
39101,4,0.476,1663.71691894531,"Rural",3,"3. Akwa Ibom","5. South South"
39102,8,0.3575,1663.71691894531,"Rural",3,"3. Akwa Ibom","5. South South"
39103,13,1.601,1663.71691894531,"Rural",3,"3. Akwa Ibom","5. South South"
39104,1,0.065,1663.71691894531,"Rural",3,"3. Akwa Ibom","5. South South"
39105,10,0.507,1663.71691894531,"Rural",3,"3. Akwa Ibom","5. South South"
39106,5,0.3965,1663.71691894531,"Rural",3,"3. Akwa Ibom","5. South South"
39107,4,0.6925,1888.02490234375,"Rural",3,"3. Akwa Ibom","5. South South"
39108,4,0.6275,1888.02490234375,"Rural",3,"3. Akwa Ibom","5. South South"
39110,2,0.078,1888.02490234375,"Rural",3,"3. Akwa Ibom","5. South South"
39111,1,0.042662,1888.02490234375,"Rural",3,"3. Akwa Ibom","5. South South"
39112,5,0.181826,1888.02490234375,"Rural",3,"3. Akwa Ibom","5. South South"
39114,6,1.706447,1888.02490234375,"Rural",3,"3. Akwa Ibom","5. South South"
39115,2,0.11,1888.02490234375,"Rural",3,"3. Akwa Ibom","5. South South"
39116,4,0.44,1888.02490234375,"Rural",3,"3. Akwa Ibom","5. South South"
39118,3,0.265,1888.02490234375,"Rural",3,"3. Akwa Ibom","5. South South"
39119,1,0.024598,2915.00415039062,"Rural",3,"3. Akwa Ibom","5. South South"
39120,3,0.07351,2915.00415039062,"Rural",3,"3. Akwa Ibom","5. South South"
39121,4,0.165102,2915.00415039062,"Rural",3,"3. Akwa Ibom","5. South South"
39123,1,0.035373,2915.00415039062,"Rural",3,"3. Akwa Ibom","5. South South"
39125,4,0.095118,2915.00415039062,"Rural",3,"3. Akwa Ibom","5. South South"
39126,2,0.02,2915.00415039062,"Rural",3,"3. Akwa Ibom","5. South South"
39127,2,0.104589,2915.00415039062,"Rural",3,"3. Akwa Ibom","5. South South"
39128,4,0.19,2915.00415039062,"Rural",3,"3. Akwa Ibom","5. South South"
39130,3,0.12,2915.00415039062,"Rural",3,"3. Akwa Ibom","5. South South"
39132,3,0.369517,4891.5830078125,"Rural",3,"3. Akwa Ibom","5. South South"
39133,2,0.115189,4891.5830078125,"Rural",3,"3. Akwa Ibom","5. South South"
39135,2,0.169,4891.5830078125,"Rural",3,"3. Akwa Ibom","5. South South"
39136,4,0.186458,4891.5830078125,"Rural",3,"3. Akwa Ibom","5. South South"
39137,6,0.257265,4891.5830078125,"Rural",3,"3. Akwa Ibom","5. South South"
39138,4,0.340784,4891.5830078125,"Rural",3,"3. Akwa Ibom","5. South South"
39139,4,0.340845,4891.5830078125,"Rural",3,"3. Akwa Ibom","5. South South"
39140,6,0.26,4891.5830078125,"Rural",3,"3. Akwa Ibom","5. South South"
39141,1,0.035,4891.5830078125,"Rural",3,"3. Akwa Ibom","5. South South"
39142,4,0.115,4891.5830078125,"Rural",3,"3. Akwa Ibom","5. South South"
39143,1,0.0585,1002.82171630859,"Rural",3,"3. Akwa Ibom","5. South South"
39144,3,0.2405,1002.82171630859,"Rural",3,"3. Akwa Ibom","5. South South"
39146,8,0.6305,1002.82171630859,"Rural",3,"3. Akwa Ibom","5. South South"
39147,2,0.1105,1002.82171630859,"Rural",3,"3. Akwa Ibom","5. South South"
39149,3,0.137875,1002.82171630859,"Rural",3,"3. Akwa Ibom","5. South South"
39150,2,0.243516,1002.82171630859,"Rural",3,"3. Akwa Ibom","5. South South"
39151,5,0.188632,1002.82171630859,"Rural",3,"3. Akwa Ibom","5. South South"
39152,3,0.12796,1002.82171630859,"Rural",3,"3. Akwa Ibom","5. South South"
39153,5,0.199,1002.82171630859,"Rural",3,"3. Akwa Ibom","5. South South"
39154,3,0.1065,1002.82171630859,"Rural",3,"3. Akwa Ibom","5. South South"
39155,4,0.3315,2602.44116210938,"Rural",3,"3. Akwa Ibom","5. South South"
39156,6,1.151,2602.44116210938,"Rural",3,"3. Akwa Ibom","5. South South"
39157,1,0.039,2602.44116210938,"Rural",3,"3. Akwa Ibom","5. South South"
39158,2,0.131938,2602.44116210938,"Rural",3,"3. Akwa Ibom","5. South South"
39159,4,0.201085,2602.44116210938,"Rural",3,"3. Akwa Ibom","5. South South"
39160,4,0.239356,2602.44116210938,"Rural",3,"3. Akwa Ibom","5. South South"
39161,3,0.15,2602.44116210938,"Rural",3,"3. Akwa Ibom","5. South South"
39162,4,0.17,2602.44116210938,"Rural",3,"3. Akwa Ibom","5. South South"
39165,7,0.285,2602.44116210938,"Rural",3,"3. Akwa Ibom","5. South South"
39166,3,0.106,2602.44116210938,"Rural",3,"3. Akwa Ibom","5. South South"
39167,1,0.39,5829.76416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39169,3,1.0299,5829.76416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39170,4,0.403,5829.76416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39171,10,0.3133,5829.76416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39174,5,0.8112,5829.76416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39175,4,0.286,5829.76416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39176,3,0.3094,5829.76416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39177,2,0.455,5829.76416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39178,5,0.598,5829.76416015625,"Rural",3,"3. Akwa Ibom","5. South South"
39185,2,1.2,3708.15991210938,"Rural",3,"3. Akwa Ibom","5. South South"
39186,7,2.777,3708.15991210938,"Rural",3,"3. Akwa Ibom","5. South South"
39187,1,0.4,2025.52233886719,"Rural",3,"3. Akwa Ibom","5. South South"
39188,3,0.1625,2025.52233886719,"Rural",3,"3. Akwa Ibom","5. South South"
39190,3,0.078,2969.03344726562,"Rural",3,"3. Akwa Ibom","5. South South"
39193,4,1.2795,1663.71691894531,"Rural",3,"3. Akwa Ibom","5. South South"
39198,1,0.01,2915.00415039062,"Rural",3,"3. Akwa Ibom","5. South South"
40011,1,0.076,16189.8369140625,"Urbain",4,"4. Anambra","4. South East"
40012,1,0.03,16189.8369140625,"Urbain",4,"4. Anambra","4. South East"
40015,2,0.445,16189.8369140625,"Urbain",4,"4. Anambra","4. South East"
40016,1,0.0245,NA,"Urbain",4,"4. Anambra","4. South East"
40017,1,0.1,16189.8369140625,"Urbain",4,"4. Anambra","4. South East"
40018,1,0.045,16189.8369140625,"Urbain",4,"4. Anambra","4. South East"
40019,2,0.2,16189.8369140625,"Urbain",4,"4. Anambra","4. South East"
40020,2,0.4855,16189.8369140625,"Urbain",4,"4. Anambra","4. South East"
40171,2,0.2057,3468.31103515625,"Urbain",4,"4. Anambra","4. South East"
40172,3,0.08395,3468.31103515625,"Urbain",4,"4. Anambra","4. South East"
40173,3,0.7,3468.31103515625,"Urbain",4,"4. Anambra","4. South East"
40174,4,0.09975,3468.31103515625,"Urbain",4,"4. Anambra","4. South East"
40175,2,0.0552,NA,"Urbain",4,"4. Anambra","4. South East"
40176,6,0.1862,3468.31103515625,"Urbain",4,"4. Anambra","4. South East"
40177,6,0.48854,3468.31103515625,"Urbain",4,"4. Anambra","4. South East"
40178,2,0.4,3468.31103515625,"Urbain",4,"4. Anambra","4. South East"
40180,3,0.0855,3468.31103515625,"Urbain",4,"4. Anambra","4. South East"
40202,5,5.657,2856.17504882812,"Rural",4,"4. Anambra","4. South East"
40203,1,0.4,2856.17504882812,"Rural",4,"4. Anambra","4. South East"
40204,1,0.4,2856.17504882812,"Rural",4,"4. Anambra","4. South East"
40206,6,1.7285,2856.17504882812,"Rural",4,"4. Anambra","4. South East"
40207,2,0.0475,2856.17504882812,"Rural",4,"4. Anambra","4. South East"
40208,4,2.07884,2856.17504882812,"Rural",4,"4. Anambra","4. South East"
40209,3,0.2403,2856.17504882812,"Rural",4,"4. Anambra","4. South East"
40210,2,0.8,2856.17504882812,"Urbain",24,"24. Lagos","6. South West"
49001,2,0.1425,6528.91455078125,"Rural",4,"4. Anambra","4. South East"
49003,2,0.7,6528.91455078125,"Rural",4,"4. Anambra","4. South East"
