"identifiant_menage","superficie_totale_ha","superficie_gps_totale_ha","nb_parcelles","nb_parcelles_valides","region","etat","zone_residence","lga","strate","poids_menage"
320077,0.0276,0,1,1,5,32,2,3215,5,5439.81640625
320078,0.0041,0.007168,2,2,5,32,2,3206,5,5439.81640625
320080,0,0,1,0,5,32,2,3206,5,5439.81640625
320081,0,0,1,0,5,32,2,3206,5,5439.81640625
320082,0,0,1,0,5,32,2,3206,5,5439.81640625
320083,0,0,1,0,5,32,2,3206,5,NA
320181,0.368,0,5,5,5,32,2,3213,5,6945.765625
320182,0.4446,0.988450991,7,7,5,32,2,3213,5,6945.765625
320183,0.0956,0.40409001,3,3,5,32,2,3213,5,6945.765625
320184,0.0414,0.087467999,1,1,5,32,2,3213,5,6945.765625
320185,0,0,1,0,5,32,1,3215,5,6945.765625
320186,0.0538,0.48065999,3,3,5,32,2,3213,5,6945.765625
320191,0.223587,0.338194,5,5,5,32,2,3213,5,6945.765625
329001,0.315,0.3976,2,2,5,32,2,3203,5,32819.84765625
329002,0.106,0.66705,2,2,5,32,2,3203,5,32819.84765625
329003,0.273,0.343737001,5,5,5,32,2,3203,5,32819.84765625
329005,0.462,0.157479001,2,2,5,32,2,3203,5,32819.84765625
329006,0.42,0.089522998,1,1,5,32,2,3203,5,32819.84765625
329007,0.693,0.157881998,3,3,5,32,2,3203,5,32819.84765625
329009,1.0725,0.738674008,7,7,5,32,2,3203,5,32819.84765625
329010,0.169,0.031298001,2,2,5,32,2,3203,5,32819.84765625
329011,0.7651,0.572295998,8,8,5,32,2,3203,5,32819.84765625
329012,0.59,0.247810001,2,2,5,32,2,3203,5,32819.84765625
329013,0,0,1,0,5,32,2,3205,5,5700.70068359375
329014,0.225,0,2,2,5,32,2,3205,5,5700.70068359375
329015,0.1,0,1,1,6,24,2,2417,5,5700.70068359375
329016,0,0,1,0,5,32,2,3205,5,5700.70068359375
329017,0.121,0,2,2,5,32,2,3205,5,5700.70068359375
329018,0.025,0,1,1,5,32,2,3205,5,5700.70068359375
329019,0,0,1,0,5,32,2,3205,5,5700.70068359375
329020,0.062752,0,1,1,5,32,2,3205,5,5700.70068359375
329021,0,0,1,0,5,32,2,3205,5,5700.70068359375
329023,0,0,1,0,5,32,2,3205,5,5700.70068359375
329025,0,0,1,0,5,32,1,3206,5,6212.72607421875
329026,0,0,1,0,5,32,1,3206,5,6212.72607421875
329028,0,0,1,0,5,32,1,3206,5,6212.72607421875
329029,0.116,0,2,2,5,32,1,3206,5,6212.72607421875
329030,0.0015,0,1,1,5,32,1,3206,5,6212.72607421875
329031,0,0,1,0,5,32,1,3206,5,6212.72607421875
329033,0,0,1,0,5,32,1,3206,5,6212.72607421875
329034,0.045,0,1,1,5,32,1,3206,5,6212.72607421875
329035,0,0,1,0,5,32,1,3206,5,6212.72607421875
329036,0,0,1,0,5,32,1,3206,5,6212.72607421875
329037,0,0,1,0,5,32,1,3206,5,4810.82666015625
329038,0,0,1,0,5,32,1,3206,5,4810.82666015625
329039,0,0,1,0,5,32,1,3206,5,4810.82666015625
329040,0,0,1,0,5,32,1,3206,5,4810.82666015625
329041,0,0,1,0,5,32,1,3206,5,4810.82666015625
329042,0,0,1,0,5,32,1,3206,5,4810.82666015625
329043,0,0,1,0,5,32,1,3206,5,4810.82666015625
329046,0,0,1,0,5,32,1,3206,5,4810.82666015625
329047,0,0,1,0,5,32,1,3206,5,4810.82666015625
329048,0,0,1,0,5,32,1,3206,5,4810.82666015625
329049,4.503,0.83861,7,7,5,32,2,3212,5,10333.5087890625
329050,1.163,1.95145,5,5,5,32,2,3212,5,10333.5087890625
329053,1.575,0,3,3,5,32,2,3212,5,10333.5087890625
329054,1.218189,0.36844,5,5,5,32,2,3212,5,10333.5087890625
329055,2.086676,0.90731599,6,6,5,32,2,3212,5,10333.5087890625
329056,0.405,0.25073999,4,4,5,32,2,3212,5,10333.5087890625
329057,0.715,0.276921998,3,3,5,32,2,3212,5,10333.5087890625
329058,0.664565,0.099779001,3,3,5,32,2,3212,5,10333.5087890625
329059,0.678287,0.272337,4,4,5,32,2,3212,5,10333.5087890625
329060,0.32,0.393349999,4,4,5,32,2,3212,5,10333.5087890625
329061,0.188913,1.27160996,5,5,5,32,2,3213,5,21136.03515625
329062,0.367682,3.50058998,10,10,5,32,2,3213,5,21136.03515625
329063,1.13503,0.546456997,5,5,5,32,2,3213,5,21136.03515625
329065,0.550542,0.38847001,3,3,5,32,2,3213,5,21136.03515625
329066,0.7845,1.800923993,7,7,5,32,2,3213,5,21136.03515625
329067,0.0012,0,1,1,5,32,2,3213,5,21136.03515625
329068,0.0874,0.24211,3,3,5,32,2,3213,5,21136.03515625
329070,0.375,0.18237,3,3,5,32,2,3213,5,21136.03515625
329071,0.21,0.15976,2,2,5,32,2,3213,5,21136.03515625
329073,0.483,0.10462,2,2,5,32,2,3213,5,10568.017578125
329074,0.00091,0,1,1,5,32,2,3213,5,10568.017578125
329075,0.095,0,1,1,5,32,2,3213,5,10568.017578125
329076,0.39552,0.069789001,4,4,5,32,2,3213,5,10568.017578125
329077,0,0,1,0,5,32,2,3213,5,10568.017578125
329078,0.427451,0.133045,5,5,5,32,2,3213,5,10568.017578125
329079,0.63,0.14058,2,2,5,32,2,3213,5,10568.017578125
329080,0.0945,0.041376001,2,2,5,32,2,3213,5,10568.017578125
329081,0.115,0,1,1,5,32,2,3213,5,10568.017578125
329082,0.20005,0.16742,2,2,5,32,2,3213,5,10568.017578125
329085,2.705,0.601450002,7,7,5,32,2,3223,5,8926.943359375
329087,0,0,1,0,5,32,2,3223,5,NA
329088,1.758,1.231265971,8,8,5,32,2,3223,5,8926.943359375
329089,1.4135,0.84505999,7,7,5,32,2,3223,5,8926.943359375
329090,2.600184,1.838406011,10,10,5,32,2,3223,5,8926.943359375
329091,0.847464,0,5,5,5,32,2,3223,5,8926.943359375
329092,1.427055,1.077342991,8,8,5,32,2,3223,5,8926.943359375
329093,1.114233,0.34152,3,3,5,32,2,3223,5,8926.943359375
329095,0.945,1.554626007,6,6,5,32,2,3223,5,8926.943359375
329096,0.445,0.204961999,6,6,5,32,2,3223,5,8926.943359375
329108,0,0,1,0,5,32,2,3213,5,21136.03515625
330031,2.051681,2.831118119,6,6,3,33,2,3323,3,5143.34326171875
330032,4.04686,2.8275,1,1,3,33,2,3323,3,5143.34326171875
330033,1.071192,0.31974,2,2,3,33,2,3323,3,5143.34326171875
330034,5.665604,2.345226031,7,7,3,33,2,3323,3,5143.34326171875
330035,4.04686,5.1655,1,1,3,33,2,3323,3,5143.34326171875
330036,1.618744,1.447,1,1,3,33,2,3323,3,5143.34326171875
330037,2.02343,3.09698,2,2,3,33,2,3323,3,5143.34326171875
330038,0,0,1,0,3,33,2,3323,3,5143.34326171875
330039,2.428116,2.35440001,3,3,3,33,2,3323,3,5143.34326171875
330040,4.26916,0.80212,3,3,3,33,2,3323,3,5143.34326171875
330051,1.618744,1.32011001,2,2,3,33,2,3313,3,3943.50268554688
330052,10.11715,1.84074004,5,5,3,33,2,3313,3,3943.50268554688
330053,0.809372,0.4661,1,1,3,33,2,3313,3,3943.50268554688
330054,0,0,1,0,3,33,2,3313,3,3943.50268554688
330055,2.02343,1.17643999,2,2,3,33,2,3313,3,3943.50268554688
330056,2.02343,1.40252998,3,3,3,33,2,3313,3,3943.50268554688
330057,11,3.272651008,5,5,3,33,2,3313,3,3943.50268554688
330058,3.820802,2.57357998,7,7,3,33,2,3313,3,3943.50268554688
330059,2.832802,0.53898999,2,2,3,33,2,3313,3,3943.50268554688
330060,3.642174,0.38042999,3,3,3,33,2,3313,3,3943.50268554688
330061,15.067,3.07032004,6,6,3,33,2,3304,3,6773.888671875
330062,2.832802,0.53635001,2,2,3,33,2,3304,3,6773.888671875
330063,4.04686,1.34106001,4,4,3,33,2,3304,3,6773.888671875
330064,6.07029,1.88071001,5,5,3,33,2,3304,3,6773.888671875
330065,1.618744,0.72443999,1,1,3,33,2,3304,3,6773.888671875
330066,1.618744,0.72066001,2,2,3,33,2,3304,3,6773.888671875
330067,2.428116,1.18334998,4,4,3,33,2,3304,3,6773.888671875
330068,2.832802,1.22253001,3,3,3,33,2,3304,3,6773.888671875
330069,1.214058,1.80052002,2,2,3,33,2,3304,3,6773.888671875
330070,2.428116,1.159645041,3,3,3,33,2,3304,3,6773.888671875
339001,6.879662,1.12096002,4,4,3,33,2,3302,3,4505.998046875
339002,1.214058,1.1545,1,1,3,33,2,3302,3,4505.998046875
339003,1.214058,0.28203999,1,1,3,33,2,3302,3,4505.998046875
339004,1.214058,0.412093988,3,3,3,33,2,3302,3,4505.998046875
339005,0.502163,0.502162998,4,4,3,33,2,3302,3,4505.998046875
339006,2.428116,0.637677999,3,3,3,33,2,3302,3,4505.998046875
339009,1.214058,0.22623999,1,1,3,33,2,3302,3,4505.998046875
339010,2.832802,1.33463003,2,2,3,33,2,3302,3,4505.998046875
339011,1.618744,0.262408004,3,3,3,33,2,3302,3,4505.998046875
339012,7.284348,0.228814003,2,2,3,33,2,3302,3,4505.998046875
339013,4.856232,0,4,4,3,33,2,3305,3,12171.541015625
339014,2.02343,0,2,2,3,33,2,3305,3,12171.541015625
339015,1.618744,0,2,2,3,33,2,3305,3,12171.541015625
339016,2.02343,0,2,2,3,33,2,3305,3,12171.541015625
339017,2.832802,0,3,3,3,33,2,3305,3,12171.541015625
339018,6.474976,0,3,3,3,33,2,3305,3,12171.541015625
339020,2.02343,0,2,2,3,33,2,3305,3,12171.541015625
339021,4.04686,0,3,3,3,33,2,3305,3,12171.541015625
339022,3.237488,0,3,3,3,33,2,3305,3,12171.541015625
339023,2.428116,0,3,3,3,33,2,3305,3,12171.541015625
339026,3.573802,1.19851002,5,5,3,33,2,3318,3,8577.9091796875
339027,1.461058,0.633341009,4,4,3,33,2,3318,3,8577.9091796875
339028,0.809372,0.142806,2,2,3,33,2,3318,3,8577.9091796875
339029,1.214058,1.17,3,3,3,33,2,3318,3,8577.9091796875
339030,2.922116,1.04532002,5,5,3,33,2,3318,3,8577.9091796875
339031,2.02343,0.78907,2,2,3,33,2,3318,3,8577.9091796875
339032,9.307778,0.71082,10,10,3,33,2,3318,3,8577.9091796875
339033,6.07029,0.347179998,9,9,3,33,2,3318,3,8577.9091796875
339034,7.886634,0.806134988,10,10,3,33,2,3318,3,8577.9091796875
339036,0,0,1,0,3,33,2,3318,3,8577.9091796875
339037,1.0621,0.754227008,6,6,3,33,2,3321,3,11026.5283203125
339038,0.997486,0.454396009,4,4,3,33,2,3321,3,11026.5283203125
339040,4.451546,1.96682,3,3,3,33,2,3321,3,11026.5283203125
339042,4.856232,2.01342401,8,8,3,33,2,3321,3,11026.5283203125
339043,2.02343,0.1461219998,4,4,3,33,2,3321,3,11026.5283203125
339044,1.214058,0.41662002,1,1,3,33,2,3321,3,11026.5283203125
339045,2.428116,0.546859991,5,5,3,33,2,3321,3,11026.5283203125
339046,4.451546,1.09553,7,7,3,33,2,3321,3,11026.5283203125
339047,7.689034,2.21827002,5,5,3,33,2,3321,3,11026.5283203125
339048,4.856232,1.18054998,8,8,3,33,2,3321,3,11026.5283203125
340032,10,4.1407,3,3,2,34,2,3405,2,6382.94580078125
340033,1.011715,0.99925,2,2,2,34,2,3405,2,6382.94580078125
340034,0,0,1,0,2,34,2,3405,2,6382.94580078125
340035,1.8,1.74695,2,2,2,34,2,3405,2,6382.94580078125
340036,1.3354638,1.67778001,3,3,2,34,2,3405,2,6382.94580078125
340037,3.035145,3.33117002,3,3,2,34,2,3405,2,6382.94580078125
340038,0.02002,0,1,1,2,34,2,3405,2,6382.94580078125
340039,4.184686,4.28765,2,2,2,34,2,3405,2,6382.94580078125
340040,2.02343,1.89097998,3,3,2,34,2,3405,2,6382.94580078125
340051,1.416401,0.84328001,2,2,2,34,2,3412,2,2737.83325195312
340052,2.02343,2.67171997,3,3,2,34,2,3412,2,2737.83325195312
340053,1.359608,1.58713999,3,3,2,34,2,3412,2,2737.83325195312
340054,1.314558,1.11891997,4,4,2,34,2,3412,2,2737.83325195312
340056,1.416401,1.09095,2,2,2,34,2,3412,2,2737.83325195312
340057,1.214058,1.53553001,3,3,2,34,2,3412,2,2737.83325195312
340058,1.526348,1.21539997,3,3,2,34,2,3412,2,2737.83325195312
340059,2.02343,0,3,3,2,34,2,3412,2,2737.83325195312
340060,1.432198,1.71030001,4,4,2,34,2,3412,2,2737.83325195312
340081,0.849152,0.039779999,3,3,2,34,2,3408,2,3191.41259765625
340082,0,0,1,0,2,34,2,3408,2,3191.41259765625
340083,0,0,1,0,2,34,2,3408,2,3191.41259765625
340084,0,0,1,0,2,34,2,3408,2,3191.41259765625
340085,0,0,1,0,2,34,2,3408,2,3191.41259765625
340086,0.8,0.74142998,1,1,2,34,2,3408,2,3191.41259765625
340087,3.309372,2.8527,2,2,2,34,2,3408,2,3191.41259765625
340088,2,0,2,2,2,34,2,3408,2,3191.41259765625
340089,3,1.7034,2,2,2,34,2,3408,2,3191.41259765625
340090,1,0,1,1,2,34,2,3408,2,3191.41259765625
349002,6,4.0913,2,2,2,34,2,3401,2,9549.8525390625
349003,1,1.0301,1,1,2,34,2,3401,2,9549.8525390625
349004,2.02343,8.1767,2,2,2,34,2,3401,2,9549.8525390625
349005,2.225773,2.36642998,2,2,2,34,2,3401,2,9549.8525390625
349007,1.618744,0,1,1,2,34,2,3401,2,9549.8525390625
349008,1.262518,1.266460001,2,2,2,34,2,3401,2,9549.8525390625
349009,0.202343,0.1139,1,1,2,34,2,3401,2,9549.8525390625
349010,5.5,7.3452,3,3,2,34,2,3401,2,9549.8525390625
349011,1.607029,2.05717002,2,2,2,34,2,3401,2,9549.8525390625
349012,1.440401,1.52923003,3,3,2,34,2,3401,2,9549.8525390625
349014,2.416401,2.5373,2,2,2,34,2,3402,2,1980.71228027344
349015,2.18455,3.00875,2,2,2,34,2,3402,2,1980.71228027344
349016,1.404686,0.79455001,2,2,2,34,2,3402,2,1980.71228027344
349017,0.404686,1.1661,1,1,2,34,2,3402,2,1980.71228027344
349018,2.02343,2.4046,2,2,2,34,2,3402,2,1980.71228027344
349019,2.02343,1.81796,2,2,2,34,2,3402,2,1980.71228027344
349020,2.225773,2.12932998,2,2,2,34,2,3402,2,1980.71228027344
349021,1.404686,0,2,2,2,34,2,3402,2,1980.71228027344
349022,4.337198,5.81734,3,3,2,34,2,3402,2,1980.71228027344
349024,1.214058,1.3378,1,1,2,34,2,3402,2,1980.71228027344
349025,2.11883,0.271594999,2,2,2,34,2,3402,2,1328.00854492188
349026,0.607029,0.338215999,2,2,2,34,2,3402,2,1328.00854492188
349027,0.809372,0.79527002,1,1,2,34,2,3402,2,1328.00854492188
349028,4.451546,4.47797998,4,4,2,34,2,3402,2,1328.00854492188
349029,0.10395,0.10395,1,1,2,34,2,3402,2,1328.00854492188
349030,0.914812,1.35432999,3,3,2,34,2,3402,2,1328.00854492188
349031,0.404686,0,1,1,2,34,2,3402,2,1328.00854492188
349032,0.899389,0.98353998,3,3,2,34,2,3402,2,1328.00854492188
349034,3.237488,1.9227,3,3,2,34,2,3402,2,1328.00854492188
349036,1.214058,1.42245005,2,2,2,34,2,3402,2,1328.00854492188
349037,1,0.53452002,1,1,2,34,2,3406,2,2586.94262695312
349038,0.0045,0,1,1,2,34,2,3406,2,2586.94262695312
349039,1,0.71657998,1,1,2,34,2,3406,2,2586.94262695312
349040,0,0,1,0,2,34,2,3406,2,2586.94262695312
349041,2,0,1,1,2,34,2,3406,2,2586.94262695312
349043,0.404686,0.63055,1,1,2,34,2,3406,2,2586.94262695312
349044,0,0,1,0,2,34,2,3406,2,2586.94262695312
349045,0,0,1,0,2,34,2,3406,2,2586.94262695312
349046,0.404686,0,1,1,2,34,2,3406,2,2586.94262695312
349047,0.22327,0.22327,1,1,2,34,2,3406,2,2586.94262695312
349050,6.214058,2.48940996,3,3,2,34,1,3407,2,2146.47509765625
349051,1.416401,0.5126,2,2,2,34,1,3407,2,2146.47509765625
349052,0.809372,0.24152,2,2,2,34,1,3407,2,2146.47509765625
349053,1.74232,1.32481001,2,2,2,34,1,3407,2,2146.47509765625
349054,0.404686,0,1,1,2,34,1,3407,2,2146.47509765625
349055,3,0.93655,2,2,2,34,1,3407,2,2146.47509765625
349056,0.02007,4.8836,2,2,2,34,1,3407,2,2146.47509765625
349057,5.404686,5.78162998,2,2,2,34,1,3407,2,2146.47509765625
349059,2.650489,2.5964,3,3,2,34,1,3407,2,2146.47509765625
349060,5.214058,3.0963,2,2,2,34,1,3407,2,2146.47509765625
349061,2.832802,3.52997998,2,2,2,34,2,3409,2,2511.28271484375
349062,2,0.50472002,1,1,2,34,2,3409,2,2511.28271484375
349063,0.809372,0.44117002,1,1,2,34,2,3409,2,2511.28271484375
349064,0.212343,0.15204,2,2,2,34,2,3409,2,2511.28271484375
349066,0.607029,0.77171001,2,2,2,34,2,3409,2,2511.28271484375
349067,0.073142,0.073142001,2,2,2,34,2,3409,2,2511.28271484375
349068,0.13669,0.185501997,3,3,2,34,2,3409,2,2511.28271484375
349069,0.72588,0.72135,2,2,2,34,2,3409,2,2511.28271484375
349071,2.7113962,2.6253,2,2,2,34,2,3409,2,2511.28271484375
349072,0.809372,0.82073999,2,2,2,34,2,3409,2,2511.28271484375
349073,3.08,0.067628,3,3,2,34,2,3411,2,29309.6875
349075,4.0189,0.011949,2,2,2,34,2,3411,2,29309.6875
349076,0,0,1,0,2,34,2,3411,2,29309.6875
349077,0.01,0,1,1,2,34,2,3411,2,29309.6875
349078,0.005,0,1,1,2,34,2,3411,2,29309.6875
349080,0.809372,0.54007002,2,2,2,34,2,3411,2,29309.6875
349081,0.404686,0,1,1,2,34,2,3411,2,29309.6875
349083,0.01001,0,1,1,2,34,2,3411,2,29309.6875
349084,0.01001,0,1,1,2,34,2,3411,2,29309.6875
349085,3.247488,3.372690002,2,2,2,34,2,3416,2,3764.6376953125
349086,0.404686,0.55028999,1,1,2,34,2,3416,2,3764.6376953125
349087,1.214058,0.69896997,2,2,2,34,2,3416,2,3764.6376953125
349088,0.809372,0.85231,3,3,2,34,2,3416,2,3764.6376953125
349089,0.965372,0.403744,3,3,2,34,2,3416,2,3764.6376953125
349090,0.809372,1.34797002,2,2,2,34,2,3416,2,3764.6376953125
349091,0.25577,0.25577,1,1,2,34,2,3416,2,3764.6376953125
349092,0.832226,0.87313999,3,3,2,34,2,3416,2,3764.6376953125
349093,1.112556,1.13503,3,3,2,34,2,3416,2,3764.6376953125
349095,0.38243,0.38243001,2,2,2,34,2,3416,2,3764.6376953125
349109,2,0,1,1,2,34,2,3411,2,29309.6875
350061,0.803,1.6477,2,2,2,35,2,3513,2,8760.6826171875
350062,2.0889,2.0859,2,2,2,35,2,3513,2,8760.6826171875
350063,1.7391,1.7341,2,2,2,35,2,3513,2,8760.6826171875
350064,4.2944,4.2894,3,3,2,35,2,3513,2,8760.6826171875
350065,1.8808,1.8758,3,3,2,35,2,3513,2,8760.6826171875
350066,0.944372,5.9481,2,2,2,35,2,3513,2,8760.6826171875
350067,14.5009,14.4944,3,3,2,35,2,3513,2,8760.6826171875
350068,1.049686,1.8788,3,3,2,35,2,3513,2,8760.6826171875
350069,1.003,2.1695,2,2,2,35,2,3513,2,8760.6826171875
350070,1.005,2.563,2,2,2,35,2,3513,2,8760.6826171875
359002,0.802,0.93482002,2,2,2,35,2,3505,2,1653.216796875
359003,8.7865,8.7815,3,3,2,35,2,3505,2,1653.216796875
359004,8.004,5.7091,3,3,2,35,2,3505,2,1653.216796875
359005,1.723,4.1261,3,3,2,35,2,3505,2,1653.216796875
359006,4.6619,4.6169,2,2,2,35,2,3505,2,1653.216796875
359007,0.923,2.12235,3,3,2,35,2,3505,2,1653.216796875
359008,1.845,1.8487,2,2,2,35,2,3505,2,1653.216796875
359009,2.473116,7.9368,3,3,2,35,2,3505,2,1653.216796875
359010,1.686244,2.3294,2,2,2,35,2,3505,2,1653.216796875
359011,3.003,6.2338,3,3,2,35,2,3505,2,1653.216796875
359013,2.005,1.3898,3,3,2,35,2,3506,2,1649.81140136719
359014,0,0,1,0,2,35,2,3506,2,1649.81140136719
359015,0.472186,3.924,2,2,2,35,2,3506,2,1649.81140136719
359016,0,0,1,0,2,35,2,3506,2,1649.81140136719
359017,0,0,1,0,2,35,2,3506,2,1649.81140136719
359018,2.032072,1.1777,3,3,2,35,2,3506,2,1649.81140136719
359019,0.604,0.19179,2,2,2,35,2,3506,2,1649.81140136719
359020,0.57642,0.57242002,2,2,2,35,2,3506,2,1649.81140136719
359021,4.30397,4.29697002,3,3,2,35,2,3506,2,1649.81140136719
359023,3.6258,3.6183,2,2,2,35,2,3506,2,1649.81140136719
359025,0.01,0,1,1,2,35,2,3507,2,12425.705078125
359027,1.343,1.343,1,1,2,35,2,3507,2,12425.705078125
359028,0,0,1,0,2,35,2,3507,2,12425.705078125
359029,0.092,0,3,3,2,35,2,3507,2,12425.705078125
359030,0.09,0,1,1,2,35,2,3507,2,12425.705078125
359031,1.844,1.8365,2,2,2,35,2,3507,2,12425.705078125
359032,1.0398,1.0368,2,2,2,35,2,3507,2,12425.705078125
359033,1.0025,1.5108,2,2,2,35,2,3507,2,12425.705078125
359034,1.1775,1.1675,2,2,2,35,2,3507,2,12425.705078125
359035,0.845,1.4517,2,2,2,35,2,3507,2,12425.705078125
359037,2.02,1.8757,3,3,2,35,2,3510,2,5719.26806640625
359038,3.8884,3.8834,2,2,2,35,2,3510,2,5719.26806640625
359039,0.96466,0.96065996,2,2,2,35,2,3510,2,5719.26806640625
359041,1.8191,1.8151,2,2,2,35,2,3510,2,5719.26806640625
359043,1.005,0.8424,2,2,2,35,2,3510,2,5719.26806640625
359044,0.0075,0,1,1,2,35,2,3510,2,5719.26806640625
359045,5.5847,5.5397,2,2,2,35,2,3510,2,5719.26806640625
359046,1.0675,2.0385,2,2,2,35,2,3510,2,5719.26806640625
359047,0,0,1,0,2,35,2,3510,2,5719.26806640625
359048,0.39,0.345,2,2,2,35,2,3510,2,5719.26806640625
359049,0.81,0.37873,2,2,2,35,2,3512,2,1644.43359375
359051,13.1996,13.1966,2,2,2,35,2,3512,2,1644.43359375
359053,1.0211715,1.0852,3,3,2,35,2,3512,2,1644.43359375
359054,0.885,0.98818999,3,3,2,35,2,3512,2,1644.43359375
359055,0.805,1.124,2,2,2,35,2,3512,2,1644.43359375
359056,0.605,0.69768999,2,2,2,35,2,3512,2,1644.43359375
359057,0.404686,1.4002,1,1,2,35,2,3512,2,1644.43359375
359058,0.6,1.2888,1,1,2,35,2,3512,2,1644.43359375
359059,0.404686,1.243,1,1,2,35,2,3512,2,1644.43359375
359060,0.495,2.2886,2,2,2,35,2,3512,2,1644.43359375
359062,0.02,0,1,1,2,35,1,3514,2,16014.9931640625
359063,0,0,1,0,2,35,1,3514,2,16014.9931640625
359064,0,0,1,0,2,35,1,3514,2,16014.9931640625
359065,0,0,1,0,2,35,1,3514,2,16014.9931640625
359066,1.022,0,2,2,2,35,1,3514,2,16014.9931640625
359067,1.5,0,2,2,2,35,1,3514,2,16014.9931640625
359068,0.404686,0,1,1,2,35,1,3514,2,16014.9931640625
359070,1.214058,0,2,2,2,35,1,3514,2,16014.9931640625
359071,0.404686,0,1,1,2,35,1,3514,2,16014.9931640625
359072,0.629529,0,2,2,2,35,1,3514,2,16014.9931640625
360031,0.494,0.39185,1,1,3,36,2,3608,3,2979.556640625
360032,0.247,0.13114,1,1,3,36,2,3608,3,2979.556640625
360033,0.494,0.36327,2,2,3,36,2,3608,3,2979.556640625
360034,0.741,0.39347,2,2,3,36,2,3608,3,2979.556640625
360035,0.6422,0.51077002,1,1,3,36,2,3608,3,2979.556640625
360036,1.0127,0.220077,2,2,3,36,2,3608,3,2979.556640625
360037,0.26676,0.33833999,1,1,3,36,2,3608,3,2979.556640625
360038,0.6175,0.52370999,2,2,3,36,2,3608,3,2979.556640625
360039,0.809372,0.34412,1,1,3,36,2,3608,3,2979.556640625
360040,1.3832,0.41089,2,2,3,36,2,3608,3,2979.556640625
360041,6.005,0.79500998,4,4,3,36,2,3613,3,8140.50927734375
360042,0,0,1,0,3,36,2,3613,3,8140.50927734375
360043,4.005,0.77358999,3,3,3,36,2,3613,3,8140.50927734375
360044,5.005,0.86892998,4,4,3,36,2,3613,3,8140.50927734375
360045,3.5968,0.88192002,4,4,3,36,2,3613,3,8140.50927734375
360046,3.005,0.80968999,4,4,3,36,2,3613,3,8140.50927734375
360047,1.0025,0.35246001,2,2,3,36,2,3613,3,8140.50927734375
360048,6.0075,1.16434002,4,4,3,36,2,3613,3,8140.50927734375
360049,2.2255,0.77906001,3,3,3,36,2,3613,3,8140.50927734375
360050,2.722,0.74793003,3,3,3,36,2,3613,3,8140.50927734375
360081,1.4895,0.98848,4,4,3,36,2,3606,3,5530.6728515625
360082,2.6207,0.89772002,3,3,3,36,2,3606,3,5530.6728515625
360083,0.746,0.29775,2,2,3,36,2,3606,3,5530.6728515625
360084,1.487,0.60155,2,2,3,36,2,3606,3,5530.6728515625
360085,0.8922,0.30211001,3,3,3,36,2,3606,3,5530.6728515625
360086,2.6207,0.86192002,3,3,3,36,2,3606,3,5530.6728515625
360087,0.993,0.63906001,3,3,3,36,2,3606,3,5530.6728515625
360088,0.6966,0.608,3,3,3,36,2,3606,3,5530.6728515625
360089,0.8448,0.38687,3,3,3,36,2,3606,3,5530.6728515625
360090,2.228,1.0122,3,3,3,36,2,3606,3,5530.6728515625
369001,2.722,1.31455999,5,5,3,36,2,3608,3,40908.6953125
369002,1.2375,0.65356001,2,2,3,36,2,3608,3,40908.6953125
369003,0.407186,0.38848999,2,2,3,36,2,3608,3,40908.6953125
369004,2.746,1.02323,4,4,3,36,2,3608,3,40908.6953125
369005,0.6936,0.61016999,3,3,3,36,2,3608,3,40908.6953125
369006,1.9835,0.72421999,3,3,3,36,2,3608,3,40908.6953125
369007,0.2989,0.11058,2,2,3,36,2,3608,3,40908.6953125
369008,1.7068,46.77836001,3,3,3,36,2,3608,3,40908.6953125
369025,1.981,0.76355,3,3,3,36,1,3611,3,8194.56640625
369026,0.993,0.42732002,2,2,3,36,1,3611,3,8194.56640625
369027,0.02,0,2,2,3,36,1,3611,3,8194.56640625
369028,0.815372,2.0834,3,3,3,36,1,3611,3,8194.56640625
369030,0.005,0,1,1,3,36,1,3611,3,8194.56640625
369031,0.3992,0.294,2,2,3,36,1,3611,3,8194.56640625
369032,0.005,0,1,1,3,36,1,3611,3,8194.56640625
369033,0.01,0,1,1,3,36,1,3611,3,8194.56640625
369035,1.24,0.55701001,3,3,3,36,1,3611,3,8194.56640625
369036,3.957,0.63433999,3,3,3,36,1,3611,3,8194.56640625
369038,6.005,0.76933999,4,4,3,36,2,3613,3,24717.341796875
369039,6.0075,0.76272998,3,3,3,36,2,3613,3,24717.341796875
369040,2.498,1.07750001,4,4,3,36,2,3613,3,24717.341796875
369041,1.00494,0.68664001,2,2,3,36,2,3613,3,24717.341796875
369042,1.4965,0.50712001,3,3,3,36,2,3613,3,24717.341796875
369043,2.475,0.92146999,3,3,3,36,2,3613,3,24717.341796875
369044,2.005,0.46205,3,3,3,36,2,3613,3,24717.341796875
369046,1.7315,0.74238001,3,3,3,36,2,3613,3,24717.341796875
369047,1.9785,0.72766,3,3,3,36,2,3613,3,24717.341796875
369048,1.981,0.98942002,3,3,3,36,2,3613,3,24717.341796875
369049,2.722,0.87851001,3,3,3,36,2,3608,3,40908.6953125
369050,2.8702,1.04491001,3,3,3,36,2,3608,3,40908.6953125
