"hhid","plotid","wave","state","zone","sector","lga","area_ha","area_declared_ha","area_gps_ha"
10094,2,4,1,4,2,105,0.088653003,NA,0.088653003
10096,1,4,1,4,2,105,0.042163,NA,0.042163
10096,2,4,1,4,2,105,0.027438,NA,0.027438
10096,3,4,1,4,2,105,NA,NA,NA
10097,1,4,1,4,2,105,0.12528,NA,0.12528
10097,2,4,1,4,2,105,0.025278,NA,0.025278
10097,3,4,1,4,2,105,0.031894,NA,0.031894
10097,4,4,1,4,2,105,NA,NA,NA
10098,1,4,1,4,2,105,NA,NA,NA
10099,1,4,1,4,2,105,0.033014001,NA,0.033014001
10100,1,4,1,4,2,105,0.10828,NA,0.10828
10100,2,4,1,4,2,105,0.028026001,NA,0.028026001
10100,3,4,1,4,2,105,0.065759998,NA,0.065759998
10100,5,4,1,4,2,105,NA,NA,NA
10102,1,4,1,4,2,108,0.084765002,NA,0.084765002
10102,2,4,1,4,2,108,0.096577002,NA,0.096577002
10102,3,4,1,4,2,108,NA,NA,NA
10103,1,4,1,4,2,108,0.091765002,NA,0.091765002
10103,2,4,1,4,2,108,0.39576001,NA,0.39576001
10103,3,4,1,4,2,108,NA,NA,NA
10104,1,4,1,4,2,108,0.20812,NA,0.20812
10104,2,4,1,4,2,108,NA,NA,NA
10105,1,4,1,4,2,108,0.5816,NA,0.5816
10105,2,4,1,4,2,108,0.48978999,NA,0.48978999
10105,3,4,1,4,2,108,NA,NA,NA
10106,1,4,1,4,2,108,0.54036001,NA,0.54036001
10106,2,4,1,4,2,108,0.45405,NA,0.45405
10106,3,4,1,4,2,108,0.34347,NA,0.34347
10106,4,4,1,4,2,108,NA,NA,NA
10107,1,4,1,4,2,108,NA,NA,NA
10107,2,4,1,4,2,108,0.33988999,NA,0.33988999
10108,1,4,1,4,2,108,0.038141,NA,0.038141
10108,2,4,1,4,2,108,NA,NA,NA
10109,1,4,1,4,2,108,0.48692998,NA,0.48692998
10109,2,4,1,4,2,108,0.31238,0.050113,0.31238
10109,3,4,1,4,2,108,NA,NA,NA
10110,1,4,1,4,2,108,0.14938,NA,0.14938
10110,2,4,1,4,2,108,0.19113,NA,0.19113
10110,3,4,1,4,2,108,NA,NA,NA
19008,1,4,1,4,1,102,0.10121,NA,0.10121
19008,2,4,1,4,1,102,0.081527002,NA,0.081527002
19014,1,4,1,4,1,102,NA,NA,NA
19023,1,4,1,4,1,102,NA,NA,NA
19033,1,4,1,4,1,102,NA,NA,NA
19035,1,4,1,4,1,102,NA,NA,NA
19036,1,4,1,4,1,102,NA,NA,NA
19038,1,4,1,4,2,104,0.025213,NA,0.025213
19038,2,4,1,4,2,104,NA,NA,NA
19039,1,4,1,4,2,104,0.048054001,NA,0.048054001
19039,2,4,1,4,2,104,0.044697,NA,0.044697
19041,1,4,1,4,2,104,0.1146,NA,0.1146
19041,2,4,1,4,2,104,0.13227,NA,0.13227
19043,1,4,1,4,2,104,0.068231,0.068231,NA
19043,2,4,1,4,2,104,0.042138,0.042138,NA
19043,3,4,1,4,2,104,0.023272,0.023272,NA
19043,4,4,1,4,2,104,0.01601,0.01601,NA
19044,1,4,1,4,2,104,0.034285001,NA,0.034285001
19044,2,4,1,4,2,104,0.018233,NA,0.018233
19045,1,4,1,4,2,104,0.025075,0.031231,0.025075
19045,2,4,1,4,2,104,0.021328,NA,0.021328
19047,1,4,1,4,2,104,0.19819,NA,0.19819
19047,2,4,1,4,2,104,0.040087,0.043149,0.040087
19048,1,4,1,4,2,104,0.033473999,NA,0.033473999
19048,2,4,1,4,2,104,0.10777,NA,0.10777
19048,3,4,1,4,2,104,0.11789,NA,0.11789
19048,4,4,1,4,2,104,NA,NA,NA
19049,1,4,1,4,2,104,0.080727002,NA,0.080727002
19049,2,4,1,4,2,104,0.080727002,NA,0.080727002
19051,2,4,1,4,2,104,0.025550999,NA,0.025550999
19051,3,4,1,4,2,104,0.10282,NA,0.10282
19051,4,4,1,4,2,104,NA,NA,NA
19052,1,4,1,4,2,104,0.031720001,0.048741,0.031720001
19052,2,4,1,4,2,104,0.12272,NA,0.12272
19054,1,4,1,4,2,104,NA,NA,NA
19054,2,4,1,4,2,104,NA,NA,NA
19054,3,4,1,4,2,104,0.076521997,NA,0.076521997
19054,4,4,1,4,2,104,0.017531,0.055536,0.017531
19055,1,4,1,4,2,104,0.13954,NA,0.13954
19055,2,4,1,4,2,104,0.11086,NA,0.11086
19055,3,4,1,4,2,104,NA,NA,NA
19056,1,4,1,4,2,104,0.044941,0.044941,NA
19058,1,4,1,4,2,104,0.19751,NA,0.19751
19058,2,4,1,4,2,104,0.0045150002,NA,0.0045150002
19060,1,4,1,4,2,104,0.057332001,NA,0.057332001
19060,2,4,1,4,2,104,0.14297,NA,0.14297
19061,1,4,1,4,2,107,0.074664001,NA,0.074664001
19061,2,4,1,4,2,107,NA,NA,NA
19062,1,4,1,4,2,107,0.031921,0.031921,NA
19062,2,4,1,4,2,107,0.13007,0.13007,NA
19062,3,4,1,4,2,107,NA,NA,NA
19063,1,4,1,4,2,107,0.12475,NA,0.12475
19063,2,4,1,4,2,107,0.068614,0.068614,NA
19063,3,4,1,4,2,107,NA,NA,NA
19064,1,4,1,4,2,107,0.040272,0.040272,NA
19064,2,4,1,4,2,107,0.009893,NA,0.009893
19064,3,4,1,4,2,107,0.086192999,0.042063,0.086192999
19064,4,4,1,4,2,107,NA,NA,NA
19066,1,4,1,4,2,107,0.054405,0.054405,NA
19066,2,4,1,4,2,107,0.05153,0.05153,NA
19066,3,4,1,4,2,107,NA,NA,NA
19068,1,4,1,4,2,107,0.17318,NA,0.17318
19068,2,4,1,4,2,107,0.073984003,0.08895,0.073984003
19068,3,4,1,4,2,107,NA,NA,NA
19069,1,4,1,4,2,107,0.14047,NA,0.14047
19069,2,4,1,4,2,107,0.13072,NA,0.13072
19069,3,4,1,4,2,107,NA,NA,NA
19070,1,4,1,4,2,107,0.091832001,NA,0.091832001
19070,2,4,1,4,2,107,0.027864999,NA,0.027864999
19070,3,4,1,4,2,107,0.091234,0.091234,NA
19070,4,4,1,4,2,107,NA,NA,NA
19070,5,4,1,4,2,107,NA,NA,NA
19071,1,4,1,4,2,107,0.042689999,NA,0.042689999
19071,2,4,1,4,2,107,NA,NA,NA
19071,3,4,1,4,2,107,0.047042,0.047042,NA
19071,4,4,1,4,2,107,NA,NA,NA
19072,1,4,1,4,2,107,0.33376,0.33376,NA
19072,2,4,1,4,2,107,0.073851,0.073851,NA
19072,3,4,1,4,2,107,0.01473,NA,0.01473
19072,4,4,1,4,2,107,0.10934,NA,0.10934
19072,5,4,1,4,2,107,NA,NA,NA
19072,6,4,1,4,2,107,NA,NA,NA
19072,7,4,1,4,2,107,0.2474,NA,0.2474
19073,1,4,1,4,2,107,NA,NA,NA
19073,3,4,1,4,2,107,0.13499,NA,0.13499
19073,4,4,1,4,2,107,0.14023,NA,0.14023
19075,1,4,1,4,2,107,0.045231,NA,0.045231
19075,2,4,1,4,2,107,0.12351,NA,0.12351
19076,1,4,1,4,2,107,0.017839,NA,0.017839
19076,2,4,1,4,2,107,0.011707,NA,0.011707
19077,1,4,1,4,2,107,0.022211,NA,0.022211
19077,2,4,1,4,2,107,0.082354999,NA,0.082354999
19077,4,4,1,4,2,107,NA,NA,NA
19077,5,4,1,4,2,107,NA,NA,NA
19077,6,4,1,4,2,107,NA,NA,NA
19079,1,4,1,4,2,107,0.11048,NA,0.11048
19079,2,4,1,4,2,107,NA,NA,NA
19080,2,4,1,4,2,107,0.31031,0.31031,NA
19080,3,4,1,4,2,107,0.016369,NA,0.016369
19081,1,4,1,4,2,107,0.26965,NA,0.26965
19081,2,4,1,4,2,107,NA,NA,NA
19082,1,4,1,4,2,107,0.14188,0.14188,NA
19082,2,4,1,4,2,107,NA,NA,NA
19082,3,4,1,4,2,107,0.086893,0.086893,NA
19082,4,4,1,4,2,107,0.12334,NA,0.12334
19082,5,4,1,4,2,107,0.088654999,0.041754,0.088654999
19082,6,4,1,4,2,107,0.019006,NA,0.019006
19084,1,4,1,4,2,107,NA,NA,NA
19084,2,4,1,4,2,107,0.060176001,NA,0.060176001
19084,3,4,1,4,2,107,NA,NA,NA
19084,4,4,1,4,2,107,NA,NA,NA
19085,1,4,1,4,2,109,NA,NA,NA
19085,2,4,1,4,2,109,0.084813,NA,0.084813
19085,3,4,1,4,2,109,NA,NA,NA
19087,1,4,1,4,2,109,0.043023001,0.036511,0.043023001
19087,2,4,1,4,2,109,0.0382,NA,0.0382
19087,3,4,1,4,2,109,NA,NA,NA
19087,4,4,1,4,2,109,NA,NA,NA
19088,1,4,1,4,2,109,0.016314999,NA,0.016314999
19088,2,4,1,4,2,109,NA,NA,NA
19088,3,4,1,4,2,109,NA,NA,NA
19089,1,4,1,4,2,109,0.056340002,NA,0.056340002
19089,2,4,1,4,2,109,NA,NA,NA
19089,3,4,1,4,2,109,0.06069,0.06069,NA
19089,4,4,1,4,2,109,NA,NA,NA
19091,1,4,1,4,2,109,NA,NA,NA
19091,2,4,1,4,2,109,NA,NA,NA
19091,3,4,1,4,2,109,0.5063,NA,0.5063
19091,4,4,1,4,2,109,0.057962,NA,0.057962
19091,5,4,1,4,2,109,NA,NA,NA
19091,6,4,1,4,2,109,NA,NA,NA
19092,1,4,1,4,2,109,0.028378,0.023115,0.028378
19092,2,4,1,4,2,109,NA,NA,NA
19093,1,4,1,4,2,109,0.085023999,NA,0.085023999
19093,2,4,1,4,2,109,NA,NA,NA
19093,3,4,1,4,2,109,NA,NA,NA
19093,4,4,1,4,2,109,NA,NA,NA
19093,5,4,1,4,2,109,NA,NA,NA
19094,1,4,1,4,2,109,0.11399,NA,0.11399
19094,2,4,1,4,2,109,NA,NA,NA
19094,3,4,1,4,2,109,0.080060999,0.28292,0.080060999
19094,4,4,1,4,2,109,NA,NA,NA
19095,1,4,1,4,2,109,0.042531,NA,0.042531
19095,2,4,1,4,2,109,NA,NA,NA
19095,3,4,1,4,2,109,0.089191,0.089191,NA
19095,4,4,1,4,2,109,NA,NA,NA
19096,1,4,1,4,2,109,0.092365,0.092365,NA
19096,2,4,1,4,2,109,0.061087,NA,0.061087
19096,3,4,1,4,2,109,NA,NA,NA
19096,4,4,1,4,2,109,0.089815997,NA,0.089815997
19097,1,4,1,4,2,109,0.12635,NA,0.12635
19097,2,4,1,4,2,109,0.34628999,NA,0.34628999
19097,4,4,1,4,2,109,0.18734,NA,0.18734
19097,5,4,1,4,2,109,NA,NA,NA
19098,1,4,1,4,2,109,NA,NA,NA
19098,2,4,1,4,2,109,NA,NA,NA
19098,3,4,1,4,2,109,NA,NA,NA
19098,4,4,1,4,2,109,NA,NA,NA
19098,5,4,1,4,2,109,NA,NA,NA
19099,1,4,1,4,2,109,0.096043,0.096043,NA
19099,2,4,1,4,2,109,0.073898999,NA,0.073898999
19100,1,4,1,4,2,109,0.15492,NA,0.15492
19100,2,4,1,4,2,109,0.16624,NA,0.16624
19100,3,4,1,4,2,109,NA,NA,NA
19101,1,4,1,4,2,109,0.020509,NA,0.020509
19101,2,4,1,4,2,109,0.014995,0.014995,NA
19101,3,4,1,4,2,109,NA,NA,NA
19103,1,4,1,4,2,109,0.21119,0.21119,NA
19103,2,4,1,4,2,109,NA,NA,NA
19104,1,4,1,4,2,109,0.28581001,NA,0.28581001
19104,2,4,1,4,2,109,0.4115,0.4115,NA
19104,3,4,1,4,2,109,NA,NA,NA
19105,1,4,1,4,2,109,0.072332001,NA,0.072332001
19105,2,4,1,4,2,109,0.224,0.224,NA
19105,3,4,1,4,2,109,0.14766,NA,0.14766
19105,4,4,1,4,2,109,NA,NA,NA
19105,5,4,1,4,2,109,NA,NA,NA
19106,1,4,1,4,2,109,0.0097300003,0.016644,0.0097300003
19106,2,4,1,4,2,109,0.017231,0.017231,NA
19106,3,4,1,4,2,109,NA,NA,NA
19107,1,4,1,4,2,109,0.052565997,NA,0.052565997
19107,2,4,1,4,2,109,NA,NA,NA
19110,1,4,1,4,2,109,0.22571001,NA,0.22571001
19110,2,4,1,4,2,109,0.1726,NA,0.1726
19110,3,4,1,4,2,109,NA,NA,NA
19111,1,4,1,4,2,109,0.1128,0.092949,0.1128
19111,2,4,1,4,2,109,0.082895001,NA,0.082895001
19111,3,4,1,4,2,109,NA,NA,NA
19112,1,4,1,4,2,109,NA,NA,NA
19112,2,4,1,4,2,109,0.15529,NA,0.15529
19112,3,4,1,4,2,109,NA,NA,NA
19113,1,4,1,4,2,109,0.12177,NA,0.12177
19113,2,4,1,4,2,109,0.21888,NA,0.21888
19115,1,4,1,4,2,109,0.049663,NA,0.049663
19115,2,4,1,4,2,109,0.12508,NA,0.12508
19115,3,4,1,4,2,109,NA,NA,NA
19116,1,4,1,4,2,109,0.15778,NA,0.15778
19116,2,4,1,4,2,109,0.2286,0.2286,NA
19116,3,4,1,4,2,109,NA,NA,NA
19116,4,4,1,4,2,109,0.16115,NA,0.16115
19117,1,4,1,4,2,109,0.19193,NA,0.19193
19117,2,4,1,4,2,109,0.064459003,NA,0.064459003
19117,3,4,1,4,2,109,0.45251,0.45251,NA
19117,4,4,1,4,2,109,0.090759998,NA,0.090759998
19117,5,4,1,4,2,109,NA,NA,NA
19117,6,4,1,4,2,109,0.040512,NA,0.040512
19118,1,4,1,4,2,109,0.12381,NA,0.12381
19118,2,4,1,4,2,109,0.10382,0.10382,NA
19118,3,4,1,4,2,109,NA,NA,NA
19119,1,4,1,4,2,109,0.21058,NA,0.21058
19119,2,4,1,4,2,109,NA,NA,NA
19119,3,4,1,4,2,109,0.16342,NA,0.16342
19119,4,4,1,4,2,109,NA,NA,NA
19120,1,4,1,4,2,109,0.19574,NA,0.19574
19120,2,4,1,4,2,109,0.23815,NA,0.23815
19120,3,4,1,4,2,109,NA,NA,NA
19120,4,4,1,4,2,109,0.057781,NA,0.057781
19121,1,4,1,4,2,110,0.096677002,NA,0.096677002
19121,2,4,1,4,2,110,0.065617999,NA,0.065617999
19121,3,4,1,4,2,110,NA,NA,NA
19122,1,4,1,4,2,110,0.073067999,0.076774,0.073067999
19122,2,4,1,4,2,110,0.091212,NA,0.091212
19122,3,4,1,4,2,110,NA,NA,NA
19123,1,4,1,4,2,110,0.038726999,NA,0.038726999
19123,2,4,1,4,2,110,NA,NA,NA
19124,1,4,1,4,2,110,0.12731,NA,0.12731
19124,2,4,1,4,2,110,0.094239001,NA,0.094239001
19124,3,4,1,4,2,110,NA,NA,NA
19125,1,4,1,4,2,110,0.021316,NA,0.021316
19125,2,4,1,4,2,110,0.0154,NA,0.0154
19125,3,4,1,4,2,110,NA,NA,NA
19126,1,4,1,4,2,110,0.026851999,NA,0.026851999
19126,2,4,1,4,2,110,0.12477,NA,0.12477
19126,3,4,1,4,2,110,NA,NA,NA
19127,1,4,1,4,2,110,0.046979999,NA,0.046979999
19127,2,4,1,4,2,110,0.07605,NA,0.07605
19127,3,4,1,4,2,110,NA,NA,NA
19129,1,4,1,4,2,110,0.028838,NA,0.028838
19129,2,4,1,4,2,110,0.019747,NA,0.019747
19129,3,4,1,4,2,110,0.049851999,NA,0.049851999
19129,4,4,1,4,2,110,NA,NA,NA
19130,1,4,1,4,2,110,0.058263,NA,0.058263
19130,2,4,1,4,2,110,0.10578,NA,0.10578
19130,3,4,1,4,2,110,NA,NA,NA
19131,1,4,1,4,2,110,0.11943,NA,0.11943
19131,2,4,1,4,2,110,0.049428,0.049428,NA
19131,3,4,1,4,2,110,NA,NA,NA
19133,1,4,1,4,2,111,0.064421997,NA,0.064421997
19133,2,4,1,4,2,111,0.11328,NA,0.11328
19133,3,4,1,4,2,111,NA,NA,NA
19135,1,4,1,4,2,111,NA,NA,NA
19135,2,4,1,4,2,111,0.059069,NA,0.059069
19136,1,4,1,4,2,111,0.028785001,NA,0.028785001
19136,2,4,1,4,2,111,0.038745999,NA,0.038745999
19136,3,4,1,4,2,111,NA,NA,NA
19137,1,4,1,4,2,111,0.25195,NA,0.25195
19137,2,4,1,4,2,111,NA,NA,NA
19138,1,4,1,4,2,111,0.29563,NA,0.29563
19138,2,4,1,4,2,111,NA,NA,NA
19139,1,4,1,4,2,111,0.016600999,NA,0.016600999
19139,2,4,1,4,2,111,NA,NA,NA
19140,1,4,1,4,2,111,0.062683002,NA,0.062683002
19140,2,4,1,4,2,111,NA,NA,NA
19141,1,4,1,4,2,111,0.098576001,NA,0.098576001
19141,2,4,1,4,2,111,0.099237,NA,0.099237
19141,3,4,1,4,2,111,0.13847,NA,0.13847
19143,1,4,1,4,2,111,0.049992999,NA,0.049992999
19143,2,4,1,4,2,111,0.073037,NA,0.073037
19143,3,4,1,4,2,111,0.036478,0.036551,0.036478
19143,4,4,1,4,2,111,NA,NA,NA
19144,1,4,1,4,2,111,0.10626,NA,0.10626
19144,2,4,1,4,2,111,NA,NA,NA
19151,1,4,1,4,2,112,NA,NA,NA
19153,1,4,1,4,2,112,0.025498,NA,0.025498
19158,1,4,1,4,2,112,0.054796997,NA,0.054796997
19158,2,4,1,4,2,112,NA,NA,NA
19158,3,4,1,4,2,112,NA,NA,NA
19158,4,4,1,4,2,112,NA,NA,NA
19158,5,4,1,4,2,112,NA,NA,NA
19158,6,4,1,4,2,112,NA,NA,NA
19159,1,4,1,4,2,112,0.2404,NA,0.2404
19159,2,4,1,4,2,112,NA,NA,NA
19159,3,4,1,4,2,112,NA,NA,NA
19159,4,4,1,4,2,112,NA,NA,NA
19159,5,4,1,4,2,112,NA,NA,NA
19159,6,4,1,4,2,112,NA,NA,NA
19160,1,4,1,4,2,112,0.23733,NA,0.23733
19160,2,4,1,4,2,112,0.15966,NA,0.15966
19160,3,4,1,4,2,112,NA,NA,NA
19161,1,4,1,4,2,112,0.067619,NA,0.067619
19161,2,4,1,4,2,112,0.043873999,NA,0.043873999
19161,3,4,1,4,2,112,NA,NA,NA
19161,4,4,1,4,2,112,NA,NA,NA
19163,1,4,1,4,2,112,0.17883,NA,0.17883
19163,2,4,1,4,2,112,0.13708,NA,0.13708
19163,3,4,1,4,2,112,NA,NA,NA
19164,1,4,1,4,2,112,NA,NA,NA
19164,2,4,1,4,2,112,0.29048,NA,0.29048
19164,3,4,1,4,2,112,0.24936001,NA,0.24936001
19164,4,4,1,4,2,112,NA,NA,NA
19164,5,4,1,4,2,112,NA,NA,NA
19165,1,4,1,4,2,112,0.051809998,NA,0.051809998
19165,2,4,1,4,2,112,NA,NA,NA
19165,3,4,1,4,2,112,NA,NA,NA
19166,1,4,1,4,2,112,0.15933,NA,0.15933
19166,2,4,1,4,2,112,0.098577002,NA,0.098577002
19166,3,4,1,4,2,112,NA,NA,NA
19166,4,4,1,4,2,112,0.13351,NA,0.13351
19166,5,4,1,4,2,112,NA,NA,NA
19167,1,4,1,4,2,112,0.032503,0.059293,0.032503
19167,2,4,1,4,2,112,0.059004999,NA,0.059004999
19167,3,4,1,4,2,112,NA,NA,NA
19168,1,4,1,4,2,112,0.39058999,NA,0.39058999
19168,2,4,1,4,2,112,0.19478,NA,0.19478
19168,3,4,1,4,2,112,0.077467999,NA,0.077467999
19168,4,4,1,4,2,112,0.43793999,NA,0.43793999
19169,1,4,1,4,2,113,0.20618999,NA,0.20618999
19169,2,4,1,4,2,113,0.59697002,NA,0.59697002
19169,3,4,1,4,2,113,NA,NA,NA
19169,4,4,1,4,2,113,NA,NA,NA
19169,5,4,1,4,2,113,NA,NA,NA
19169,6,4,1,4,2,113,NA,NA,NA
19170,1,4,1,4,2,113,0.65336001,NA,0.65336001
19170,2,4,1,4,2,113,NA,NA,NA
19170,3,4,1,4,2,113,NA,NA,NA
19173,1,4,1,4,2,113,0.0078269997,NA,0.0078269997
19173,2,4,1,4,2,113,0.41721001,NA,0.41721001
19173,3,4,1,4,2,113,NA,NA,NA
19174,1,4,1,4,2,113,0.1277,0.1277,NA
19174,2,4,1,4,2,113,0.12517,0.12517,NA
19174,3,4,1,4,2,113,0.076732001,NA,0.076732001
19174,4,4,1,4,2,113,NA,NA,NA
19175,1,4,1,4,2,113,0.32132,NA,0.32132
19175,2,4,1,4,2,113,NA,NA,NA
19177,1,4,1,4,2,113,0.64211001,NA,0.64211001
19177,2,4,1,4,2,113,NA,NA,NA
19178,1,4,1,4,2,113,NA,NA,NA
19178,2,4,1,4,2,113,0.040973999,NA,0.040973999
19178,3,4,1,4,2,113,NA,NA,NA
19178,4,4,1,4,2,113,NA,NA,NA
19179,1,4,1,4,2,113,0.76052002,NA,0.76052002
19179,2,4,1,4,2,113,0.75906001,NA,0.75906001
19179,3,4,1,4,2,113,NA,NA,NA
19180,1,4,1,4,2,113,0.12625,NA,0.12625
19180,2,4,1,4,2,113,0.11383,NA,0.11383
19181,1,4,1,4,2,113,0.32133,NA,0.32133
19181,2,4,1,4,2,113,NA,NA,NA
19181,3,4,1,4,2,113,NA,NA,NA
19182,1,4,1,4,2,113,0.069707001,NA,0.069707001
19182,2,4,1,4,2,113,0.082996002,NA,0.082996002
19182,3,4,1,4,2,113,0.059341998,NA,0.059341998
19182,4,4,1,4,2,113,0.030851001,NA,0.030851001
19182,5,4,1,4,2,113,NA,NA,NA
19183,1,4,1,4,2,113,0.088231,NA,0.088231
19184,1,4,1,4,2,113,0.096260999,NA,0.096260999
19184,2,4,1,4,2,113,NA,NA,NA
19184,3,4,1,4,2,113,NA,NA,NA
19184,4,4,1,4,2,113,NA,NA,NA
19185,1,4,1,4,2,113,0.24213999,NA,0.24213999
19185,2,4,1,4,2,113,0.12982,0.12982,NA
19185,3,4,1,4,2,113,0.054740997,NA,0.054740997
19185,4,4,1,4,2,113,0.052675,NA,0.052675
19185,5,4,1,4,2,113,NA,NA,NA
19185,6,4,1,4,2,113,NA,NA,NA
19185,7,4,1,4,2,113,NA,NA,NA
19186,1,4,1,4,2,113,0.321,NA,0.321
19186,2,4,1,4,2,113,0.096346997,NA,0.096346997
19186,3,4,1,4,2,113,0.14537,0.14537,NA
19186,4,4,1,4,2,113,NA,NA,NA
19187,1,4,1,4,2,113,0.13401,0.13401,NA
19187,2,4,1,4,2,113,0.14817,NA,0.14817
19187,3,4,1,4,2,113,NA,NA,NA
19187,4,4,1,4,2,113,NA,NA,NA
19188,1,4,1,4,2,113,0.53408999,NA,0.53408999
19188,2,4,1,4,2,113,0.51631,0.51631,NA
19188,3,4,1,4,2,113,NA,NA,NA
19191,1,4,1,4,2,113,0.23906001,NA,0.23906001
19191,2,4,1,4,2,113,NA,NA,NA
19191,3,4,1,4,2,113,NA,NA,NA
19192,1,4,1,4,2,113,0.22123999,NA,0.22123999
19192,3,4,1,4,2,113,NA,NA,NA
19192,4,4,1,4,2,113,NA,NA,NA
19192,5,4,1,4,2,113,NA,NA,NA
19193,1,4,1,4,2,113,0.85354004,NA,0.85354004
19193,2,4,1,4,2,113,0.90035,NA,0.90035
19194,1,4,1,4,2,113,0.037648001,NA,0.037648001
19194,2,4,1,4,2,113,0.15916,0.15916,NA
19195,1,4,1,4,2,113,0.023595,NA,0.023595
19195,2,4,1,4,2,113,NA,NA,NA
19197,1,4,1,4,2,113,NA,NA,NA
19202,1,4,1,4,2,113,NA,NA,NA
19202,2,4,1,4,2,113,NA,NA,NA
19204,1,4,1,4,2,113,NA,NA,NA
19205,1,4,1,4,1,115,0.092419,NA,0.092419
19205,2,4,1,4,1,115,NA,NA,NA
19206,1,4,1,4,1,115,0.11301,NA,0.11301
19206,2,4,1,4,1,115,0.14527,NA,0.14527
19206,3,4,1,4,1,115,NA,NA,NA
19207,1,4,1,4,1,115,0.57197998,NA,0.57197998
19207,2,4,1,4,1,115,0.53248999,NA,0.53248999
19207,3,4,1,4,1,115,NA,NA,NA
19208,1,4,1,4,1,115,0.41548999,NA,0.41548999
19208,2,4,1,4,1,115,NA,NA,NA
19209,1,4,1,4,1,115,0.48853999,NA,0.48853999
19209,2,4,1,4,1,115,NA,NA,NA
19211,1,4,1,4,1,115,0.89062998,NA,0.89062998
19211,2,4,1,4,1,115,0.34925,NA,0.34925
19211,3,4,1,4,1,115,NA,NA,NA
19213,1,4,1,4,1,115,0.22873,NA,0.22873
19213,2,4,1,4,1,115,0.89655,NA,0.89655
19213,3,4,1,4,1,115,NA,NA,NA
19214,1,4,1,4,1,115,1.1032,0.13438,1.1032
19214,2,4,1,4,1,115,0.79718999,0.096988,0.79718999
19214,3,4,1,4,1,115,NA,NA,NA
19215,1,4,1,4,1,115,0.34023999,NA,0.34023999
19215,2,4,1,4,1,115,NA,NA,NA
19230,1,4,1,4,2,117,0.062441998,NA,0.062441998
19230,2,4,1,4,2,117,0.032344,NA,0.032344
19230,3,4,1,4,2,117,NA,NA,NA
19231,1,4,1,4,2,117,0.1321,NA,0.1321
19231,2,4,1,4,2,117,0.19679,NA,0.19679
19231,3,4,1,4,2,117,NA,NA,NA
19231,4,4,1,4,2,117,0.012004,0.081967,0.012004
19232,1,4,1,4,2,117,0.054858002,0.093888,0.054858002
19232,2,4,1,4,2,117,0.1108,NA,0.1108
19232,3,4,1,4,2,117,NA,NA,NA
19235,1,4,1,4,2,117,0.040748999,NA,0.040748999
19235,2,4,1,4,2,117,0.031673999,NA,0.031673999
19235,3,4,1,4,2,117,0.0062549999,0.057286,0.0062549999
19235,4,4,1,4,2,117,NA,NA,NA
19236,1,4,1,4,2,117,0.034628,NA,0.034628
19236,2,4,1,4,2,117,0.024763,NA,0.024763
19236,3,4,1,4,2,117,0.023499001,NA,0.023499001
19236,4,4,1,4,2,117,NA,NA,NA
19238,1,4,1,4,2,117,0.011583,NA,0.011583
19238,2,4,1,4,2,117,0.022256,NA,0.022256
19238,3,4,1,4,2,117,NA,NA,NA
19239,1,4,1,4,2,117,0.068107001,NA,0.068107001
19239,2,4,1,4,2,117,0.010732,0.082799,0.010732
19239,3,4,1,4,2,117,0.049876001,NA,0.049876001
19250,1,4,1,4,2,104,0.078813,NA,0.078813
19250,2,4,1,4,2,104,0.026385001,NA,0.026385001
19250,3,4,1,4,2,104,NA,NA,NA
19254,1,4,1,4,2,107,0.040698001,0.068858,0.040698001
19266,1,4,1,4,2,112,0.075044,NA,0.075044
19269,1,4,1,4,2,113,0.29063,NA,0.29063
19269,2,4,1,4,2,113,0.28166001,NA,0.28166001
19277,1,4,1,4,1,115,NA,NA,NA
19278,1,4,1,4,1,115,NA,NA,NA
19279,1,4,1,4,2,117,NA,NA,NA
19280,1,4,1,4,2,117,0.051765002,NA,0.051765002
19280,2,4,1,4,2,117,0.10673,NA,0.10673
19280,3,4,1,4,2,117,0.015547,0.009927,0.015547
19280,4,4,1,4,2,117,NA,NA,NA
19284,1,4,1,4,1,102,NA,NA,NA
20001,1,4,2,2,2,209,1.478,1.4755,1.478
20001,2,4,2,2,2,209,0.19513,0.1858,0.19513
20001,3,4,2,2,2,209,NA,NA,NA
20002,1,4,2,2,2,209,0.25328,1.6556,0.25328
20002,2,4,2,2,2,209,0.38497,1.361,0.38497
20002,3,4,2,2,2,209,NA,NA,NA
20003,1,4,34,2,2,3401,0.67191001,NA,0.67191001
20003,2,4,34,2,2,3401,0.1047,NA,0.1047
20005,1,4,2,2,2,209,0.2364,0.25261,0.2364
20005,2,4,2,2,2,209,0.51796,0.51796,NA
20005,3,4,2,2,2,209,0.6472,0.6472,NA
20005,4,4,2,2,2,209,NA,NA,NA
20006,1,4,2,2,2,209,0.49865,0.5027,0.49865
20006,2,4,2,2,2,209,0.23705,0.26474,0.23705
20006,3,4,2,2,2,209,NA,NA,NA
20007,1,4,2,2,2,209,0.51997998,0.5305,0.51997998
20007,2,4,2,2,2,209,0.19822,0.20517,0.19822
20007,3,4,2,2,2,209,NA,NA,NA
20008,1,4,2,2,2,209,0.17224,0.15285,0.17224
20008,2,4,2,2,2,209,0.56652,0.56652,NA
20008,3,4,2,2,2,209,0.33982,0.33982,NA
20008,4,4,2,2,2,209,NA,NA,NA
