hhid,total_area_ha,total_area_gps_ha,n_plots,n_plots_valides,region,etat,zone_residence,strate,wt_wave4
279125,NA,0,1,0,South West,Niger,Urbain,6,11281.39453125
280031,0.5,0,1,1,South West,Niger,Urbain,6,630.58709716796875
280033,NA,0,1,0,South West,Kwara,Urbain,6,630.58709716796875
280036,NA,0,1,0,South West,Ogun,Urbain,6,630.58709716796875
280037,0.6070289999999999,0,3,3,South West,Ogun,Urbain,6,630.58709716796875
280038,NA,0,1,0,South West,Ogun,Urbain,6,630.58709716796875
280039,NA,0,1,0,South West,Ogun,Urbain,6,630.58709716796875
280081,1.066,0.41825,3,3,South West,Ogun,Urbain,6,973.8992919921875
280082,4.04686,0,1,1,South West,Ogun,Urbain,6,973.8992919921875
280083,NA,0,1,0,South West,Ogun,Urbain,6,973.8992919921875
280084,0.1476,0,1,1,South West,Ogun,Urbain,6,973.8992919921875
280085,NA,0,1,0,South West,Ogun,Urbain,6,973.8992919921875
280086,3.756058,3.2002,2,2,South West,Ogun,Urbain,6,973.8992919921875
280087,NA,0,1,0,South West,Ogun,Urbain,6,973.8992919921875
280088,1.547372,0.1309,3,3,South West,Ogun,Urbain,6,973.8992919921875
280089,0.3642174,0,2,2,South West,Ogun,Urbain,6,973.8992919921875
280090,0.060000000000000005,0,1,1,South West,Ogun,Urbain,6,973.8992919921875
280111,0.404686,0.38216999999999995,1,1,South West,Ogun,Rural,6,7006.6630859375
280112,3.292802,0,3,3,South West,Ogun,Rural,6,7006.6630859375
280113,2.218744,0,4,4,South West,Ogun,Rural,6,7006.6630859375
280114,2.7768648,0,4,4,South West,Ogun,Rural,6,7006.6630859375
280115,1.435,0,2,2,South West,Ogun,Rural,6,7006.6630859375
280116,4.1491999999999996,0.5038600099999999,3,3,South West,Ogun,Rural,6,7006.6630859375
280117,3.55,0.77407002,4,4,South West,Ogun,Rural,6,7006.6630859375
280118,4.106,1.7913,4,4,South West,Ogun,Rural,6,7006.6630859375
280119,3.69,0,3,3,South West,Ogun,Rural,6,7006.6630859375
280120,0.615,0,2,2,South West,Ogun,Rural,6,7006.6630859375
289001,1.618744,0,2,2,South West,Ogun,Urbain,6,2252.5771484375
289002,NA,0,1,0,South West,Ogun,Urbain,6,2252.5771484375
289003,NA,0,1,0,South West,Ogun,Urbain,6,2252.5771484375
289005,0.048,0.06467700200000001,1,1,South West,Ogun,Urbain,6,2252.5771484375
289006,NA,0,1,0,South West,Ogun,Urbain,6,2252.5771484375
289007,0.7119,0,3,3,South West,Ogun,Urbain,6,2252.5771484375
289008,NA,0,1,0,South West,Ogun,Urbain,6,2252.5771484375
289009,0.369,0,2,2,South West,Ogun,Urbain,6,2252.5771484375
289010,NA,0,1,0,South West,Ogun,Urbain,6,2252.5771484375
289011,NA,0,1,0,South West,Ogun,Urbain,6,2252.5771484375
289014,2.078,0.6185,3,3,South West,Ogun,Rural,6,23366.357421875
289015,0.048,0,1,1,South West,Ogun,Rural,6,23366.357421875
289016,2.532,1.162820981,3,3,South West,Ogun,Rural,6,23366.357421875
289017,0.060000000000000005,0,1,1,South West,Ogun,Rural,6,23366.357421875
289019,0.572686,0.1702,3,3,South West,Ogun,Rural,6,23366.357421875
289020,1.024686,0.79797,4,4,South West,Ogun,Rural,6,23366.357421875
289021,NA,0,1,0,South West,Ogun,Rural,6,23366.357421875
289022,NA,0,1,0,South West,Ogun,Rural,6,23366.357421875
289025,2.12,0,3,3,South West,Ogun,Rural,6,2431.387451171875
289026,2.0234300000000003,0,2,2,South West,Ogun,Rural,6,2431.387451171875
289027,0.45799999999999996,0.0493,2,2,South West,Ogun,Rural,6,2431.387451171875
289028,4.938232,0.79143999,3,3,South West,Ogun,Rural,6,2431.387451171875
289030,2.0234300000000003,2.084,2,2,South West,Ogun,Rural,6,2431.387451171875
289031,NA,0,1,0,South West,Ogun,Rural,6,2431.387451171875
289032,5.76,1.29862,3,3,South West,Ogun,Rural,6,2431.387451171875
289034,1.085,0.9964,2,2,South West,Ogun,Rural,6,2431.387451171875
289035,1.372,0.18553000200000003,3,3,South West,Ogun,Rural,6,2431.387451171875
289036,0.024,0,1,1,South West,Ogun,Rural,6,2431.387451171875
289037,1.668744,0,3,3,South West,Ogun,Rural,6,5554.2099609375
289038,0.809372,0,1,1,South West,Ogun,Rural,6,5554.2099609375
289040,6.474976,0,2,2,South West,Ondo,Urbain,6,5554.2099609375
289041,NA,0,1,0,South West,Ondo,Urbain,6,5554.2099609375
289042,11.001835999999999,0,6,6,South West,Ogun,Rural,6,5554.2099609375
289043,9.307777999999999,1.87842998,5,5,South West,Ogun,Rural,6,5554.2099609375
289044,1.5899999999999999,0,3,3,South West,Ogun,Rural,6,5554.2099609375
289046,1.9445,0.089591998,3,3,South West,Ogun,Rural,6,5554.2099609375
289047,0.1095,0,2,2,South West,Ogun,Rural,6,5554.2099609375
289048,1.1039999999999999,0,3,3,South West,Ogun,Rural,6,5554.2099609375
289049,NA,0,1,0,South West,Ogun,Urbain,6,5429.732421875
289050,NA,0,1,0,South West,Ogun,Urbain,6,5429.732421875
289051,0.404686,0,1,1,South West,Ogun,Urbain,6,5429.732421875
289052,NA,0,1,0,South West,Ogun,Urbain,6,5429.732421875
289053,0.205,0.21768999,1,1,South West,Ogun,Urbain,6,5429.732421875
289054,1.214058,0.16748,2,2,South West,Ogun,Urbain,6,5429.732421875
289055,NA,0,1,0,South West,Ogun,Urbain,6,5429.732421875
289056,0.008,0,1,1,South West,Ogun,Urbain,6,5429.732421875
289058,NA,0,1,0,South West,Ogun,Urbain,6,5429.732421875
289059,0.8655999999999999,0.22246000100000002,2,2,South West,Ogun,Urbain,6,5429.732421875
289061,NA,0,1,0,South West,Ogun,Rural,6,13080.6123046875
289062,2.596116,0.54274,3,3,South West,Ogun,Rural,6,13080.6123046875
289063,5.260918,1.10083,3,3,South West,Ogun,Rural,6,13080.6123046875
289064,NA,0,1,0,South West,Ogun,Rural,6,13080.6123046875
289065,8.607029,1.91417,4,4,South West,Ogun,Rural,6,13080.6123046875
289066,2.2337439999999997,2.43902998,3,3,South West,Ogun,Rural,6,13080.6123046875
289067,3.0457729999999996,0.2056,4,4,South West,Ogun,Rural,6,13080.6123046875
289068,0.809372,1.0402,1,1,South West,Ogun,Rural,6,13080.6123046875
289071,0.2,0,1,1,South East,Ebonyi,Rural,6,13080.6123046875
289072,1.0865,0.625718012,3,3,South West,Ogun,Rural,6,13080.6123046875
289073,0.404686,0,1,1,South West,Ogun,Urbain,6,42005.0859375
289074,NA,0,1,0,South West,Ogun,Urbain,6,42005.0859375
289077,NA,0,1,0,South West,Ogun,Urbain,6,42005.0859375
289080,NA,0,1,0,South West,Ogun,Urbain,6,42005.0859375
289081,0.11449999999999999,0,2,2,South West,Ogun,Urbain,6,42005.0859375
289082,NA,0,1,0,South West,Ogun,Urbain,6,42005.0859375
289083,1.376,0,2,2,South West,Ogun,Urbain,6,42005.0859375
289084,0.12000000000000001,0,1,1,South West,Ogun,Urbain,6,42005.0859375
289088,2.428116,0.44432000000000005,3,3,South West,Ogun,Rural,6,23366.357421875
289097,0.492,0,1,1,South West,Ogun,Urbain,6,42005.0859375
289098,NA,0,1,0,South West,Ogun,Urbain,6,42005.0859375
289102,0.42400000000000004,0.1748,2,2,South West,Ogun,Rural,6,23366.357421875
290001,NA,0,1,0,South West,Ondo,Urbain,6,3098.01416015625
290002,NA,0,1,0,South West,Ondo,Urbain,6,3098.01416015625
290003,0.008,0.45289,3,3,South West,Ondo,Urbain,6,3098.01416015625
290005,NA,0,1,0,South West,Ondo,Urbain,6,3098.01416015625
290006,0.05,0,1,1,South West,Ondo,Urbain,6,3098.01416015625
290007,2.104058,0,5,5,South West,Ondo,Urbain,6,3098.01416015625
290008,NA,0,1,0,South West,Ondo,Urbain,6,3098.01416015625
290009,0.09,0.043192998999999996,2,2,South West,Ondo,Urbain,6,3098.01416015625
290010,NA,0,1,0,South West,Ondo,Urbain,6,3098.01416015625
290031,0.404686,0,1,1,South West,Ondo,Urbain,6,916.79791259765625
290032,NA,0,1,0,South West,Ondo,Urbain,6,916.79791259765625
290033,NA,0,1,0,South West,Ondo,Urbain,6,916.79791259765625
290034,1.7647439999999999,0.0636,3,3,South West,Ondo,Urbain,6,916.79791259765625
290035,0.607029,0,1,1,South West,Ondo,Urbain,6,916.79791259765625
290036,NA,0,1,0,South West,Ondo,Urbain,6,916.79791259765625
290037,0.045,0,1,1,South West,Ondo,Urbain,6,916.79791259765625
290038,0.05,0,1,1,South West,Ondo,Urbain,6,916.79791259765625
290039,0.003,0.042001999,1,1,South West,Ondo,Urbain,6,916.79791259765625
290040,NA,0,1,0,South West,Ondo,Urbain,6,916.79791259765625
290042,0.3687488,0,3,3,South West,Ondo,Rural,6,3796.9150390625
290043,2.428116,0,2,2,South West,Ondo,Rural,6,3796.9150390625
290045,1.618744,0,1,1,South West,Ondo,Rural,6,3796.9150390625
290046,0.49468599999999996,0.086035999,2,2,South West,Ondo,Rural,6,3796.9150390625
290047,0.0675,0,2,2,South West,Ondo,Rural,6,3796.9150390625
290048,NA,0,1,0,South West,Ondo,Rural,6,3796.9150390625
290049,NA,0,1,0,South West,Ondo,Rural,6,3796.9150390625
290050,1.618744,0,2,2,South West,Ondo,Rural,6,3796.9150390625
290071,NA,0,1,0,South West,Ondo,Urbain,6,3504.132080078125
290072,NA,0,1,0,South West,Ondo,Urbain,6,3504.132080078125
290073,0.045,0,1,1,South West,Ondo,Urbain,6,3504.132080078125
290074,NA,0,1,0,South West,Ondo,Urbain,6,3504.132080078125
290075,NA,0,1,0,South West,Ogun,Urbain,6,3504.132080078125
290077,NA,0,1,0,South West,Ondo,Urbain,6,3504.132080078125
290078,0.5,0,1,1,South West,Ondo,Urbain,6,3504.132080078125
290080,4.451546,0.416284998,4,4,South West,Ondo,Urbain,6,3504.132080078125
290081,NA,0,1,0,South West,Ondo,Urbain,6,1262.1380615234375
290082,NA,0,1,0,South West,Ondo,Urbain,6,1262.1380615234375
290083,0.514,0.297156998,3,3,South West,Ondo,Urbain,6,1262.1380615234375
290084,0.5,0,1,1,South West,Ondo,Urbain,6,1262.1380615234375
290085,NA,0,1,0,South West,Ondo,Urbain,6,1262.1380615234375
290086,0.5,0,1,1,South West,Ondo,Urbain,6,1262.1380615234375
290087,0.56,0,1,1,South West,Ondo,Urbain,6,1262.1380615234375
290088,1.5,0,2,2,South West,Ondo,Urbain,6,1262.1380615234375
290089,NA,0,1,0,South West,Ondo,Urbain,6,1262.1380615234375
290090,2.12343,0,4,4,South West,Ondo,Urbain,6,1262.1380615234375
290171,2.02343,0,1,1,South West,Ondo,Rural,6,973.1422119140625
290172,NA,0,1,0,South West,Ondo,Rural,6,NA
290173,5.7032609999999995,1.07363,5,5,South West,Ondo,Rural,6,973.1422119140625
290176,3.9198310000000003,1.8223000200000001,4,4,South West,Ondo,Rural,6,973.1422119140625
290177,3.237488,1.00411001,4,4,South West,Ondo,Rural,6,973.1422119140625
290178,2.4757730000000002,0.8617199900000001,6,6,South West,Ondo,Rural,6,973.1422119140625
290179,5.1538889999999995,2.29737002,8,8,South West,Ondo,Rural,6,973.1422119140625
290180,13.961667,3.27559998,9,9,South West,Ondo,Rural,6,973.1422119140625
299001,3.352802,0.110394998,6,6,South West,Ondo,Urbain,6,2852.765869140625
299004,0.045,0,1,1,South West,Ondo,Urbain,6,2852.765869140625
299005,1.720058,3.7517,4,4,South West,Ondo,Urbain,6,2852.765869140625
299006,0.1125,0.72686299,4,4,South West,Ondo,Urbain,6,2852.765869140625
299007,0.5,0,1,1,South West,Ondo,Urbain,6,2852.765869140625
299008,1.464538,1.4361500200000001,5,5,South West,Ondo,Urbain,6,2852.765869140625
299009,0.25,0,1,1,South West,Ondo,Urbain,6,2852.765869140625
299010,NA,0,1,0,South West,Ondo,Urbain,6,2852.765869140625
299011,0.12,0,1,1,South West,Ondo,Urbain,6,2852.765869140625
299012,0.904686,1.1253,2,2,South West,Ondo,Urbain,6,2852.765869140625
299013,0.404686,0.37675,1,1,South West,Ondo,Urbain,6,13865.599609375
299014,2.0484299999999998,1.60948,5,5,South West,Ondo,Urbain,6,13865.599609375
299015,0.607029,0.4992,1,1,South West,Ondo,Urbain,6,13865.599609375
299018,1.461401,0.66288,3,3,South West,Ondo,Urbain,6,13865.599609375
299020,1.618744,0,1,1,South West,Ondo,Urbain,6,13865.599609375
299022,10.16715,2.4762170400000003,8,8,South West,Ondo,Urbain,6,13865.599609375
299023,NA,0,1,0,South West,Ondo,Urbain,6,13865.599609375
299024,NA,0,1,0,South West,Ondo,Urbain,6,13865.599609375
299025,0.045,0,1,1,South West,Ondo,Urbain,6,3001.70556640625
299027,1.214058,0,2,2,South West,Ondo,Urbain,6,3001.70556640625
299028,0.449686,0,2,2,South West,Ondo,Urbain,6,3001.70556640625
299029,NA,0,1,0,South West,Ondo,Urbain,6,3001.70556640625
299030,0.504686,0.61957002,2,2,South West,Ondo,Urbain,6,3001.70556640625
299032,0.652029,0.63642002,3,3,South West,Ondo,Urbain,6,3001.70556640625
299033,2.3269445,0,4,4,South West,Ondo,Urbain,6,3001.70556640625
299034,NA,0,1,0,South West,Ondo,Urbain,6,3001.70556640625
299035,6.924662,3.0848,4,4,South West,Ondo,Urbain,6,3001.70556640625
299036,0.14100000000000001,0,2,2,South West,Ondo,Urbain,6,3001.70556640625
300011,0.065,0,1,1,South West,Osun,Urbain,6,6430.693359375
300012,NA,0,1,0,South West,Osun,Urbain,6,6430.693359375
300013,3.237488,0,2,2,South West,Osun,Urbain,6,6430.693359375
300014,0.056,0,1,1,South West,Osun,Urbain,6,6430.693359375
300016,NA,0,1,0,South West,Osun,Urbain,6,6430.693359375
300017,NA,0,1,0,South West,Osun,Urbain,6,6430.693359375
300018,1.618744,0,1,1,South West,Osun,Urbain,6,6430.693359375
300019,0.404686,0,1,1,South West,Osun,Urbain,6,6430.693359375
300020,NA,0,1,0,South West,Osun,Urbain,6,6430.693359375
300035,NA,0,1,0,South West,Osun,Urbain,6,7897.42041015625
300036,2.838802,3.02338999,3,3,South West,Osun,Rural,6,7897.42041015625
300037,1.618744,2.09818,3,3,South West,Osun,Rural,6,7897.42041015625
300038,2.630459,3.09386001,3,3,South West,Osun,Rural,6,7897.42041015625
300040,5.260918,0,2,2,South West,Osun,Urbain,6,7897.42041015625
300092,0.024,0,1,1,South West,Osun,Urbain,6,573.24658203125
300093,0.02,0,1,1,North Central,Zamfara,Urbain,6,573.24658203125
300094,0.00305,0,1,1,South West,Osun,Urbain,6,573.24658203125
300095,0.018,0,1,1,South West,Osun,Urbain,6,573.24658203125
300096,0.00366,0,1,1,South West,Osun,Urbain,6,573.24658203125
300098,0.72,0,1,1,South West,Osun,Urbain,6,573.24658203125
300099,NA,0,1,0,South West,Osun,Urbain,6,573.24658203125
300100,NA,0,1,0,South West,Osun,Urbain,6,573.24658203125
300131,5e-5,0,1,1,South West,Osun,Urbain,6,7298.88232421875
300135,NA,0,1,0,South West,Osun,Urbain,6,7298.88232421875
300136,0.32,0,3,3,South West,Osun,Rural,6,7298.88232421875
300137,0.054,0,1,1,South West,Osun,Urbain,6,7298.88232421875
300138,NA,0,1,0,South West,Osun,Urbain,6,7298.88232421875
300139,NA,0,1,0,South West,Osun,Urbain,6,7298.88232421875
300140,NA,0,1,0,South West,Osun,Urbain,6,7298.88232421875
300141,0.064,0,1,1,South West,Osun,Urbain,6,3212.080810546875
300142,1.8446859999999998,0,2,2,South West,Osun,Urbain,6,3212.080810546875
300143,0.045,0,1,1,South West,Osun,Urbain,6,3212.080810546875
300144,NA,0,1,0,South West,Osun,Urbain,6,3212.080810546875
300145,0.035,0,1,1,South West,Osun,Urbain,6,3212.080810546875
300146,0.6754290000000001,0,2,2,South West,Osun,Urbain,6,3212.080810546875
300147,0.72,0,1,1,South West,Osun,Urbain,6,3212.080810546875
300148,NA,0,1,0,South West,Osun,Urbain,6,3212.080810546875
300149,NA,0,1,0,South West,Osun,Urbain,6,3212.080810546875
300171,1.214058,0,2,2,South West,Osun,Rural,6,4094.753662109375
300172,0.41698599999999997,0,3,3,South West,Osun,Rural,6,4094.753662109375
300173,0.00366,0,1,1,South West,Osun,Rural,6,4094.753662109375
300174,NA,0,1,0,South West,Osun,Urbain,6,4094.753662109375
300175,0.5046,0,3,3,South West,Osun,Rural,6,4094.753662109375
300176,0.051250000000000004,0.44265,2,2,South West,Osun,Rural,6,4094.753662109375
300177,1.214058,0.67686002,2,2,South West,Osun,Rural,6,4094.753662109375
300178,2.524116,0,4,4,South West,Osun,Rural,6,4094.753662109375
300180,1.2260579999999999,1.2357299800000001,3,3,South West,Osun,Rural,6,4094.753662109375
309001,0.406516,0.011545999999999999,2,2,South West,Osun,Urbain,6,12500.830078125
309002,NA,0,1,0,South West,Osun,Urbain,6,NA
309003,0.00366,0,1,1,South West,Osun,Urbain,6,12500.830078125
309005,0.6,0,1,1,South West,Osun,Urbain,6,12500.830078125
309006,7.56,0,1,1,South West,Osun,Urbain,6,12500.830078125
309007,0.0325,0,1,1,South West,Osun,Urbain,6,12500.830078125
309008,0.056,0,1,1,South West,Osun,Urbain,6,12500.830078125
309009,NA,0,1,0,South West,Osun,Urbain,6,12500.830078125
309010,0.072,0,1,1,South West,Osun,Urbain,6,12500.830078125
309013,0.72,0,1,1,South West,Osun,Urbain,6,8778.25390625
309014,NA,0,1,0,South West,Osun,Urbain,6,8778.25390625
309016,NA,0,1,0,South West,Osun,Urbain,6,8778.25390625
309017,NA,0,1,0,South West,Osun,Urbain,6,8778.25390625
309018,NA,0,1,0,South West,Osun,Urbain,6,8778.25390625
309019,NA,0,1,0,South West,Osun,Urbain,6,8778.25390625
309021,0.012,0,1,1,South West,Osun,Urbain,6,8778.25390625
309022,0.821372,0,2,2,South West,Osun,Urbain,6,8778.25390625
309023,NA,0,1,0,South West,Osun,Urbain,6,8778.25390625
309024,NA,0,1,0,South West,Osun,Urbain,6,8778.25390625
309025,0.410686,0.68367002,2,2,South West,Osun,Rural,6,9047.970703125
309027,1.416401,2.3032000000000004,2,2,South West,Osun,Rural,6,9047.970703125
309028,0.607029,1.1379,2,2,South West,Osun,Rural,6,9047.970703125
309029,0.607029,0.25033,2,2,South West,Osun,Rural,6,9047.970703125
309031,NA,0,1,0,South West,Osun,Rural,6,9047.970703125
309032,1.011715,1.3938,1,1,South West,Osun,Rural,6,9047.970703125
309033,2.328273,2.29891999,4,4,South West,Osun,Rural,6,9047.970703125
309035,1.618744,0,2,2,South West,Osun,Rural,6,9047.970703125
309036,0.809372,0,1,1,South West,Osun,Rural,6,9047.970703125
309037,3.439831,0,3,3,South West,Osun,Urbain,6,15864.384765625
309039,0.03,0,1,1,South West,Osun,Urbain,6,15864.384765625
309040,NA,0,1,0,South West,Osun,Urbain,6,NA
309041,NA,0,1,0,South West,Osun,Urbain,6,15864.384765625
309042,3.8445169999999997,0,3,3,South West,Osun,Urbain,6,15864.384765625
309043,1.618744,0,1,1,South West,Osun,Urbain,6,15864.384765625
309044,0.809372,0,1,1,South West,Osun,Urbain,6,15864.384765625
309046,NA,0,1,0,South West,Osun,Urbain,6,15864.384765625
309047,1.0117150000000001,0,2,2,South West,Osun,Urbain,6,15864.384765625
309048,NA,0,1,0,South West,Osun,Urbain,6,15864.384765625
309049,3.439831,4.1527,2,2,South West,Osun,Rural,6,6785.61572265625
309050,2.428116,6.1819,2,2,South West,Osun,Rural,6,6785.61572265625
309052,1.309372,1.17231001,3,3,South West,Osun,Rural,6,6785.61572265625
309053,1.169372,1.6003,2,2,South West,Osun,Rural,6,6785.61572265625
309055,NA,0,1,0,South West,Osun,Rural,6,6785.61572265625
309056,1.978744,0.38028998999999997,3,3,South West,Osun,Rural,6,6785.61572265625
309057,1.416401,1.6381,1,1,South West,Osun,Rural,6,6785.61572265625
309058,1.214058,1.4849,1,1,South West,Osun,Rural,6,6785.61572265625
309059,3.107029,1.9933999999999998,3,3,South West,Osun,Rural,6,6785.61572265625
309060,0.809372,0.7538600099999999,1,1,South West,Osun,Rural,6,6785.61572265625
309061,5.260918,0,3,3,South West,Osun,Rural,6,19488.6171875
309062,0.548686,0.4645,2,2,South West,Osun,Rural,6,19488.6171875
309063,1.618744,0,2,2,South West,Osun,Rural,6,19488.6171875
309064,2.0234300000000003,0,2,2,South West,Osun,Rural,6,19488.6171875
309065,3.237488,0,3,3,South West,Osun,Rural,6,19488.6171875
309067,2.02343,1.01805,2,2,South West,Osun,Rural,6,19488.6171875
309068,1.618744,4.3671,2,2,South West,Osun,Rural,6,19488.6171875
309069,1.0117150000000001,0,2,2,South West,Osun,Rural,6,19488.6171875
309070,2.428116,1.73377998,3,3,South West,Osun,Rural,6,19488.6171875
309071,2.52343,0.51133,4,4,South West,Osun,Rural,6,19488.6171875
309073,NA,0,1,0,South West,Osun,Rural,6,5115.849609375
309074,NA,0,1,0,South West,Osun,Rural,6,5115.849609375
309075,NA,0,1,0,South West,Osun,Rural,6,5115.849609375
309076,NA,0,1,0,South West,Osun,Rural,6,5115.849609375
309077,NA,0,1,0,South West,Osun,Rural,6,5115.849609375
309079,NA,0,1,0,South West,Osun,Rural,6,NA
309081,NA,0,1,0,South West,Osun,Rural,6,5115.849609375
309082,0.72,0,1,1,South West,Osun,Rural,6,5115.849609375
309083,0.057,0,1,1,South West,Osun,Rural,6,5115.849609375
309084,0.10400000000000001,0.064109998,2,2,South West,Osun,Rural,6,5115.849609375
309085,NA,0,1,0,South West,Osun,Rural,6,3903.0849609375
309086,0.5,0,1,1,South West,Osun,Rural,6,3903.0849609375
309087,1.214058,1.07802002,2,2,South West,Osun,Rural,6,3903.0849609375
309088,NA,0,1,0,South West,Osun,Rural,6,3903.0849609375
309091,0.00366,0,1,1,South West,Osun,Rural,6,3903.0849609375
309092,NA,0,1,0,South West,Osun,Rural,6,3903.0849609375
309093,1.618744,1.19826001,2,2,South West,Osun,Rural,6,3903.0849609375
309094,0.00366,0,1,1,South West,Osun,Rural,6,3903.0849609375
309095,NA,0,1,0,South West,Osun,Rural,6,3903.0849609375
309096,1.9787439999999998,0,2,2,South West,Osun,Rural,6,3903.0849609375
309097,1.730744,0,2,2,South West,Osun,Urbain,6,23912.244140625
309098,0.028,0,1,1,South West,Osun,Urbain,6,23912.244140625
309099,NA,0,1,0,South West,Osun,Urbain,6,23912.244140625
309101,NA,0,1,0,South West,Osun,Urbain,6,23912.244140625
309103,0.827372,0,2,2,South West,Osun,Urbain,6,23912.244140625
309104,NA,0,1,0,South West,Osun,Urbain,6,23912.244140625
309105,NA,0,1,0,South West,Osun,Urbain,6,23912.244140625
309108,0.018,0,1,1,South West,Osun,Urbain,6,23912.244140625
309109,2.428116,0,3,3,South West,Osun,Rural,6,2047.58349609375
309112,2.428116,0,2,2,South West,Osun,Rural,6,2047.58349609375
309113,0.809372,2.5996,2,2,South West,Osun,Rural,6,2047.58349609375
309114,NA,0,1,0,South West,Osun,Rural,6,2047.58349609375
309115,5.253889,8.3719,5,5,South West,Osun,Rural,6,2047.58349609375
309116,NA,0,1,0,South West,Osun,Rural,6,2047.58349609375
309117,4.28686,3.64513,3,3,South West,Osun,Rural,6,2047.58349609375
309118,0.00366,0,1,1,North Central,Kogi,Urbain,6,2047.58349609375
309119,0.404686,0.33387,1,1,South West,Osun,Rural,6,2047.58349609375
