"identifiant_menage","region","etat","lga","zone_residence","ea","cluster","strate","poids_menage","identifiant_parcelle","superficie_declaree","superficie_gps_m2","superficie_parcelle","unite_superficie","mode_acquisition","superficie_ha_standard","superficie_ha_heaps","superficie_ha_ridges","superficie_ha_stands","superficie_ha","superficie_gps_ha","outlier_superficie","superficie_ha_propre"
169061,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,2,NA,2602,2e+05,3,"héritage",NA,NA,NA,8,8,0.2602,FALSE,8
169061,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,3,327.79,40.889999,3000,3,"héritage",NA,NA,NA,0.12,0.12,0.0040889999,FALSE,0.12
169061,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,4,414.67,133.32001,4000,3,"héritage",NA,NA,NA,0.16,0.16,0.013332001,FALSE,0.16
169061,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,5,NA,NA,7e+05,3,"héritage",NA,NA,NA,28,28,NA,FALSE,28
169061,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,6,NA,NA,8000,3,"héritage",NA,NA,NA,0.32,0.32,NA,FALSE,0.32
169061,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,7,NA,NA,2000,3,"héritage",NA,NA,NA,0.08,0.08,NA,FALSE,0.08
169063,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,1,801.87,745.26001,300,3,"héritage",NA,NA,NA,0.012,0.012,0.074526001,FALSE,0.012
169063,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,2,NA,NA,7000,3,"héritage",NA,NA,NA,0.28,0.28,NA,FALSE,0.28
169063,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,3,NA,NA,400,2,"héritage",NA,NA,0.92,NA,0.92,NA,FALSE,0.92
169065,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,1,NA,290.12,5000,3,"héritage",NA,NA,NA,0.2,0.2,0.029012,FALSE,0.2
169065,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,2,NA,446.12,2000,1,"héritage",NA,0.38,NA,NA,0.38,0.044612,FALSE,0.38
169065,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,3,NA,824.03998,6000,3,"héritage",NA,NA,NA,0.24,0.24,0.082403998,FALSE,0.24
169065,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,4,NA,NA,7e+05,3,"héritage",NA,NA,NA,28,28,NA,FALSE,28
169065,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,5,NA,NA,3000,2,"héritage",NA,NA,6.9,NA,6.9,NA,FALSE,6.9
169066,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,1,NA,883.88,200,1,"héritage",NA,0.038,NA,NA,0.038,0.088388,FALSE,0.038
169066,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,2,NA,694.10999,300,1,"location",NA,0.057,NA,NA,0.057,0.069410999,FALSE,0.057
169066,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,3,NA,NA,500,7,"héritage",0.05,NA,NA,NA,0.05,NA,FALSE,0.05
169067,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,1,NA,1074.75,800,1,"location",NA,0.152,NA,NA,0.152,0.107475,FALSE,0.152
169067,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,2,NA,579.28998,300,7,"location",0.03,NA,NA,NA,0.03,0.057928998,FALSE,0.03
169067,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,3,NA,140.31,300,7,"héritage",0.03,NA,NA,NA,0.03,0.014031,FALSE,0.03
169067,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,4,NA,NA,400,7,"héritage",0.04,NA,NA,NA,0.04,NA,FALSE,0.04
169068,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,1,NA,480.51999,100,7,"héritage",0.01,NA,NA,NA,0.01,0.048051999,FALSE,0.01
169068,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,3,NA,349.57001,100,1,"héritage",NA,0.019,NA,NA,0.019,0.034957001,FALSE,0.019
169068,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,4,NA,695.96997,400,7,"location",0.04,NA,NA,NA,0.04,0.069596997,FALSE,0.04
169068,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,5,NA,NA,800,7,"héritage",0.08,NA,NA,NA,0.08,NA,FALSE,0.08
169069,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,1,NA,394.66,370,7,"héritage",0.037,NA,NA,NA,0.037,0.039466,FALSE,0.037
169069,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,2,NA,118.08,118,7,"location",0.0118,NA,NA,NA,0.0118,0.011808,FALSE,0.0118
169069,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,3,NA,NA,1400,7,"héritage",0.14,NA,NA,NA,0.14,NA,FALSE,0.14
169070,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169071,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,1,109.08,68.800003,170,7,"héritage",0.017,NA,NA,NA,0.017,0.0068800003,FALSE,0.017
169071,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,2,286.03,255.57001,150,7,"héritage",0.015,NA,NA,NA,0.015,0.025557001,FALSE,0.015
169071,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,3,NA,287.95001,200,7,"héritage",0.02,NA,NA,NA,0.02,0.028795001,FALSE,0.02
169071,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,4,NA,NA,350,7,"héritage",0.035,NA,NA,NA,0.035,NA,FALSE,0.035
169071,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,5,NA,NA,500,7,"héritage",0.05,NA,NA,NA,0.05,NA,FALSE,0.05
169072,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,1,NA,1459.1,1400,7,"héritage",0.14,NA,NA,NA,0.14,0.14591,FALSE,0.14
169072,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,2,NA,256.28,250,7,"héritage",0.025,NA,NA,NA,0.025,0.025628,FALSE,0.025
169072,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,3,NA,208.72,270,7,"héritage",0.027,NA,NA,NA,0.027,0.020872,FALSE,0.027
169072,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,4,NA,NA,750,7,"héritage",0.075,NA,NA,NA,0.075,NA,FALSE,0.075
169072,"South East","Gombe",1610,"Rural",490,"1610-490",4,2449.892578125,5,NA,NA,200,7,"héritage",0.02,NA,NA,NA,0.02,NA,FALSE,0.02
169073,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,1,NA,NA,225,1,"héritage",NA,0.04275,NA,NA,0.04275,NA,FALSE,0.04275
169073,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,2,NA,NA,150,1,"héritage",NA,0.0285,NA,NA,0.0285,NA,FALSE,0.0285
169073,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,3,1071.1,NA,500,1,"héritage",NA,0.095,NA,NA,0.095,NA,FALSE,0.095
169073,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,4,NA,NA,1200,1,"héritage",NA,0.228,NA,NA,0.228,NA,FALSE,0.228
169073,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,5,NA,NA,2500,1,"héritage",NA,0.475,NA,NA,0.475,NA,FALSE,0.475
169073,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,6,NA,NA,300,1,"prêt",NA,0.057,NA,NA,0.057,NA,FALSE,0.057
169073,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,7,NA,NA,75,1,"prêt",NA,0.01425,NA,NA,0.01425,NA,FALSE,0.01425
169073,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,8,NA,NA,70,1,"prêt",NA,0.0133,NA,NA,0.0133,NA,FALSE,0.0133
169075,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,1,NA,110.33,65,3,"héritage",NA,NA,NA,0.0026,0.0026,0.011033,FALSE,0.0026
169075,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,2,NA,333.20001,850,3,"héritage",NA,NA,NA,0.034,0.034,0.033320001,FALSE,0.034
169075,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,3,NA,NA,5000,1,"métayage",NA,0.95,NA,NA,0.95,NA,FALSE,0.95
169075,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,4,NA,NA,1700,1,"héritage",NA,0.323,NA,NA,0.323,NA,FALSE,0.323
169076,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,1,NA,116.58,150,1,"héritage",NA,0.0285,NA,NA,0.0285,0.011658,FALSE,0.0285
169076,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,2,NA,667.57001,300,1,"héritage",NA,0.057,NA,NA,0.057,0.066757001,FALSE,0.057
169076,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,3,NA,168.87,150,1,"héritage",NA,0.0285,NA,NA,0.0285,0.016887,FALSE,0.0285
169076,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,4,NA,205.37,150,1,"héritage",NA,0.0285,NA,NA,0.0285,0.020537,FALSE,0.0285
169076,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,5,NA,NA,225,1,"héritage",NA,0.04275,NA,NA,0.04275,NA,FALSE,0.04275
169076,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,6,NA,NA,450,1,"échange temporaire",NA,0.0855,NA,NA,0.0855,NA,FALSE,0.0855
169076,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,7,NA,NA,300,1,"héritage",NA,0.057,NA,NA,0.057,NA,FALSE,0.057
169076,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,8,NA,182.49001,150,1,"héritage",NA,0.0285,NA,NA,0.0285,0.018249001,FALSE,0.0285
169077,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,1,NA,NA,375,1,"héritage",NA,0.07125,NA,NA,0.07125,NA,FALSE,0.07125
169077,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,2,27.42,28.51,80,1,"héritage",NA,0.0152,NA,NA,0.0152,0.002851,FALSE,0.0152
169077,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,3,NA,544.72998,250,1,"héritage",NA,0.0475,NA,NA,0.0475,0.054472998,FALSE,0.0475
169077,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,4,NA,NA,200,1,"héritage",NA,0.038,NA,NA,0.038,NA,FALSE,0.038
169077,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,5,NA,NA,350,1,"héritage",NA,0.0665,NA,NA,0.0665,NA,FALSE,0.0665
169078,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,1,NA,231.71001,200,1,"héritage",NA,0.038,NA,NA,0.038,0.023171001,FALSE,0.038
169078,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,2,NA,NA,1000,1,"héritage",NA,0.19,NA,NA,0.19,NA,FALSE,0.19
169078,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,3,NA,NA,2000,1,"héritage",NA,0.38,NA,NA,0.38,NA,FALSE,0.38
169079,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,1,NA,NA,9000,3,"héritage",NA,NA,NA,0.36,0.36,NA,FALSE,0.36
169079,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,2,NA,221.91,3000,3,"héritage",NA,NA,NA,0.12,0.12,0.022191,FALSE,0.12
169079,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,3,NA,NA,5000,3,"location",NA,NA,NA,0.2,0.2,NA,FALSE,0.2
169080,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,1,164.67,124.17,1000,3,"héritage",NA,NA,NA,0.04,0.04,0.012417,FALSE,0.04
169080,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,2,NA,166.78,1500,3,"prêt",NA,NA,NA,0.06,0.06,0.016678,FALSE,0.06
169080,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,3,NA,NA,2000,3,"prêt",NA,NA,NA,0.08,0.08,NA,FALSE,0.08
169080,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,4,NA,178.42,2500,3,"héritage",NA,NA,NA,0.1,0.1,0.017842,FALSE,0.1
169080,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,5,NA,NA,3000,3,"location",NA,NA,NA,0.12,0.12,NA,FALSE,0.12
169080,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,6,NA,NA,2000,3,"prêt",NA,NA,NA,0.08,0.08,NA,FALSE,0.08
169080,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,7,NA,NA,9000,3,"héritage",NA,NA,NA,0.36,0.36,NA,FALSE,0.36
169080,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,8,NA,NA,6000,3,"héritage",NA,NA,NA,0.24,0.24,NA,FALSE,0.24
169083,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,1,NA,255.53,300,1,"prêt",NA,0.057,NA,NA,0.057,0.025553,FALSE,0.057
169083,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,2,NA,313.17001,250,1,"prêt",NA,0.0475,NA,NA,0.0475,0.031317001,FALSE,0.0475
169083,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,3,NA,155.53999,100,1,"prêt",NA,0.019,NA,NA,0.019,0.015553999,FALSE,0.019
169083,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,4,NA,NA,1200,1,"héritage",NA,0.228,NA,NA,0.228,NA,FALSE,0.228
169083,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,5,NA,NA,4500,1,"location",NA,0.855,NA,NA,0.855,NA,FALSE,0.855
169084,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,1,NA,267.73001,300,1,"héritage",NA,0.057,NA,NA,0.057,0.026773001,FALSE,0.057
169084,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,2,NA,399.14001,400,1,"héritage",NA,0.076,NA,NA,0.076,0.039914001,FALSE,0.076
169084,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,3,NA,NA,2000,1,"héritage",NA,0.38,NA,NA,0.38,NA,FALSE,0.38
169084,"South East","Gombe",1610,"Rural",776,"1610-776",4,4237.30126953125,4,NA,NA,1000,1,"héritage",NA,0.19,NA,NA,0.19,NA,FALSE,0.19
169085,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,1,NA,185.7,50,3,"héritage",NA,NA,NA,0.002,0.002,0.01857,FALSE,0.002
169085,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,2,NA,NA,2000,3,"héritage",NA,NA,NA,0.08,0.08,NA,FALSE,0.08
169085,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,3,NA,NA,5000,3,"héritage",NA,NA,NA,0.2,0.2,NA,FALSE,0.2
169088,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,1,NA,293.45999,1,5,"prêt",0.404686,NA,NA,NA,0.404686,0.029345999,FALSE,0.404686
169088,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,2,NA,666.97998,1,5,"prêt",0.404686,NA,NA,NA,0.404686,0.066697998,FALSE,0.404686
169088,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,3,NA,254.03,1,5,"prêt",0.404686,NA,NA,NA,0.404686,0.025403,FALSE,0.404686
169089,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,1,NA,42.439999,42.44,7,"héritage",0.004244,NA,NA,NA,0.004244,0.0042439999,FALSE,0.004244
169089,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,2,NA,NA,2000,3,"héritage",NA,NA,NA,0.08,0.08,NA,FALSE,0.08
169089,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,3,NA,NA,2500,3,"héritage",NA,NA,NA,0.1,0.1,NA,FALSE,0.1
169089,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,4,NA,493.87,1000,3,"prêt",NA,NA,NA,0.04,0.04,0.049387,FALSE,0.04
169089,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,5,NA,NA,355,7,"héritage",0.0355,NA,NA,NA,0.0355,NA,FALSE,0.0355
169091,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,1,NA,NA,1500,1,"communautaire",NA,0.285,NA,NA,0.285,NA,FALSE,0.285
169091,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,2,NA,NA,100,1,"communautaire",NA,0.019,NA,NA,0.019,NA,FALSE,0.019
169092,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,1,NA,28.389999,75,3,"héritage",NA,NA,NA,0.003,0.003,0.0028389999,FALSE,0.003
169092,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,2,NA,70.080002,120,3,"héritage",NA,NA,NA,0.0048,0.0048,0.0070080002,FALSE,0.0048
169092,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,3,NA,NA,4000,3,"prêt",NA,NA,NA,0.16,0.16,NA,FALSE,0.16
169094,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169095,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,1,NA,244.2,350,3,"prêt",NA,NA,NA,0.014,0.014,0.02442,FALSE,0.014
169095,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,2,NA,NA,400,3,"prêt",NA,NA,NA,0.016,0.016,NA,FALSE,0.016
169096,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,1,NA,459.01001,700,1,"prêt",NA,0.133,NA,NA,0.133,0.045901001,FALSE,0.133
169096,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,2,NA,110.15,150,1,"prêt",NA,0.0285,NA,NA,0.0285,0.011015,FALSE,0.0285
169096,"South East","Gombe",1611,"Rural",1878,"1611-1878",4,8472.5068359375,3,NA,NA,500,1,"héritage",NA,0.095,NA,NA,0.095,NA,FALSE,0.095
169097,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,1,NA,NA,1,5,"héritage",0.404686,NA,NA,NA,0.404686,NA,FALSE,0.404686
169097,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,2,NA,93.379997,10000,3,"héritage",NA,NA,NA,0.4,0.4,0.0093379997,FALSE,0.4
169097,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,3,NA,402.54999,3000,3,"héritage",NA,NA,NA,0.12,0.12,0.040254999,FALSE,0.12
169097,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,4,NA,NA,10000,3,"héritage",NA,NA,NA,0.4,0.4,NA,FALSE,0.4
169097,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,5,NA,NA,6000,3,"héritage",NA,NA,NA,0.24,0.24,NA,FALSE,0.24
169097,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,6,NA,NA,8000,3,"héritage",NA,NA,NA,0.32,0.32,NA,FALSE,0.32
169099,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,1,NA,NA,30,2,"héritage",NA,NA,0.069,NA,0.069,NA,FALSE,0.069
169099,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,2,NA,NA,200,1,"propriété pleine",NA,0.038,NA,NA,0.038,NA,FALSE,0.038
169099,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,3,NA,369.42999,18,2,"héritage",NA,NA,0.0414,NA,0.0414,0.036942999,FALSE,0.0414
169099,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,4,NA,1207.8,450,1,"prêt",NA,0.0855,NA,NA,0.0855,0.12078,FALSE,0.0855
169099,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,5,37.05,61.009998,130,1,"prêt",NA,0.0247,NA,NA,0.0247,0.0061009998,FALSE,0.0247
169100,"South East","Gombe",1615,"Rural",220,"1615-220",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169101,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,1,NA,203.14,60,2,"prêt",NA,NA,0.138,NA,0.138,0.020314,FALSE,0.138
169103,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,1,NA,368.85999,30,2,"héritage",NA,NA,0.069,NA,0.069,0.036885999,FALSE,0.069
169103,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,3,NA,601.28998,600,2,"héritage",NA,NA,1.38,NA,1.38,0.060128998,FALSE,1.38
169103,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,4,NA,1422.9,650,2,"héritage",NA,NA,1.495,NA,1.495,0.14229,FALSE,1.495
169103,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,5,NA,NA,50,2,"héritage",NA,NA,0.115,NA,0.115,NA,FALSE,0.115
169103,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,6,NA,NA,40,2,"héritage",NA,NA,0.092,NA,0.092,NA,FALSE,0.092
169103,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,7,NA,NA,60,2,"héritage",NA,NA,0.138,NA,0.138,NA,FALSE,0.138
169103,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,8,NA,NA,700,2,"héritage",NA,NA,1.61,NA,1.61,NA,FALSE,1.61
169104,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,1,NA,NA,2000,1,"héritage",NA,0.38,NA,NA,0.38,NA,FALSE,0.38
169105,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,1,NA,847.09998,500,2,"héritage",NA,NA,1.15,NA,1.15,0.084709998,FALSE,1.15
169105,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,2,NA,250.36,450,2,"héritage",NA,NA,1.035,NA,1.035,0.025036,FALSE,1.035
169105,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,3,NA,NA,700,2,"héritage",NA,NA,1.61,NA,1.61,NA,FALSE,1.61
169106,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,1,NA,427.75,300,1,"propriété pleine",NA,0.057,NA,NA,0.057,0.042775,FALSE,0.057
169106,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,2,NA,NA,150,7,"propriété pleine",0.015,NA,NA,NA,0.015,NA,FALSE,0.015
169107,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,1,NA,333.32999,50,2,"héritage",NA,NA,0.115,NA,0.115,0.033332999,FALSE,0.115
169107,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,2,NA,142.52,30,2,"héritage",NA,NA,0.069,NA,0.069,0.014252,FALSE,0.069
169107,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,3,NA,NA,500,2,"héritage",NA,NA,1.15,NA,1.15,NA,FALSE,1.15
169107,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,4,NA,NA,1000,2,"héritage",NA,NA,2.3,NA,2.3,NA,FALSE,2.3
169108,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,1,NA,NA,225,1,"héritage",NA,0.04275,NA,NA,0.04275,NA,FALSE,0.04275
169108,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,2,NA,NA,300,1,"héritage",NA,0.057,NA,NA,0.057,NA,FALSE,0.057
169108,"South East","Gombe",1615,"Rural",220,"1615-220",4,3728.97534179688,3,NA,NA,400,3,"héritage",NA,NA,NA,0.016,0.016,NA,FALSE,0.016
169109,"South East","Gombe",1616,"Rural",902,"1616-902",4,1785.21875,1,NA,512.77002,1200,3,"prêt",NA,NA,NA,0.048,0.048,0.051277002,FALSE,0.048
169109,"South East","Gombe",1616,"Rural",902,"1616-902",4,1785.21875,2,NA,357.66,300,3,"héritage",NA,NA,NA,0.012,0.012,0.035766,FALSE,0.012
169109,"South East","Gombe",1616,"Rural",902,"1616-902",4,1785.21875,3,NA,285.35999,250,3,"prêt",NA,NA,NA,0.01,0.01,0.028535999,FALSE,0.01
169109,"South East","Gombe",1616,"Rural",902,"1616-902",4,1785.21875,4,NA,398.60001,400,3,"héritage",NA,NA,NA,0.016,0.016,0.039860001,FALSE,0.016
169109,"South East","Gombe",1616,"Rural",902,"1616-902",4,1785.21875,5,NA,108.2,100,3,"prêt",NA,NA,NA,0.004,0.004,0.01082,FALSE,0.004
169111,"South East","Gombe",1616,"Rural",902,"1616-902",4,1785.21875,1,NA,483.07001,200,7,"héritage",0.02,NA,NA,NA,0.02,0.048307001,FALSE,0.02
169111,"South East","Gombe",1616,"Rural",902,"1616-902",4,1785.21875,2,NA,NA,3,5,"héritage",1.214058,NA,NA,NA,1.214058,NA,FALSE,1.214058
169111,"South East","Gombe",1616,"Rural",902,"1616-902",4,1785.21875,3,NA,NA,3,5,"héritage",1.214058,NA,NA,NA,1.214058,NA,FALSE,1.214058
169112,"South East","Gombe",1616,"Rural",902,"1616-902",4,1785.21875,1,NA,536.56,500,3,"héritage",NA,NA,NA,0.02,0.02,0.053656,FALSE,0.02
169112,"South East","Gombe",1616,"Rural",902,"1616-902",4,1785.21875,2,NA,181.8,200,3,"héritage",NA,NA,NA,0.008,0.008,0.01818,FALSE,0.008
169112,"South East","Gombe",1616,"Rural",902,"1616-902",4,1785.21875,3,161.22,88.669998,100,3,"héritage",NA,NA,NA,0.004,0.004,0.0088669998,FALSE,0.004
169112,"South East","Gombe",1616,"Rural",902,"1616-902",4,1785.21875,4,NA,184.2,150,3,"héritage",NA,NA,NA,0.006,0.006,0.01842,FALSE,0.006
169112,"South East","Gombe",1616,"Rural",902,"1616-902",4,1785.21875,5,NA,NA,200,7,"héritage",0.02,NA,NA,NA,0.02,NA,FALSE,0.02
169113,"South East","Gombe",1616,"Rural",902,"1616-902",4,1785.21875,1,NA,38.57,30,3,"héritage",NA,NA,NA,0.0012,0.0012,0.003857,FALSE,0.0012
169113,"South East","Gombe",1616,"Rural",902,"1616-902",4,1785.21875,2,NA,276.85999,500,3,"héritage",NA,NA,NA,0.02,0.02,0.027685999,FALSE,0.02
