"hhid","zone","state","lga","sector","ea","cropcode","crop_name","crop_type","wt_wave4","area_type"
290180,6,29,2920,2,1628,3170,"orange","autres",973.142211914062,"rural"
290180,6,29,2920,2,1628,3180,"oil palm fruit","culture de rente",973.142211914062,"rural"
290180,6,29,2920,2,1628,3190,"agbono (oro seed)","autres",973.142211914062,"rural"
299001,6,29,2915,1,622,1020,"cassava","tubercule",2852.76586914062,"urban"
299001,6,29,2915,1,622,1080,"maize","céréale",2852.76586914062,"urban"
299001,6,29,2915,1,622,2170,"plantain","autres",2852.76586914062,"urban"
299001,6,29,2915,1,622,3040,"cocoa","culture de rente",2852.76586914062,"urban"
299001,6,29,2915,1,622,3110,"kolanut","culture de rente",2852.76586914062,"urban"
299005,6,29,2915,1,622,1020,"cassava","tubercule",2852.76586914062,"urban"
299005,6,29,2915,1,622,1080,"maize","céréale",2852.76586914062,"urban"
299005,6,29,2915,1,622,2170,"plantain","autres",2852.76586914062,"urban"
299005,6,29,2915,1,622,3040,"cocoa","culture de rente",2852.76586914062,"urban"
299005,6,29,2915,1,622,3050,"coconut","autres",2852.76586914062,"urban"
299006,6,29,2915,1,622,1020,"cassava","tubercule",2852.76586914062,"urban"
299006,6,29,2915,1,622,1080,"maize","céréale",2852.76586914062,"urban"
299006,6,29,2915,1,622,1121,"yam, white","tubercule",2852.76586914062,"urban"
299006,6,29,2915,1,622,3040,"cocoa","culture de rente",2852.76586914062,"urban"
299006,6,29,2915,1,622,3110,"kolanut","culture de rente",2852.76586914062,"urban"
299008,6,29,2915,1,622,1020,"cassava","tubercule",2852.76586914062,"urban"
299008,6,29,2915,1,622,1080,"maize","céréale",2852.76586914062,"urban"
299008,6,29,2915,1,622,2170,"plantain","autres",2852.76586914062,"urban"
299008,6,29,2915,1,622,3040,"cocoa","culture de rente",2852.76586914062,"urban"
299012,6,29,2915,1,622,1040,"cocoyam","tubercule",2852.76586914062,"urban"
299012,6,29,2915,1,622,1080,"maize","céréale",2852.76586914062,"urban"
299012,6,29,2915,1,622,2260,"tomato","autres",2852.76586914062,"urban"
299013,6,29,2918,1,454,1020,"cassava","tubercule",13865.599609375,"urban"
299013,6,29,2918,1,454,1080,"maize","céréale",13865.599609375,"urban"
299014,6,29,2918,1,454,1040,"cocoyam","tubercule",13865.599609375,"urban"
299014,6,29,2918,1,454,2030,"banana","autres",13865.599609375,"urban"
299014,6,29,2918,1,454,2170,"plantain","autres",13865.599609375,"urban"
299014,6,29,2918,1,454,2270,"walnut","autres",13865.599609375,"urban"
299014,6,29,2918,1,454,3040,"cocoa","culture de rente",13865.599609375,"urban"
299014,6,29,2918,1,454,3110,"kolanut","culture de rente",13865.599609375,"urban"
299015,6,29,2918,1,454,1020,"cassava","tubercule",13865.599609375,"urban"
299015,6,29,2918,1,454,1040,"cocoyam","tubercule",13865.599609375,"urban"
299015,6,29,2918,1,454,1080,"maize","céréale",13865.599609375,"urban"
299015,6,29,2918,1,454,1124,"yam, three leaved","tubercule",13865.599609375,"urban"
299018,6,29,2918,1,454,1080,"maize","céréale",13865.599609375,"urban"
299018,6,29,2918,1,454,1124,"yam, three leaved","tubercule",13865.599609375,"urban"
299018,6,29,2918,1,454,2030,"banana","autres",13865.599609375,"urban"
299018,6,29,2918,1,454,2170,"plantain","autres",13865.599609375,"urban"
299018,6,29,2918,1,454,3040,"cocoa","culture de rente",13865.599609375,"urban"
299018,6,29,2918,1,454,3110,"kolanut","culture de rente",13865.599609375,"urban"
299020,6,29,2918,1,454,1020,"cassava","tubercule",13865.599609375,"urban"
299020,6,29,2918,1,454,2170,"plantain","autres",13865.599609375,"urban"
299020,6,29,2918,1,454,3040,"cocoa","culture de rente",13865.599609375,"urban"
299022,6,29,2918,1,454,1080,"maize","céréale",13865.599609375,"urban"
299022,6,29,2918,1,454,1121,"yam, white","tubercule",13865.599609375,"urban"
299022,6,29,2918,1,454,2120,"okro","autres",13865.599609375,"urban"
299022,6,29,2918,1,454,2142,"pepper, small (rodo)","autres",13865.599609375,"urban"
299027,6,29,2928,1,322,1020,"cassava","tubercule",3001.70556640625,"urban"
299027,6,29,2928,1,322,1080,"maize","céréale",3001.70556640625,"urban"
299027,6,29,2928,1,322,3040,"cocoa","culture de rente",3001.70556640625,"urban"
299027,6,29,2928,1,322,3110,"kolanut","culture de rente",3001.70556640625,"urban"
299028,6,29,2928,1,322,1020,"cassava","tubercule",3001.70556640625,"urban"
299028,6,29,2928,1,322,1080,"maize","céréale",3001.70556640625,"urban"
299030,6,29,2928,1,322,2160,"pineapple","autres",3001.70556640625,"urban"
299030,6,29,2928,1,322,3020,"cashew","culture de rente",3001.70556640625,"urban"
299032,6,29,2928,1,322,1020,"cassava","tubercule",3001.70556640625,"urban"
299032,6,29,2928,1,322,1040,"cocoyam","tubercule",3001.70556640625,"urban"
299032,6,29,2928,1,322,1080,"maize","céréale",3001.70556640625,"urban"
299032,6,29,2928,1,322,2142,"pepper, small (rodo)","autres",3001.70556640625,"urban"
299032,6,29,2928,1,322,2170,"plantain","autres",3001.70556640625,"urban"
299033,6,29,2928,1,322,1020,"cassava","tubercule",3001.70556640625,"urban"
299033,6,29,2928,1,322,1080,"maize","céréale",3001.70556640625,"urban"
299033,6,29,2928,1,322,3020,"cashew","culture de rente",3001.70556640625,"urban"
299033,6,29,2928,1,322,3040,"cocoa","culture de rente",3001.70556640625,"urban"
299033,6,29,2928,1,322,3170,"orange","autres",3001.70556640625,"urban"
299033,6,29,2928,1,322,3180,"oil palm fruit","culture de rente",3001.70556640625,"urban"
299035,6,29,2928,1,322,1020,"cassava","tubercule",3001.70556640625,"urban"
299035,6,29,2928,1,322,1080,"maize","céréale",3001.70556640625,"urban"
299035,6,29,2928,1,322,1121,"yam, white","tubercule",3001.70556640625,"urban"
299035,6,29,2928,1,322,2170,"plantain","autres",3001.70556640625,"urban"
299035,6,29,2928,1,322,3020,"cashew","culture de rente",3001.70556640625,"urban"
299035,6,29,2928,1,322,3040,"cocoa","culture de rente",3001.70556640625,"urban"
299035,6,29,2928,1,322,3110,"kolanut","culture de rente",3001.70556640625,"urban"
299035,6,29,2928,1,322,3180,"oil palm fruit","culture de rente",3001.70556640625,"urban"
299036,6,29,2928,1,322,1080,"maize","céréale",3001.70556640625,"urban"
300036,6,30,3012,2,334,1080,"maize","céréale",7897.42041015625,"rural"
300036,6,30,3012,2,334,2120,"okro","autres",7897.42041015625,"rural"
300037,6,30,3012,2,334,1080,"maize","céréale",7897.42041015625,"rural"
300038,6,30,3012,2,0,1020,"cassava","tubercule",7897.42041015625,"rural"
300038,6,30,3012,2,0,1080,"maize","céréale",7897.42041015625,"rural"
300038,6,30,3012,2,0,1121,"yam, white","tubercule",7897.42041015625,"rural"
300040,6,30,3012,1,0,1020,"cassava","tubercule",7897.42041015625,"urban"
300040,6,30,3012,1,0,1080,"maize","céréale",7897.42041015625,"urban"
300136,6,30,3002,2,0,1020,"cassava","tubercule",7298.88232421875,"rural"
300136,6,30,3002,2,0,1080,"maize","céréale",7298.88232421875,"rural"
300136,6,30,3002,2,0,1121,"yam, white","tubercule",7298.88232421875,"rural"
300146,6,30,3002,1,1264,1080,"maize","céréale",3212.08081054688,"urban"
300171,6,30,3023,2,622,1121,"yam, white","tubercule",4094.75366210938,"rural"
300175,6,30,3023,2,622,1020,"cassava","tubercule",4094.75366210938,"rural"
300178,6,30,3023,2,622,1020,"cassava","tubercule",4094.75366210938,"rural"
300178,6,30,3023,2,622,1121,"yam, white","tubercule",4094.75366210938,"rural"
300180,6,30,3023,2,622,1020,"cassava","tubercule",4094.75366210938,"rural"
300180,6,30,3023,2,622,3040,"cocoa","culture de rente",4094.75366210938,"rural"
309025,6,30,3011,2,306,1080,"maize","céréale",9047.970703125,"rural"
309027,6,30,3011,2,306,1080,"maize","céréale",9047.970703125,"rural"
309028,6,30,3011,2,306,1020,"cassava","tubercule",9047.970703125,"rural"
309028,6,30,3011,2,306,1080,"maize","céréale",9047.970703125,"rural"
309029,6,30,3011,2,306,1020,"cassava","tubercule",9047.970703125,"rural"
309032,6,30,3011,2,306,1020,"cassava","tubercule",9047.970703125,"rural"
309033,6,30,3011,2,306,2030,"banana","autres",9047.970703125,"rural"
309033,6,30,3011,2,306,2194,"green vegetable (spinach, ugu, etc.)","autres",9047.970703125,"rural"
309035,6,30,3011,2,306,1020,"cassava","tubercule",9047.970703125,"rural"
309035,6,30,3011,2,306,1080,"maize","céréale",9047.970703125,"rural"
309037,6,30,3013,1,282,1020,"cassava","tubercule",15864.384765625,"urban"
309037,6,30,3013,1,282,1080,"maize","céréale",15864.384765625,"urban"
309037,6,30,3013,1,282,1121,"yam, white","tubercule",15864.384765625,"urban"
309042,6,30,3013,1,0,1020,"cassava","tubercule",15864.384765625,"urban"
309042,6,30,3013,1,0,1080,"maize","céréale",15864.384765625,"urban"
309042,6,30,3013,1,0,1121,"yam, white","tubercule",15864.384765625,"urban"
309042,6,30,3013,1,0,3040,"cocoa","culture de rente",15864.384765625,"urban"
309043,6,30,3013,1,282,1020,"cassava","tubercule",15864.384765625,"urban"
309043,6,30,3013,1,282,1080,"maize","céréale",15864.384765625,"urban"
309044,6,30,3013,1,282,1020,"cassava","tubercule",15864.384765625,"urban"
309047,6,30,3013,1,282,2260,"tomato","autres",15864.384765625,"urban"
309049,6,30,3015,2,260,1080,"maize","céréale",6785.61572265625,"rural"
309049,6,30,3015,2,260,1121,"yam, white","tubercule",6785.61572265625,"rural"
309050,6,30,3015,2,0,1080,"maize","céréale",6785.61572265625,"rural"
309050,6,30,3015,2,0,1121,"yam, white","tubercule",6785.61572265625,"rural"
309052,6,30,3015,2,260,1070,"guinea corn (sorghum)","céréale",6785.61572265625,"rural"
309052,6,30,3015,2,260,1121,"yam, white","tubercule",6785.61572265625,"rural"
309052,6,30,3015,2,260,2220,"soya beans","légumineuse",6785.61572265625,"rural"
309053,6,30,3015,2,260,1080,"maize","céréale",6785.61572265625,"rural"
309056,6,30,3015,2,260,1080,"maize","céréale",6785.61572265625,"rural"
309057,6,30,3015,2,260,1080,"maize","céréale",6785.61572265625,"rural"
309058,6,30,3015,2,260,1070,"guinea corn (sorghum)","céréale",6785.61572265625,"rural"
309058,6,30,3015,2,260,1080,"maize","céréale",6785.61572265625,"rural"
309059,6,30,3015,2,260,1070,"guinea corn (sorghum)","céréale",6785.61572265625,"rural"
309059,6,30,3015,2,260,1080,"maize","céréale",6785.61572265625,"rural"
309060,6,30,3015,2,260,1070,"guinea corn (sorghum)","céréale",6785.61572265625,"rural"
309060,6,30,3015,2,260,1080,"maize","céréale",6785.61572265625,"rural"
309061,6,30,3016,2,198,1020,"cassava","tubercule",19488.6171875,"rural"
309061,6,30,3016,2,198,1080,"maize","céréale",19488.6171875,"rural"
309061,6,30,3016,2,198,1121,"yam, white","tubercule",19488.6171875,"rural"
309062,6,30,3016,2,198,1020,"cassava","tubercule",19488.6171875,"rural"
309062,6,30,3016,2,198,1121,"yam, white","tubercule",19488.6171875,"rural"
309063,6,30,3016,2,0,1020,"cassava","tubercule",19488.6171875,"rural"
309063,6,30,3016,2,0,1121,"yam, white","tubercule",19488.6171875,"rural"
309064,6,30,3016,2,198,1020,"cassava","tubercule",19488.6171875,"rural"
309064,6,30,3016,2,198,1080,"maize","céréale",19488.6171875,"rural"
309065,6,30,3016,2,198,1020,"cassava","tubercule",19488.6171875,"rural"
309065,6,30,3016,2,198,2260,"tomato","autres",19488.6171875,"rural"
309067,6,30,3016,2,198,1080,"maize","céréale",19488.6171875,"rural"
309068,6,30,3016,2,198,1080,"maize","céréale",19488.6171875,"rural"
309070,6,30,3016,2,198,1020,"cassava","tubercule",19488.6171875,"rural"
309070,6,30,3016,2,198,1080,"maize","céréale",19488.6171875,"rural"
309070,6,30,3016,2,198,1121,"yam, white","tubercule",19488.6171875,"rural"
309071,6,30,3016,2,198,1020,"cassava","tubercule",19488.6171875,"rural"
309071,6,30,3016,2,198,1080,"maize","céréale",19488.6171875,"rural"
309084,6,30,3020,2,1092,1080,"maize","céréale",5115.849609375,"rural"
309087,6,30,3021,2,628,2181,"sweet potato","tubercule",3903.0849609375,"rural"
309093,6,30,3021,2,628,1020,"cassava","tubercule",3903.0849609375,"rural"
309093,6,30,3021,2,628,2180,"potato, irish","tubercule",3903.0849609375,"rural"
309096,6,30,3021,2,628,1080,"maize","céréale",3903.0849609375,"rural"
309097,6,30,3026,1,72,1020,"cassava","tubercule",23912.244140625,"urban"
309103,6,30,3026,1,72,1020,"cassava","tubercule",23912.244140625,"urban"
309103,6,30,3026,1,72,1080,"maize","céréale",23912.244140625,"urban"
309109,6,30,3028,2,136,1080,"maize","céréale",2047.58349609375,"rural"
309109,6,30,3028,2,136,1121,"yam, white","tubercule",2047.58349609375,"rural"
309109,6,30,3028,2,136,2260,"tomato","autres",2047.58349609375,"rural"
309112,6,30,3028,2,136,1080,"maize","céréale",2047.58349609375,"rural"
309113,6,30,3028,2,136,1020,"cassava","tubercule",2047.58349609375,"rural"
309113,6,30,3028,2,136,1121,"yam, white","tubercule",2047.58349609375,"rural"
309115,6,30,3028,2,136,1080,"maize","céréale",2047.58349609375,"rural"
309115,6,30,3028,2,136,1121,"yam, white","tubercule",2047.58349609375,"rural"
309115,6,30,3028,2,136,2260,"tomato","autres",2047.58349609375,"rural"
309117,6,30,3028,2,136,1080,"maize","céréale",2047.58349609375,"rural"
309117,6,30,3028,2,136,2260,"tomato","autres",2047.58349609375,"rural"
309126,6,30,3011,2,306,1080,"maize","céréale",9047.970703125,"rural"
309126,6,30,3011,2,306,3020,"cashew","culture de rente",9047.970703125,"rural"
310071,1,31,3109,2,1026,1060,"ground nut/peanuts","légumineuse",5362.8955078125,"rural"
310071,1,31,3109,2,1026,1070,"guinea corn (sorghum)","céréale",5362.8955078125,"rural"
310071,1,31,3109,2,1026,1100,"millet/maiwa","céréale",5362.8955078125,"rural"
310071,1,31,3109,2,1026,1110,"rice","céréale",5362.8955078125,"rural"
310072,1,31,3109,2,1026,1070,"guinea corn (sorghum)","céréale",5362.8955078125,"rural"
310072,1,31,3109,2,1026,1080,"maize","céréale",5362.8955078125,"rural"
310072,1,31,3109,2,1026,1100,"millet/maiwa","céréale",5362.8955078125,"rural"
310073,1,31,3109,2,1026,1060,"ground nut/peanuts","légumineuse",5362.8955078125,"rural"
310073,1,31,3109,2,1026,1070,"guinea corn (sorghum)","céréale",5362.8955078125,"rural"
310073,1,31,3109,2,1026,1080,"maize","céréale",5362.8955078125,"rural"
310073,1,31,3109,2,1026,1110,"rice","céréale",5362.8955078125,"rural"
310074,1,31,3109,2,1026,1080,"maize","céréale",5362.8955078125,"rural"
310074,1,31,3109,2,1026,1100,"millet/maiwa","céréale",5362.8955078125,"rural"
310074,1,31,3109,2,1026,1110,"rice","céréale",5362.8955078125,"rural"
310075,1,31,3109,2,1026,1080,"maize","céréale",5362.8955078125,"rural"
310075,1,31,3109,2,1026,1110,"rice","céréale",5362.8955078125,"rural"
310076,1,31,3109,2,1026,1070,"guinea corn (sorghum)","céréale",5362.8955078125,"rural"
310076,1,31,3109,2,1026,1080,"maize","céréale",5362.8955078125,"rural"
310076,1,31,3109,2,1026,1100,"millet/maiwa","céréale",5362.8955078125,"rural"
310077,1,31,3109,2,1026,1060,"ground nut/peanuts","légumineuse",5362.8955078125,"rural"
310077,1,31,3109,2,1026,1070,"guinea corn (sorghum)","céréale",5362.8955078125,"rural"
310077,1,31,3109,2,1026,1080,"maize","céréale",5362.8955078125,"rural"
310077,1,31,3109,2,1026,1090,"melon/egusi","autres",5362.8955078125,"rural"
310077,1,31,3109,2,1026,1110,"rice","céréale",5362.8955078125,"rural"
310078,1,31,3109,2,1026,1060,"ground nut/peanuts","légumineuse",5362.8955078125,"rural"
310078,1,31,3109,2,1026,1070,"guinea corn (sorghum)","céréale",5362.8955078125,"rural"
310078,1,31,3109,2,1026,1080,"maize","céréale",5362.8955078125,"rural"
310079,1,31,3109,2,1026,1060,"ground nut/peanuts","légumineuse",5362.8955078125,"rural"
310079,1,31,3109,2,1026,1070,"guinea corn (sorghum)","céréale",5362.8955078125,"rural"
310079,1,31,3109,2,1026,1080,"maize","céréale",5362.8955078125,"rural"
310079,1,31,3109,2,1026,1110,"rice","céréale",5362.8955078125,"rural"
310080,1,31,3109,2,1026,1060,"ground nut/peanuts","légumineuse",5362.8955078125,"rural"
310080,1,31,3109,2,1026,1070,"guinea corn (sorghum)","céréale",5362.8955078125,"rural"
310080,1,31,3109,2,1026,1080,"maize","céréale",5362.8955078125,"rural"
310080,1,31,3109,2,1026,1100,"millet/maiwa","céréale",5362.8955078125,"rural"
310081,1,31,3112,2,350,1060,"ground nut/peanuts","légumineuse",4994.314453125,"rural"
310081,1,31,3112,2,350,1080,"maize","céréale",4994.314453125,"rural"
310081,1,31,3112,2,350,1100,"millet/maiwa","céréale",4994.314453125,"rural"
310081,1,31,3112,2,350,1121,"yam, white","tubercule",4994.314453125,"rural"
310082,1,31,3112,2,350,1070,"guinea corn (sorghum)","céréale",4994.314453125,"rural"
310082,1,31,3112,2,350,1100,"millet/maiwa","céréale",4994.314453125,"rural"
310082,1,31,3112,2,350,1110,"rice","céréale",4994.314453125,"rural"
310083,1,31,3112,2,350,1070,"guinea corn (sorghum)","céréale",4994.314453125,"rural"
310083,1,31,3112,2,350,1080,"maize","céréale",4994.314453125,"rural"
310083,1,31,3112,2,350,1100,"millet/maiwa","céréale",4994.314453125,"rural"
310084,1,31,3112,2,350,1010,"beans/cowpea","légumineuse",4994.314453125,"rural"
310084,1,31,3112,2,350,1060,"ground nut/peanuts","légumineuse",4994.314453125,"rural"
310084,1,31,3112,2,350,1070,"guinea corn (sorghum)","céréale",4994.314453125,"rural"
310084,1,31,3112,2,350,1080,"maize","céréale",4994.314453125,"rural"
310084,1,31,3112,2,350,1100,"millet/maiwa","céréale",4994.314453125,"rural"
310085,1,31,3112,2,350,1060,"ground nut/peanuts","légumineuse",4994.314453125,"rural"
310085,1,31,3112,2,350,1070,"guinea corn (sorghum)","céréale",4994.314453125,"rural"
310085,1,31,3112,2,350,1100,"millet/maiwa","céréale",4994.314453125,"rural"
310085,1,31,3112,2,350,1110,"rice","céréale",4994.314453125,"rural"
310086,1,31,3112,2,350,1060,"ground nut/peanuts","légumineuse",4994.314453125,"rural"
310086,1,31,3112,2,350,1070,"guinea corn (sorghum)","céréale",4994.314453125,"rural"
310086,1,31,3112,2,350,1100,"millet/maiwa","céréale",4994.314453125,"rural"
310086,1,31,3112,2,350,1110,"rice","céréale",4994.314453125,"rural"
310086,1,31,3112,2,350,2020,"bambara nut","légumineuse",4994.314453125,"rural"
310087,1,31,3112,2,350,1060,"ground nut/peanuts","légumineuse",4994.314453125,"rural"
310087,1,31,3112,2,350,1070,"guinea corn (sorghum)","céréale",4994.314453125,"rural"
310087,1,31,3112,2,350,1100,"millet/maiwa","céréale",4994.314453125,"rural"
310087,1,31,3112,2,350,1110,"rice","céréale",4994.314453125,"rural"
310087,1,31,3112,2,350,1121,"yam, white","tubercule",4994.314453125,"rural"
310087,1,31,3112,2,350,2020,"bambara nut","légumineuse",4994.314453125,"rural"
310088,1,31,3112,2,350,1060,"ground nut/peanuts","légumineuse",4994.314453125,"rural"
310088,1,31,3112,2,350,1070,"guinea corn (sorghum)","céréale",4994.314453125,"rural"
310088,1,31,3112,2,350,1080,"maize","céréale",4994.314453125,"rural"
310088,1,31,3112,2,350,1100,"millet/maiwa","céréale",4994.314453125,"rural"
310088,1,31,3112,2,350,1121,"yam, white","tubercule",4994.314453125,"rural"
310089,1,31,3112,2,350,1070,"guinea corn (sorghum)","céréale",4994.314453125,"rural"
310089,1,31,3112,2,350,1080,"maize","céréale",4994.314453125,"rural"
310089,1,31,3112,2,350,1100,"millet/maiwa","céréale",4994.314453125,"rural"
310089,1,31,3112,2,350,1110,"rice","céréale",4994.314453125,"rural"
310089,1,31,3112,2,350,1121,"yam, white","tubercule",4994.314453125,"rural"
310090,1,31,3112,2,350,1060,"ground nut/peanuts","légumineuse",4994.314453125,"rural"
310090,1,31,3112,2,350,1070,"guinea corn (sorghum)","céréale",4994.314453125,"rural"
310090,1,31,3112,2,350,1080,"maize","céréale",4994.314453125,"rural"
310090,1,31,3112,2,350,1100,"millet/maiwa","céréale",4994.314453125,"rural"
310090,1,31,3112,2,350,1110,"rice","céréale",4994.314453125,"rural"
310090,1,31,3112,2,350,1121,"yam, white","tubercule",4994.314453125,"rural"
310091,1,31,3116,2,1344,1060,"ground nut/peanuts","légumineuse",7158.82861328125,"rural"
310091,1,31,3116,2,1344,1100,"millet/maiwa","céréale",7158.82861328125,"rural"
310091,1,31,3116,2,1344,1110,"rice","céréale",7158.82861328125,"rural"
310092,1,31,3116,2,1344,1010,"beans/cowpea","légumineuse",7158.82861328125,"rural"
310092,1,31,3116,2,1344,1060,"ground nut/peanuts","légumineuse",7158.82861328125,"rural"
310092,1,31,3116,2,1344,1070,"guinea corn (sorghum)","céréale",7158.82861328125,"rural"
310092,1,31,3116,2,1344,1080,"maize","céréale",7158.82861328125,"rural"
310092,1,31,3116,2,1344,1100,"millet/maiwa","céréale",7158.82861328125,"rural"
310092,1,31,3116,2,1344,1121,"yam, white","tubercule",7158.82861328125,"rural"
310093,1,31,3116,2,1344,1070,"guinea corn (sorghum)","céréale",7158.82861328125,"rural"
310093,1,31,3116,2,1344,1080,"maize","céréale",7158.82861328125,"rural"
310093,1,31,3116,2,1344,1100,"millet/maiwa","céréale",7158.82861328125,"rural"
310093,1,31,3116,2,1344,1121,"yam, white","tubercule",7158.82861328125,"rural"
310094,1,31,3116,2,1344,1060,"ground nut/peanuts","légumineuse",7158.82861328125,"rural"
310094,1,31,3116,2,1344,1070,"guinea corn (sorghum)","céréale",7158.82861328125,"rural"
310094,1,31,3116,2,1344,1100,"millet/maiwa","céréale",7158.82861328125,"rural"
310094,1,31,3116,2,1344,1121,"yam, white","tubercule",7158.82861328125,"rural"
310095,1,31,3116,2,1344,1060,"ground nut/peanuts","légumineuse",7158.82861328125,"rural"
310095,1,31,3116,2,1344,1070,"guinea corn (sorghum)","céréale",7158.82861328125,"rural"
310095,1,31,3116,2,1344,1080,"maize","céréale",7158.82861328125,"rural"
310095,1,31,3116,2,1344,1100,"millet/maiwa","céréale",7158.82861328125,"rural"
310095,1,31,3116,2,1344,1110,"rice","céréale",7158.82861328125,"rural"
310095,1,31,3116,2,1344,1121,"yam, white","tubercule",7158.82861328125,"rural"
310096,1,31,3116,2,1344,1060,"ground nut/peanuts","légumineuse",7158.82861328125,"rural"
310096,1,31,3116,2,1344,1070,"guinea corn (sorghum)","céréale",7158.82861328125,"rural"
310096,1,31,3116,2,1344,1080,"maize","céréale",7158.82861328125,"rural"
310096,1,31,3116,2,1344,1100,"millet/maiwa","céréale",7158.82861328125,"rural"
310096,1,31,3116,2,1344,1121,"yam, white","tubercule",7158.82861328125,"rural"
310097,1,31,3116,2,1344,1060,"ground nut/peanuts","légumineuse",7158.82861328125,"rural"
310097,1,31,3116,2,1344,1070,"guinea corn (sorghum)","céréale",7158.82861328125,"rural"
310097,1,31,3116,2,1344,1080,"maize","céréale",7158.82861328125,"rural"
310097,1,31,3116,2,1344,1100,"millet/maiwa","céréale",7158.82861328125,"rural"
310097,1,31,3116,2,1344,1110,"rice","céréale",7158.82861328125,"rural"
310097,1,31,3116,2,1344,1121,"yam, white","tubercule",7158.82861328125,"rural"
310098,1,31,3116,2,1344,1080,"maize","céréale",7158.82861328125,"rural"
310099,1,31,3116,2,1344,1060,"ground nut/peanuts","légumineuse",7158.82861328125,"rural"
310099,1,31,3116,2,1344,1070,"guinea corn (sorghum)","céréale",7158.82861328125,"rural"
310099,1,31,3116,2,1344,1100,"millet/maiwa","céréale",7158.82861328125,"rural"
310099,1,31,3116,2,1344,1121,"yam, white","tubercule",7158.82861328125,"rural"
310100,1,31,3116,2,1344,1060,"ground nut/peanuts","légumineuse",7158.82861328125,"rural"
310100,1,31,3116,2,1344,1070,"guinea corn (sorghum)","céréale",7158.82861328125,"rural"
310100,1,31,3116,2,1344,1080,"maize","céréale",7158.82861328125,"rural"
310100,1,31,3116,2,1344,1100,"millet/maiwa","céréale",7158.82861328125,"rural"
310100,1,31,3116,2,1344,1121,"yam, white","tubercule",7158.82861328125,"rural"
319001,1,31,3102,2,14,1060,"ground nut/peanuts","légumineuse",12889.7216796875,"rural"
319001,1,31,3102,2,14,1080,"maize","céréale",12889.7216796875,"rural"
319001,1,31,3102,2,14,1110,"rice","céréale",12889.7216796875,"rural"
319001,1,31,3102,2,14,2220,"soya beans","légumineuse",12889.7216796875,"rural"
319002,1,31,3102,2,14,1080,"maize","céréale",12889.7216796875,"rural"
319002,1,31,3102,2,14,1110,"rice","céréale",12889.7216796875,"rural"
319002,1,31,3102,2,14,2220,"soya beans","légumineuse",12889.7216796875,"rural"
319004,1,31,3102,2,14,1060,"ground nut/peanuts","légumineuse",12889.7216796875,"rural"
319004,1,31,3102,2,14,1080,"maize","céréale",12889.7216796875,"rural"
319004,1,31,3102,2,14,1110,"rice","céréale",12889.7216796875,"rural"
319004,1,31,3102,2,14,2142,"pepper, small (rodo)","autres",12889.7216796875,"rural"
319004,1,31,3102,2,14,2220,"soya beans","légumineuse",12889.7216796875,"rural"
319005,1,31,3102,2,14,1080,"maize","céréale",12889.7216796875,"rural"
319006,1,31,3102,2,14,1080,"maize","céréale",12889.7216796875,"rural"
319006,1,31,3102,2,14,1110,"rice","céréale",12889.7216796875,"rural"
319006,1,31,3102,2,14,2220,"soya beans","légumineuse",12889.7216796875,"rural"
319007,1,31,3102,2,14,1080,"maize","céréale",12889.7216796875,"rural"
319007,1,31,3102,2,14,1110,"rice","céréale",12889.7216796875,"rural"
319007,1,31,3102,2,14,1121,"yam, white","tubercule",12889.7216796875,"rural"
319007,1,31,3102,2,14,2220,"soya beans","légumineuse",12889.7216796875,"rural"
319008,1,31,3102,2,14,1080,"maize","céréale",12889.7216796875,"rural"
319008,1,31,3102,2,14,1110,"rice","céréale",12889.7216796875,"rural"
319009,1,31,3102,2,14,1080,"maize","céréale",12889.7216796875,"rural"
319009,1,31,3102,2,14,1110,"rice","céréale",12889.7216796875,"rural"
319009,1,31,3102,2,14,2220,"soya beans","légumineuse",12889.7216796875,"rural"
319010,1,31,3102,2,14,1080,"maize","céréale",12889.7216796875,"rural"
319010,1,31,3102,2,14,1110,"rice","céréale",12889.7216796875,"rural"
319010,1,31,3102,2,14,2220,"soya beans","légumineuse",12889.7216796875,"rural"
319012,1,31,3102,2,14,1080,"maize","céréale",12889.7216796875,"rural"
319012,1,31,3102,2,14,1110,"rice","céréale",12889.7216796875,"rural"
319012,1,31,3102,2,14,2220,"soya beans","légumineuse",12889.7216796875,"rural"
319025,1,31,3110,2,334,1070,"guinea corn (sorghum)","céréale",16607.6953125,"rural"
319025,1,31,3110,2,334,1080,"maize","céréale",16607.6953125,"rural"
319026,1,31,3110,2,334,1060,"ground nut/peanuts","légumineuse",16607.6953125,"rural"
319026,1,31,3110,2,334,1070,"guinea corn (sorghum)","céréale",16607.6953125,"rural"
319026,1,31,3110,2,334,1080,"maize","céréale",16607.6953125,"rural"
319026,1,31,3110,2,334,1110,"rice","céréale",16607.6953125,"rural"
319026,1,31,3110,2,334,1121,"yam, white","tubercule",16607.6953125,"rural"
319027,1,31,3110,2,334,1020,"cassava","tubercule",16607.6953125,"rural"
319027,1,31,3110,2,334,1070,"guinea corn (sorghum)","céréale",16607.6953125,"rural"
319027,1,31,3110,2,334,1080,"maize","céréale",16607.6953125,"rural"
319027,1,31,3110,2,334,1090,"melon/egusi","autres",16607.6953125,"rural"
319027,1,31,3110,2,334,2142,"pepper, small (rodo)","autres",16607.6953125,"rural"
