"hhid","zone","state","lga","sector","ea","plotid","cropcode","crop_name","crop_type","wt_wave4","area_type"
19124,4,1,110,2,338,2,2190,"pumpkin","autres",2239.759765625,"rural"
19125,4,1,110,2,338,1,1010,"beans/cowpea","légumineuse",2239.759765625,"rural"
19125,4,1,110,2,338,1,1080,"maize","céréale",2239.759765625,"rural"
19125,4,1,110,2,338,1,1121,"yam, white","tubercule",2239.759765625,"rural"
19125,4,1,110,2,338,1,2060,"cucumber","autres",2239.759765625,"rural"
19125,4,1,110,2,338,2,1010,"beans/cowpea","légumineuse",2239.759765625,"rural"
19125,4,1,110,2,338,2,1080,"maize","céréale",2239.759765625,"rural"
19125,4,1,110,2,338,2,2060,"cucumber","autres",2239.759765625,"rural"
19125,4,1,110,2,338,2,2190,"pumpkin","autres",2239.759765625,"rural"
19126,4,1,110,2,338,1,1080,"maize","céréale",2239.759765625,"rural"
19126,4,1,110,2,338,2,1080,"maize","céréale",2239.759765625,"rural"
19127,4,1,110,2,338,1,1080,"maize","céréale",2239.759765625,"rural"
19127,4,1,110,2,338,1,2060,"cucumber","autres",2239.759765625,"rural"
19129,4,1,110,2,338,1,1080,"maize","céréale",2239.759765625,"rural"
19129,4,1,110,2,338,1,1121,"yam, white","tubercule",2239.759765625,"rural"
19129,4,1,110,2,338,1,1123,"water yam","tubercule",2239.759765625,"rural"
19129,4,1,110,2,338,2,1080,"maize","céréale",2239.759765625,"rural"
19129,4,1,110,2,338,3,1080,"maize","céréale",2239.759765625,"rural"
19130,4,1,110,2,338,1,1080,"maize","céréale",2239.759765625,"rural"
19130,4,1,110,2,338,2,1080,"maize","céréale",2239.759765625,"rural"
19130,4,1,110,2,338,2,2190,"pumpkin","autres",2239.759765625,"rural"
19131,4,1,110,2,338,1,1080,"maize","céréale",2239.759765625,"rural"
19131,4,1,110,2,338,2,1121,"yam, white","tubercule",2239.759765625,"rural"
19133,4,1,111,2,118,1,1080,"maize","céréale",5772.70556640625,"rural"
19133,4,1,111,2,118,1,1121,"yam, white","tubercule",5772.70556640625,"rural"
19133,4,1,111,2,118,1,2190,"pumpkin","autres",5772.70556640625,"rural"
19133,4,1,111,2,118,2,1080,"maize","céréale",5772.70556640625,"rural"
19135,4,1,111,2,118,2,1080,"maize","céréale",5772.70556640625,"rural"
19135,4,1,111,2,118,2,1124,"yam, three leaved","tubercule",5772.70556640625,"rural"
19135,4,1,111,2,118,2,2190,"pumpkin","autres",5772.70556640625,"rural"
19136,4,1,111,2,118,1,1080,"maize","céréale",5772.70556640625,"rural"
19136,4,1,111,2,118,1,2060,"cucumber","autres",5772.70556640625,"rural"
19136,4,1,111,2,118,2,1080,"maize","céréale",5772.70556640625,"rural"
19137,4,1,111,2,118,1,1080,"maize","céréale",5772.70556640625,"rural"
19137,4,1,111,2,118,1,2190,"pumpkin","autres",5772.70556640625,"rural"
19138,4,1,111,2,118,1,1080,"maize","céréale",5772.70556640625,"rural"
19139,4,1,111,2,118,1,1080,"maize","céréale",5772.70556640625,"rural"
19140,4,1,111,2,118,1,1080,"maize","céréale",5772.70556640625,"rural"
19140,4,1,111,2,118,1,2120,"okro","autres",5772.70556640625,"rural"
19140,4,1,111,2,118,1,2141,"pepper, sweet/bell (tatashe)","autres",5772.70556640625,"rural"
19140,4,1,111,2,118,1,2190,"pumpkin","autres",5772.70556640625,"rural"
19141,4,1,111,2,118,1,2080,"garden egg","autres",5772.70556640625,"rural"
19141,4,1,111,2,118,1,2141,"pepper, sweet/bell (tatashe)","autres",5772.70556640625,"rural"
19141,4,1,111,2,118,2,2060,"cucumber","autres",5772.70556640625,"rural"
19141,4,1,111,2,118,2,2080,"garden egg","autres",5772.70556640625,"rural"
19141,4,1,111,2,118,2,9006,"yellow pepper","autres",5772.70556640625,"rural"
19141,4,1,111,2,118,3,2060,"cucumber","autres",5772.70556640625,"rural"
19141,4,1,111,2,118,3,9006,"yellow pepper","autres",5772.70556640625,"rural"
19143,4,1,111,2,118,1,1080,"maize","céréale",5772.70556640625,"rural"
19143,4,1,111,2,118,1,1123,"water yam","tubercule",5772.70556640625,"rural"
19143,4,1,111,2,118,1,2120,"okro","autres",5772.70556640625,"rural"
19143,4,1,111,2,118,2,1080,"maize","céréale",5772.70556640625,"rural"
19143,4,1,111,2,118,3,1080,"maize","céréale",5772.70556640625,"rural"
19143,4,1,111,2,118,3,2190,"pumpkin","autres",5772.70556640625,"rural"
19144,4,1,111,2,118,1,1080,"maize","céréale",5772.70556640625,"rural"
19159,4,1,112,2,556,3,1020,"cassava","tubercule",2568.56591796875,"rural"
19160,4,1,112,2,556,1,1121,"yam, white","tubercule",2568.56591796875,"rural"
19163,4,1,112,2,556,1,1080,"maize","céréale",2568.56591796875,"rural"
19163,4,1,112,2,556,1,2190,"pumpkin","autres",2568.56591796875,"rural"
19163,4,1,112,2,556,2,1080,"maize","céréale",2568.56591796875,"rural"
19164,4,1,112,2,556,2,2190,"pumpkin","autres",2568.56591796875,"rural"
19164,4,1,112,2,556,3,1080,"maize","céréale",2568.56591796875,"rural"
19166,4,1,112,2,556,1,1080,"maize","céréale",2568.56591796875,"rural"
19166,4,1,112,2,556,2,1121,"yam, white","tubercule",2568.56591796875,"rural"
19166,4,1,112,2,556,4,1080,"maize","céréale",2568.56591796875,"rural"
19166,4,1,112,2,556,4,2190,"pumpkin","autres",2568.56591796875,"rural"
19167,4,1,112,2,556,1,1080,"maize","céréale",2568.56591796875,"rural"
19167,4,1,112,2,556,2,1080,"maize","céréale",2568.56591796875,"rural"
19168,4,1,112,2,556,1,1080,"maize","céréale",2568.56591796875,"rural"
19168,4,1,112,2,556,2,1080,"maize","céréale",2568.56591796875,"rural"
19168,4,1,112,2,556,3,1080,"maize","céréale",2568.56591796875,"rural"
19168,4,1,112,2,556,4,1080,"maize","céréale",2568.56591796875,"rural"
19169,4,1,113,2,6,1,1020,"cassava","tubercule",710.657043457031,"rural"
19169,4,1,113,2,6,2,1020,"cassava","tubercule",710.657043457031,"rural"
19170,4,1,113,2,6,1,1020,"cassava","tubercule",710.657043457031,"rural"
19170,4,1,113,2,6,1,2190,"pumpkin","autres",710.657043457031,"rural"
19173,4,1,113,2,6,1,1124,"yam, three leaved","tubercule",710.657043457031,"rural"
19173,4,1,113,2,6,3,1124,"yam, three leaved","tubercule",710.657043457031,"rural"
19174,4,1,113,2,6,1,1020,"cassava","tubercule",710.657043457031,"rural"
19174,4,1,113,2,6,3,1080,"maize","céréale",710.657043457031,"rural"
19174,4,1,113,2,6,3,2190,"pumpkin","autres",710.657043457031,"rural"
19175,4,1,113,2,6,1,1080,"maize","céréale",710.657043457031,"rural"
19177,4,1,113,2,6,1,1080,"maize","céréale",710.657043457031,"rural"
19179,4,1,113,2,6,2,1020,"cassava","tubercule",710.657043457031,"rural"
19181,4,1,113,2,44,1,1080,"maize","céréale",400,"rural"
19181,4,1,113,2,44,1,2190,"pumpkin","autres",400,"rural"
19182,4,1,113,2,44,1,1020,"cassava","tubercule",400,"rural"
19182,4,1,113,2,44,1,2190,"pumpkin","autres",400,"rural"
19182,4,1,113,2,44,4,2190,"pumpkin","autres",400,"rural"
19183,4,1,113,2,44,1,1090,"melon/egusi","autres",400,"rural"
19185,4,1,113,2,44,3,1020,"cassava","tubercule",400,"rural"
19185,4,1,113,2,44,4,1020,"cassava","tubercule",400,"rural"
19186,4,1,113,2,44,1,1080,"maize","céréale",400,"rural"
19187,4,1,113,2,44,1,1080,"maize","céréale",400,"rural"
19187,4,1,113,2,44,2,1080,"maize","céréale",400,"rural"
19187,4,1,113,2,44,2,1090,"melon/egusi","autres",400,"rural"
19188,4,1,113,2,44,1,1020,"cassava","tubercule",400,"rural"
19188,4,1,113,2,44,2,1020,"cassava","tubercule",400,"rural"
19188,4,1,113,2,44,2,1080,"maize","céréale",400,"rural"
19191,4,1,113,2,44,1,1080,"maize","céréale",400,"rural"
19191,4,1,113,2,44,2,1080,"maize","céréale",400,"rural"
19192,4,1,113,2,44,1,1080,"maize","céréale",400,"rural"
19192,4,1,113,2,44,3,1080,"maize","céréale",400,"rural"
19192,4,1,113,2,44,4,1080,"maize","céréale",400,"rural"
19194,4,1,113,2,284,1,1080,"maize","céréale",456.798797607422,"rural"
19194,4,1,113,2,284,1,1121,"yam, white","tubercule",456.798797607422,"rural"
19194,4,1,113,2,284,1,1123,"water yam","tubercule",456.798797607422,"rural"
19194,4,1,113,2,284,2,1090,"melon/egusi","autres",456.798797607422,"rural"
19195,4,1,113,2,284,1,1080,"maize","céréale",456.798797607422,"rural"
19195,4,1,113,2,284,2,1080,"maize","céréale",456.798797607422,"rural"
19202,4,1,113,2,284,1,1080,"maize","céréale",456.798797607422,"rural"
19202,4,1,113,2,284,1,1121,"yam, white","tubercule",456.798797607422,"rural"
19205,4,1,115,1,176,1,1080,"maize","céréale",3425.80493164062,"urban"
19205,4,1,115,1,176,1,1121,"yam, white","tubercule",3425.80493164062,"urban"
19205,4,1,115,1,176,1,2190,"pumpkin","autres",3425.80493164062,"urban"
19206,4,1,115,1,176,1,1080,"maize","céréale",3425.80493164062,"urban"
19206,4,1,115,1,176,1,1121,"yam, white","tubercule",3425.80493164062,"urban"
19206,4,1,115,1,176,2,1080,"maize","céréale",3425.80493164062,"urban"
19206,4,1,115,1,176,2,1121,"yam, white","tubercule",3425.80493164062,"urban"
19207,4,1,115,1,176,1,1080,"maize","céréale",3425.80493164062,"urban"
19207,4,1,115,1,176,2,1080,"maize","céréale",3425.80493164062,"urban"
19207,4,1,115,1,176,2,1121,"yam, white","tubercule",3425.80493164062,"urban"
19208,4,1,115,1,176,1,1121,"yam, white","tubercule",3425.80493164062,"urban"
19209,4,1,115,1,176,1,1121,"yam, white","tubercule",3425.80493164062,"urban"
19211,4,1,115,1,176,1,1080,"maize","céréale",3425.80493164062,"urban"
19211,4,1,115,1,176,1,1121,"yam, white","tubercule",3425.80493164062,"urban"
19211,4,1,115,1,176,2,1080,"maize","céréale",3425.80493164062,"urban"
19213,4,1,115,1,176,1,1080,"maize","céréale",3425.80493164062,"urban"
19213,4,1,115,1,176,1,2190,"pumpkin","autres",3425.80493164062,"urban"
19213,4,1,115,1,176,2,1080,"maize","céréale",3425.80493164062,"urban"
19214,4,1,115,1,176,1,1080,"maize","céréale",3425.80493164062,"urban"
19214,4,1,115,1,176,1,2190,"pumpkin","autres",3425.80493164062,"urban"
19214,4,1,115,1,176,2,1121,"yam, white","tubercule",3425.80493164062,"urban"
19214,4,1,115,1,176,2,1123,"water yam","tubercule",3425.80493164062,"urban"
19215,4,1,115,1,176,1,1080,"maize","céréale",3425.80493164062,"urban"
19215,4,1,115,1,176,1,1121,"yam, white","tubercule",3425.80493164062,"urban"
19230,4,1,117,2,800,1,1080,"maize","céréale",2645.09692382812,"rural"
19230,4,1,117,2,800,1,2120,"okro","autres",2645.09692382812,"rural"
19230,4,1,117,2,800,2,1080,"maize","céréale",2645.09692382812,"rural"
19230,4,1,117,2,800,2,2190,"pumpkin","autres",2645.09692382812,"rural"
19231,4,1,117,2,800,1,1010,"beans/cowpea","légumineuse",2645.09692382812,"rural"
19231,4,1,117,2,800,1,1080,"maize","céréale",2645.09692382812,"rural"
19231,4,1,117,2,800,2,1010,"beans/cowpea","légumineuse",2645.09692382812,"rural"
19231,4,1,117,2,800,2,1080,"maize","céréale",2645.09692382812,"rural"
19232,4,1,117,2,800,1,1080,"maize","céréale",2645.09692382812,"rural"
19232,4,1,117,2,800,1,2120,"okro","autres",2645.09692382812,"rural"
19232,4,1,117,2,800,1,2190,"pumpkin","autres",2645.09692382812,"rural"
19232,4,1,117,2,800,2,1080,"maize","céréale",2645.09692382812,"rural"
19232,4,1,117,2,800,2,2120,"okro","autres",2645.09692382812,"rural"
19235,4,1,117,2,800,1,1080,"maize","céréale",2645.09692382812,"rural"
19235,4,1,117,2,800,2,1080,"maize","céréale",2645.09692382812,"rural"
19236,4,1,117,2,800,1,1080,"maize","céréale",2645.09692382812,"rural"
19236,4,1,117,2,800,3,1080,"maize","céréale",2645.09692382812,"rural"
19238,4,1,117,2,800,1,1080,"maize","céréale",2645.09692382812,"rural"
19238,4,1,117,2,800,2,1080,"maize","céréale",2645.09692382812,"rural"
19239,4,1,117,2,800,1,1010,"beans/cowpea","légumineuse",2645.09692382812,"rural"
19239,4,1,117,2,800,1,1080,"maize","céréale",2645.09692382812,"rural"
19239,4,1,117,2,800,1,2190,"pumpkin","autres",2645.09692382812,"rural"
19239,4,1,117,2,800,2,1080,"maize","céréale",2645.09692382812,"rural"
19239,4,1,117,2,800,2,1121,"yam, white","tubercule",2645.09692382812,"rural"
19239,4,1,117,2,800,3,1080,"maize","céréale",2645.09692382812,"rural"
19239,4,1,117,2,800,3,2190,"pumpkin","autres",2645.09692382812,"rural"
19250,4,1,104,2,1020,1,1080,"maize","céréale",5403.970703125,"rural"
19250,4,1,104,2,1020,2,1080,"maize","céréale",5403.970703125,"rural"
19254,4,1,107,2,1322,1,1080,"maize","céréale",5029.37158203125,"rural"
19266,4,1,112,2,266,1,1080,"maize","céréale",2065.22998046875,"rural"
19266,4,1,112,2,266,1,2190,"pumpkin","autres",2065.22998046875,"rural"
19280,4,1,117,2,800,1,1121,"yam, white","tubercule",2645.09692382812,"rural"
19280,4,1,117,2,800,3,1040,"cocoyam","tubercule",2645.09692382812,"rural"
19280,4,1,117,2,800,3,1080,"maize","céréale",2645.09692382812,"rural"
20001,2,2,209,2,1040,1,1070,"guinea corn (sorghum)","céréale",2253.91088867188,"rural"
20001,2,2,209,2,1040,2,1080,"maize","céréale",2253.91088867188,"rural"
20002,2,2,209,2,1040,1,1110,"rice","céréale",2253.91088867188,"rural"
20002,2,2,209,2,1040,2,1080,"maize","céréale",2253.91088867188,"rural"
20003,2,34,3401,2,0,1,1020,"cassava","tubercule",2253.91088867188,"rural"
20003,2,34,3401,2,0,2,1070,"guinea corn (sorghum)","céréale",2253.91088867188,"rural"
20005,2,2,209,2,1040,1,2220,"soya beans","légumineuse",2253.91088867188,"rural"
20005,2,2,209,2,1040,2,1080,"maize","céréale",2253.91088867188,"rural"
20005,2,2,209,2,1040,3,1110,"rice","céréale",2253.91088867188,"rural"
20006,2,2,209,2,1040,1,1080,"maize","céréale",2253.91088867188,"rural"
20006,2,2,209,2,1040,2,1110,"rice","céréale",2253.91088867188,"rural"
20007,2,2,209,2,1040,1,1080,"maize","céréale",2253.91088867188,"rural"
20007,2,2,209,2,1040,2,1110,"rice","céréale",2253.91088867188,"rural"
20008,2,2,209,2,1040,1,1110,"rice","céréale",2253.91088867188,"rural"
20008,2,2,209,2,1040,2,1070,"guinea corn (sorghum)","céréale",2253.91088867188,"rural"
20008,2,2,209,2,1040,3,1080,"maize","céréale",2253.91088867188,"rural"
20009,2,34,209,2,0,1,1070,"guinea corn (sorghum)","céréale",2253.91088867188,"rural"
20009,2,34,209,2,0,2,1070,"guinea corn (sorghum)","céréale",2253.91088867188,"rural"
20009,2,34,209,2,0,3,1080,"maize","céréale",2253.91088867188,"rural"
20010,2,2,209,2,1040,1,1080,"maize","céréale",2253.91088867188,"rural"
20010,2,2,209,2,1040,2,1110,"rice","céréale",2253.91088867188,"rural"
20041,2,2,203,2,1224,1,1060,"ground nut/peanuts","légumineuse",1473.34387207031,"rural"
20041,2,2,203,2,1224,2,1080,"maize","céréale",1473.34387207031,"rural"
20042,2,2,203,2,1224,1,1080,"maize","céréale",1473.34387207031,"rural"
20042,2,2,203,2,1224,2,1060,"ground nut/peanuts","légumineuse",1473.34387207031,"rural"
20043,2,2,203,2,1224,1,1080,"maize","céréale",1473.34387207031,"rural"
20044,2,2,203,2,1224,1,1080,"maize","céréale",1473.34387207031,"rural"
20044,2,2,203,2,1224,2,1110,"rice","céréale",1473.34387207031,"rural"
20045,2,2,203,2,1224,1,1080,"maize","céréale",1473.34387207031,"rural"
20046,2,2,203,2,1224,1,1080,"maize","céréale",1473.34387207031,"rural"
20046,2,2,203,2,1224,4,1060,"ground nut/peanuts","légumineuse",1473.34387207031,"rural"
20047,2,2,203,2,1224,1,1080,"maize","céréale",1473.34387207031,"rural"
20047,2,2,203,2,1224,2,1060,"ground nut/peanuts","légumineuse",1473.34387207031,"rural"
20048,2,2,203,2,1224,1,1080,"maize","céréale",1473.34387207031,"rural"
20048,2,2,203,2,1224,2,1110,"rice","céréale",1473.34387207031,"rural"
20049,2,2,203,2,1224,1,1080,"maize","céréale",1473.34387207031,"rural"
20049,2,2,203,2,1224,2,1121,"yam, white","tubercule",1473.34387207031,"rural"
20050,2,2,203,2,1224,1,1070,"guinea corn (sorghum)","céréale",1473.34387207031,"rural"
20061,2,2,210,2,1300,1,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20061,2,2,210,2,1300,1,1080,"maize","céréale",2485.0859375,"rural"
20061,2,2,210,2,1300,2,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20062,2,2,210,2,1300,1,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20062,2,2,210,2,1300,1,1080,"maize","céréale",2485.0859375,"rural"
20062,2,2,210,2,1300,1,1110,"rice","céréale",2485.0859375,"rural"
20062,2,2,210,2,1300,2,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20062,2,2,210,2,1300,3,1060,"ground nut/peanuts","légumineuse",2485.0859375,"rural"
20063,2,2,210,2,1300,4,1080,"maize","céréale",2485.0859375,"rural"
20063,2,2,210,2,1300,5,1060,"ground nut/peanuts","légumineuse",2485.0859375,"rural"
20063,2,2,210,2,1300,5,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20063,2,2,210,2,1300,5,1080,"maize","céréale",2485.0859375,"rural"
20063,2,2,210,2,1300,6,1080,"maize","céréale",2485.0859375,"rural"
20064,2,2,210,2,1300,1,1010,"beans/cowpea","légumineuse",2485.0859375,"rural"
20064,2,2,210,2,1300,1,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20064,2,2,210,2,1300,1,1080,"maize","céréale",2485.0859375,"rural"
20064,2,2,210,2,1300,3,1080,"maize","céréale",2485.0859375,"rural"
20064,2,2,210,2,1300,4,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20064,2,2,210,2,1300,5,1080,"maize","céréale",2485.0859375,"rural"
20064,2,2,210,2,1300,6,1080,"maize","céréale",2485.0859375,"rural"
20065,2,2,210,2,1300,2,1060,"ground nut/peanuts","légumineuse",2485.0859375,"rural"
20065,2,2,210,2,1300,2,1080,"maize","céréale",2485.0859375,"rural"
20065,2,2,210,2,1300,3,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20066,2,2,210,2,1300,1,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20066,2,2,210,2,1300,1,1080,"maize","céréale",2485.0859375,"rural"
20066,2,2,210,2,1300,2,1080,"maize","céréale",2485.0859375,"rural"
20068,2,2,210,2,1300,1,1060,"ground nut/peanuts","légumineuse",2485.0859375,"rural"
20068,2,2,210,2,1300,2,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20068,2,2,210,2,1300,2,1080,"maize","céréale",2485.0859375,"rural"
20068,2,2,210,2,1300,3,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20069,2,2,210,2,1300,1,1070,"guinea corn (sorghum)","céréale",2485.0859375,"rural"
20069,2,2,210,2,1300,1,1080,"maize","céréale",2485.0859375,"rural"
20069,2,2,210,2,1300,2,1060,"ground nut/peanuts","légumineuse",2485.0859375,"rural"
20069,2,2,210,2,1300,3,1080,"maize","céréale",2485.0859375,"rural"
20070,2,2,210,2,1300,1,1080,"maize","céréale",2485.0859375,"rural"
20070,2,2,210,2,1300,2,1060,"ground nut/peanuts","légumineuse",2485.0859375,"rural"
20091,2,2,207,2,1302,1,1080,"maize","céréale",1106.5712890625,"rural"
20091,2,2,207,2,1302,3,1060,"ground nut/peanuts","légumineuse",1106.5712890625,"rural"
20091,2,2,207,2,1302,3,2120,"okro","autres",1106.5712890625,"rural"
20091,2,2,207,2,1302,3,2290,"zobo","autres",1106.5712890625,"rural"
20092,2,2,207,2,1302,1,1070,"guinea corn (sorghum)","céréale",1106.5712890625,"rural"
20092,2,2,207,2,1302,2,1110,"rice","céréale",1106.5712890625,"rural"
20092,2,2,207,2,1302,3,1080,"maize","céréale",1106.5712890625,"rural"
20093,2,2,207,2,1302,1,1060,"ground nut/peanuts","légumineuse",1106.5712890625,"rural"
20093,2,2,207,2,1302,2,1080,"maize","céréale",1106.5712890625,"rural"
20094,2,2,207,2,1302,1,1060,"ground nut/peanuts","légumineuse",1106.5712890625,"rural"
20094,2,2,207,2,1302,2,1060,"ground nut/peanuts","légumineuse",1106.5712890625,"rural"
20095,2,2,207,2,1302,2,1110,"rice","céréale",1106.5712890625,"rural"
20095,2,2,207,2,1302,3,1070,"guinea corn (sorghum)","céréale",1106.5712890625,"rural"
20096,2,2,207,2,1302,1,1080,"maize","céréale",1106.5712890625,"rural"
20096,2,2,207,2,1302,2,1070,"guinea corn (sorghum)","céréale",1106.5712890625,"rural"
20097,2,2,207,2,1302,1,1080,"maize","céréale",1106.5712890625,"rural"
20097,2,2,207,2,1302,2,1060,"ground nut/peanuts","légumineuse",1106.5712890625,"rural"
20098,2,2,207,2,1302,1,1080,"maize","céréale",1106.5712890625,"rural"
20098,2,2,207,2,1302,3,1080,"maize","céréale",1106.5712890625,"rural"
20098,2,2,207,2,1302,4,1080,"maize","céréale",1106.5712890625,"rural"
20099,2,2,207,2,1302,1,1060,"ground nut/peanuts","légumineuse",1106.5712890625,"rural"
20099,2,2,207,2,1302,3,1080,"maize","céréale",1106.5712890625,"rural"
