"hhid","zone","state","lga","sector","ea","area_type","wt_wave4","used_inorganic","used_npk","used_urea","used_organic","used_pesticide","used_herbicide","used_any_fertilizer","n_plots"
29127,2,2,212,2,1254,"rural",640.697570800781,2,0,0,2,2,1,0,1
29128,2,2,212,2,1254,"rural",640.697570800781,2,0,0,2,2,2,0,2
29130,2,2,212,2,1254,"rural",640.697570800781,2,1,1,2,2,1,0,2
29131,2,2,212,2,1254,"rural",640.697570800781,2,0,0,2,2,2,0,3
29132,2,2,212,2,1254,"rural",640.697570800781,2,0,0,2,2,2,0,4
29133,2,2,213,1,1010,"urban",2224.18920898438,1,1,1,2,2,1,1,1
29134,2,2,213,1,1010,"urban",2224.18920898438,1,1,0,2,2,2,1,1
29135,2,2,213,1,1010,"urban",2224.18920898438,1,1,1,2,2,1,1,1
29138,2,2,213,1,1010,"urban",2224.18920898438,2,1,1,2,1,1,0,2
29139,2,2,213,1,1010,"urban",2224.18920898438,1,1,1,2,1,1,1,1
29140,2,2,213,1,1010,"urban",2224.18920898438,1,1,1,2,2,1,1,1
29142,2,2,213,1,1010,"urban",2224.18920898438,1,1,0,2,2,1,1,1
29143,2,2,213,1,1010,"urban",2224.18920898438,1,0,1,2,2,1,1,2
29144,2,2,213,1,1010,"urban",2224.18920898438,1,1,0,2,2,1,1,1
29147,2,2,213,2,1282,"rural",1650.10009765625,2,1,1,2,2,1,0,2
29148,2,2,213,2,1282,"rural",1650.10009765625,2,1,1,2,2,1,0,2
29149,2,2,213,2,1282,"rural",1650.10009765625,2,0,0,2,2,1,0,3
29150,2,2,213,2,1282,"rural",1650.10009765625,2,1,1,2,2,1,0,4
29151,2,2,213,2,1282,"rural",1650.10009765625,2,0,1,2,2,2,0,2
29152,2,2,213,2,1282,"rural",1650.10009765625,2,1,1,2,1,1,0,4
29153,2,2,213,2,1282,"rural",1650.10009765625,2,0,1,2,2,2,0,2
29154,2,2,213,2,1282,"rural",1650.10009765625,2,0,1,2,2,1,0,4
29155,2,2,213,2,1282,"rural",1650.10009765625,2,1,0,2,2,2,0,2
29156,2,2,213,2,1282,"rural",1650.10009765625,2,0,1,2,2,2,0,3
29158,2,2,213,2,1406,"rural",400,1,1,1,2,2,1,1,1
29160,2,2,213,2,1406,"rural",400,2,1,1,2,2,1,0,5
29161,2,2,213,2,1406,"rural",400,2,1,0,2,2,1,0,3
29162,2,2,213,2,1406,"rural",400,2,1,1,2,2,2,0,4
29163,2,2,213,2,1406,"rural",400,1,1,1,2,1,1,1,2
29164,2,2,213,2,1406,"rural",400,2,0,0,2,1,1,0,2
29165,2,2,213,2,1406,"rural",400,2,0,1,2,2,1,0,2
29166,2,2,213,2,1406,"rural",400,2,0,0,2,2,1,0,1
29167,2,2,213,2,1406,"rural",400,2,1,1,2,2,2,0,3
29168,2,2,213,2,1406,"rural",400,1,1,0,2,2,1,1,2
29169,2,2,215,2,814,"rural",1983.68811035156,2,1,1,2,2,1,0,2
29170,2,2,215,2,814,"rural",1983.68811035156,2,0,1,2,2,1,0,3
29171,2,2,215,2,814,"rural",1983.68811035156,2,1,0,2,2,2,0,3
29172,2,2,215,2,814,"rural",1983.68811035156,2,1,0,2,2,2,0,2
29173,2,2,215,2,814,"rural",1983.68811035156,2,0,1,2,2,1,0,3
29174,2,2,215,2,814,"rural",1983.68811035156,1,1,1,2,2,1,1,2
29175,2,2,215,2,814,"rural",1983.68811035156,1,1,0,2,2,1,1,1
29176,2,2,215,2,814,"rural",1983.68811035156,1,1,1,2,2,1,1,2
29178,2,2,215,2,814,"rural",1983.68811035156,1,1,0,2,2,1,1,3
29179,2,2,215,2,814,"rural",1983.68811035156,2,1,0,2,2,1,0,4
29181,2,2,218,2,1624,"rural",1555.15368652344,2,1,1,2,2,1,0,3
29183,2,2,218,2,1624,"rural",1555.15368652344,2,1,0,2,2,2,0,2
29185,2,2,218,2,1624,"rural",1555.15368652344,2,0,0,2,2,2,0,4
29186,2,2,218,2,1624,"rural",1555.15368652344,2,0,0,2,2,1,0,1
29187,2,2,218,2,1624,"rural",1555.15368652344,2,0,0,2,2,1,0,3
29188,2,2,218,2,1624,"rural",1555.15368652344,1,1,1,2,1,1,1,2
29189,2,2,218,2,1624,"rural",1555.15368652344,2,0,0,2,2,1,0,2
29191,2,2,218,2,1624,"rural",1555.15368652344,2,1,1,2,2,2,0,3
29192,2,2,218,2,1624,"rural",1555.15368652344,1,1,0,1,1,1,1,1
29193,2,2,219,2,124,"rural",814.976989746094,2,0,0,2,2,1,0,2
29194,2,2,219,2,124,"rural",814.976989746094,2,1,1,2,2,1,0,3
29195,2,2,219,2,124,"rural",814.976989746094,2,0,0,2,2,2,0,2
29196,2,2,219,2,124,"rural",814.976989746094,2,1,0,2,2,1,0,2
29198,2,2,219,2,124,"rural",814.976989746094,1,1,1,2,2,1,1,2
29199,2,2,219,2,124,"rural",814.976989746094,1,0,1,2,2,1,1,1
29200,2,2,219,2,124,"rural",814.976989746094,2,0,0,2,2,1,0,2
29202,2,2,219,2,124,"rural",814.976989746094,2,1,0,2,2,1,0,2
29203,2,2,219,2,124,"rural",814.976989746094,2,0,0,2,2,1,0,1
29204,2,2,219,2,124,"rural",814.976989746094,2,0,0,2,1,1,0,2
29212,2,2,220,2,112,"rural",1352.00732421875,2,0,0,2,2,1,0,1
29217,2,2,221,1,750,"urban",1935.7958984375,1,1,1,2,2,1,1,2
29218,2,2,221,1,750,"urban",1935.7958984375,2,0,0,2,2,1,0,2
29219,2,2,221,1,750,"urban",1935.7958984375,2,0,0,2,2,1,0,2
29220,2,2,221,1,750,"urban",1935.7958984375,1,1,1,2,2,1,1,2
29223,2,2,221,1,750,"urban",1935.7958984375,1,1,0,2,2,1,1,2
29224,2,2,221,1,750,"urban",1935.7958984375,1,1,0,2,2,1,1,2
29226,2,2,221,1,750,"urban",1935.7958984375,1,1,1,1,1,1,1,2
29228,2,2,221,1,750,"urban",1935.7958984375,1,1,0,2,2,1,1,2
30022,5,3,316,2,874,"rural",7427.5166015625,2,0,0,2,2,2,0,2
30023,5,3,316,2,874,"rural",7427.5166015625,2,0,0,2,2,2,0,1
30024,5,3,316,2,874,"rural",7427.5166015625,2,0,0,1,2,2,1,1
30028,5,3,305,2,0,"rural",7427.5166015625,2,0,0,2,2,2,0,2
30029,5,3,316,2,0,"rural",7427.5166015625,2,0,0,2,2,2,0,1
30041,5,3,331,1,0,"urban",2220.67602539062,2,0,0,2,2,2,0,2
30043,5,3,307,1,634,"urban",2220.67602539062,2,0,0,2,2,2,0,1
30044,5,3,307,1,634,"urban",2220.67602539062,2,0,0,2,2,2,0,1
30045,5,3,307,1,634,"urban",2220.67602539062,2,0,0,2,2,2,0,4
30046,5,3,307,1,634,"urban",2220.67602539062,2,0,0,2,2,2,0,1
30047,5,3,307,1,634,"urban",2220.67602539062,2,0,0,2,2,2,0,2
30048,5,3,307,1,634,"urban",2220.67602539062,2,0,0,2,2,2,0,2
30049,5,3,307,1,634,"urban",2220.67602539062,1,1,0,2,2,2,1,3
30081,5,3,318,2,1136,"rural",7248.6982421875,2,0,0,2,2,2,0,2
30084,5,3,318,2,1136,"rural",7248.6982421875,2,0,0,2,2,2,0,1
30085,5,3,318,2,1136,"rural",7248.6982421875,2,0,0,2,2,2,0,4
30086,5,3,318,2,1136,"rural",7248.6982421875,2,0,0,2,2,2,0,5
30087,5,3,318,2,1136,"rural",7248.6982421875,2,0,0,2,2,2,0,2
30088,5,3,318,2,1136,"rural",7248.6982421875,2,0,0,2,2,2,0,4
30089,5,3,318,2,0,"rural",7248.6982421875,2,0,0,2,2,2,0,5
30090,5,3,318,2,1136,"rural",7248.6982421875,2,0,0,2,2,2,0,2
30091,5,3,313,2,70,"rural",5176.875,2,0,0,2,2,2,0,5
30092,5,3,331,1,0,"urban",5176.875,2,0,0,2,2,2,0,1
30093,5,3,313,2,70,"rural",5176.875,2,0,0,2,2,2,0,2
30094,5,3,313,2,70,"rural",5176.875,2,0,0,2,2,2,0,2
30097,5,3,313,2,70,"rural",5176.875,2,0,0,2,2,2,0,1
30098,5,3,313,2,70,"rural",5176.875,2,0,0,2,2,2,0,6
30099,5,3,313,2,70,"rural",5176.875,2,0,0,2,2,2,0,2
30100,5,3,313,2,70,"rural",5176.875,2,0,0,2,2,2,0,3
30101,5,3,301,1,1198,"urban",11715.5458984375,2,0,0,2,2,2,0,1
30102,5,3,301,1,0,"urban",11715.5458984375,1,1,0,2,2,2,1,2
30104,5,3,301,1,1198,"urban",11715.5458984375,2,0,0,2,2,2,0,2
30105,5,3,301,1,1198,"urban",11715.5458984375,2,1,0,1,2,2,1,2
30106,5,3,301,1,1198,"urban",11715.5458984375,2,0,0,2,2,2,0,2
30107,5,3,301,1,1198,"urban",11715.5458984375,2,0,0,1,2,2,1,2
30108,5,3,301,1,1198,"urban",11715.5458984375,1,1,0,2,2,2,1,1
30109,5,3,301,1,1198,"urban",11715.5458984375,1,1,0,2,2,2,1,1
30110,5,3,301,1,1198,"urban",11715.5458984375,2,0,0,2,2,2,0,2
30121,5,3,305,2,1542,"rural",2663.16284179688,2,0,0,2,2,2,0,3
30122,5,3,305,2,1542,"rural",2663.16284179688,1,1,0,1,2,2,1,3
30123,5,3,305,2,1542,"rural",2663.16284179688,1,1,0,1,2,2,1,3
30124,5,3,305,2,1542,"rural",2663.16284179688,2,0,0,2,2,2,0,2
30125,5,3,305,2,1542,"rural",2663.16284179688,2,0,0,2,2,2,0,2
30126,5,3,305,2,1542,"rural",2663.16284179688,2,0,0,2,2,2,0,1
30127,5,3,305,2,1542,"rural",2663.16284179688,2,0,0,2,2,2,0,2
30128,5,3,305,2,1542,"rural",2663.16284179688,1,1,0,1,2,2,1,3
30129,5,3,305,2,1542,"rural",2663.16284179688,2,0,0,2,2,2,0,1
30130,5,3,305,2,1542,"rural",2663.16284179688,2,0,0,2,2,2,0,1
30131,5,3,312,2,20,"rural",5871.4853515625,2,0,0,2,2,2,0,1
30132,5,3,312,2,20,"rural",5871.4853515625,2,0,0,2,2,2,0,2
30133,5,3,312,2,20,"rural",5871.4853515625,2,0,0,2,2,2,0,4
30134,5,3,312,2,20,"rural",5871.4853515625,2,0,0,2,2,2,0,3
30135,5,3,312,2,20,"rural",5871.4853515625,2,0,0,2,2,2,0,3
30137,5,3,312,2,20,"rural",5871.4853515625,1,1,0,2,2,2,1,1
30138,5,3,312,2,20,"rural",5871.4853515625,2,0,0,2,2,2,0,2
30139,5,3,312,2,20,"rural",5871.4853515625,2,0,0,2,2,2,0,2
30140,5,3,312,2,20,"rural",5871.4853515625,2,0,0,2,2,2,0,4
39003,5,3,302,2,302,"rural",875.305358886719,2,0,0,2,2,2,0,2
39005,5,3,302,2,302,"rural",875.305358886719,2,0,0,2,2,2,0,3
39007,5,3,302,2,302,"rural",875.305358886719,2,0,0,2,2,2,0,2
39009,5,3,302,2,302,"rural",875.305358886719,2,0,0,2,2,2,0,1
39010,5,3,302,2,302,"rural",875.305358886719,2,0,0,2,2,2,0,1
39012,5,3,305,2,1164,"rural",7811.7431640625,2,0,0,2,2,2,0,4
39013,5,3,305,2,1164,"rural",7811.7431640625,2,0,0,2,2,2,0,4
39014,5,3,305,2,1164,"rural",7811.7431640625,2,0,0,2,2,2,0,4
39016,5,3,305,2,1164,"rural",7811.7431640625,2,0,0,2,2,2,0,2
39017,5,3,305,2,1164,"rural",7811.7431640625,2,0,0,2,2,2,0,5
39018,5,3,305,2,1164,"rural",7811.7431640625,2,0,0,2,2,2,0,3
39020,5,3,305,2,1164,"rural",7811.7431640625,2,0,0,1,2,2,1,2
39021,5,3,305,2,1164,"rural",7811.7431640625,2,0,0,2,2,2,0,4
39022,5,3,305,2,1164,"rural",7811.7431640625,2,0,0,2,2,2,0,2
39023,5,3,308,2,102,"rural",4063.12060546875,2,0,0,2,2,2,0,2
39028,5,3,308,2,102,"rural",4063.12060546875,2,0,0,2,2,2,0,2
39031,5,3,308,2,102,"rural",4063.12060546875,2,0,0,2,2,2,0,1
39036,5,3,309,2,698,"rural",3948.26416015625,2,0,0,2,2,2,0,1
39037,5,3,309,2,698,"rural",3948.26416015625,2,0,0,2,2,2,0,3
39039,5,3,309,2,698,"rural",3948.26416015625,2,0,0,2,2,2,0,2
39040,5,3,309,2,698,"rural",3948.26416015625,2,0,0,2,2,2,0,2
39041,5,3,309,2,698,"rural",3948.26416015625,1,1,0,2,2,2,1,3
39042,5,3,309,2,698,"rural",3948.26416015625,2,0,0,2,2,2,0,1
39043,5,3,309,2,698,"rural",3948.26416015625,2,0,0,2,2,2,0,1
39044,5,3,309,2,698,"rural",3948.26416015625,2,0,0,2,2,2,0,6
39045,5,3,309,2,698,"rural",3948.26416015625,2,0,0,2,2,2,0,3
39048,5,3,316,2,910,"rural",3708.15991210938,2,0,0,1,2,2,1,1
39057,5,3,316,2,910,"rural",3708.15991210938,2,0,0,2,2,2,0,1
39059,5,3,317,2,586,"rural",2025.52233886719,2,0,0,2,2,2,0,3
39061,5,3,317,2,586,"rural",2025.52233886719,2,0,0,2,2,2,0,4
39064,5,3,317,2,586,"rural",2025.52233886719,2,0,0,2,2,2,0,4
39066,5,3,317,2,586,"rural",2025.52233886719,2,0,0,2,2,2,0,2
39068,5,3,323,1,0,"urban",2025.52233886719,2,0,0,2,2,2,0,1
39069,5,3,317,2,586,"rural",2025.52233886719,2,0,0,2,2,2,0,1
39070,5,3,317,2,586,"rural",2025.52233886719,2,0,0,2,2,2,0,2
39071,5,3,318,2,56,"rural",2969.03344726562,2,0,0,2,2,2,0,7
39072,5,3,318,2,56,"rural",2969.03344726562,2,0,0,2,2,2,0,3
39074,5,3,318,2,56,"rural",2969.03344726562,2,0,0,2,2,2,0,4
39077,5,3,318,2,56,"rural",2969.03344726562,2,0,0,2,2,2,0,3
39079,5,3,318,2,56,"rural",2969.03344726562,2,0,0,2,2,2,0,4
39080,5,3,318,2,56,"rural",2969.03344726562,2,0,0,2,2,2,0,3
39081,5,3,318,2,56,"rural",2969.03344726562,2,0,0,2,2,2,0,4
39082,5,3,318,2,56,"rural",2969.03344726562,2,0,0,2,2,2,0,3
39083,5,3,304,2,10,"rural",3474.10595703125,2,0,0,2,2,2,0,2
39084,5,3,304,2,10,"rural",3474.10595703125,2,0,0,2,2,2,0,2
39087,5,3,304,2,10,"rural",3474.10595703125,2,0,0,2,2,2,0,1
39088,5,3,304,2,10,"rural",3474.10595703125,2,0,0,2,2,2,0,5
39089,5,3,304,2,10,"rural",3474.10595703125,2,0,0,2,2,2,0,8
39090,5,3,304,2,10,"rural",3474.10595703125,2,0,0,2,2,2,0,8
39091,5,3,304,2,10,"rural",3474.10595703125,2,0,0,2,2,2,0,2
39092,5,3,304,2,10,"rural",3474.10595703125,2,0,0,2,2,2,0,1
39093,5,3,304,2,10,"rural",3474.10595703125,2,0,0,2,2,2,0,2
39096,5,3,304,2,184,"rural",1663.71691894531,2,0,0,2,2,2,0,2
39098,5,3,304,2,184,"rural",1663.71691894531,2,0,0,2,2,2,0,2
39101,5,3,304,2,184,"rural",1663.71691894531,2,0,0,2,2,2,0,3
39102,5,3,304,2,184,"rural",1663.71691894531,2,0,0,2,2,2,0,6
39103,5,3,304,2,184,"rural",1663.71691894531,2,0,0,2,2,2,0,8
39104,5,3,304,2,184,"rural",1663.71691894531,2,0,0,2,2,2,0,1
39105,5,3,304,2,184,"rural",1663.71691894531,2,0,0,2,2,2,0,9
39106,5,3,304,2,184,"rural",1663.71691894531,2,0,0,2,2,2,0,5
39107,5,3,320,2,266,"rural",1888.02490234375,2,0,0,2,2,2,0,3
39108,5,3,320,2,266,"rural",1888.02490234375,2,0,0,2,2,2,0,3
39110,5,3,320,2,266,"rural",1888.02490234375,2,0,0,2,2,2,0,2
39111,5,3,320,2,266,"rural",1888.02490234375,2,0,0,2,2,2,0,1
39112,5,3,320,2,266,"rural",1888.02490234375,2,0,0,2,2,2,0,5
39114,5,3,320,2,266,"rural",1888.02490234375,2,0,0,2,2,2,0,5
39115,5,3,320,2,266,"rural",1888.02490234375,2,0,0,2,2,2,0,1
39116,5,3,320,2,266,"rural",1888.02490234375,2,0,0,1,2,2,1,4
39118,5,3,320,2,266,"rural",1888.02490234375,2,0,0,2,2,2,0,1
39119,5,3,323,2,488,"rural",2915.00415039062,2,0,0,2,2,2,0,1
39120,5,3,323,2,488,"rural",2915.00415039062,2,0,0,2,2,2,0,2
39125,5,3,323,2,488,"rural",2915.00415039062,2,0,0,2,2,2,0,4
39127,5,3,323,2,488,"rural",2915.00415039062,2,0,0,2,2,2,0,2
39128,5,3,323,2,488,"rural",2915.00415039062,2,0,0,2,2,2,0,3
39130,5,3,323,2,488,"rural",2915.00415039062,2,0,0,2,2,2,0,3
39132,5,3,326,2,502,"rural",4891.5830078125,2,0,0,2,2,2,0,3
39133,5,3,326,2,502,"rural",4891.5830078125,2,0,0,2,2,2,0,2
39135,5,3,326,2,502,"rural",4891.5830078125,2,0,0,2,2,2,0,2
39136,5,3,326,2,502,"rural",4891.5830078125,2,0,0,2,2,2,0,4
39137,5,3,326,2,502,"rural",4891.5830078125,2,0,0,2,2,2,0,6
39138,5,3,326,2,502,"rural",4891.5830078125,2,0,0,2,2,2,0,4
39139,5,3,326,2,502,"rural",4891.5830078125,2,0,0,2,2,2,0,4
39140,5,3,326,2,502,"rural",4891.5830078125,2,1,0,2,2,2,0,5
39141,5,3,326,2,502,"rural",4891.5830078125,2,0,0,1,2,2,1,1
39142,5,3,326,2,502,"rural",4891.5830078125,2,0,0,2,2,2,0,2
39143,5,3,320,2,0,"rural",1002.82171630859,2,0,0,2,2,2,0,1
39144,5,3,327,2,196,"rural",1002.82171630859,2,0,0,2,2,2,0,2
39146,5,3,327,2,196,"rural",1002.82171630859,2,0,0,2,2,2,0,7
39147,5,3,327,2,196,"rural",1002.82171630859,2,0,0,2,2,2,0,2
39149,5,3,327,2,196,"rural",1002.82171630859,2,0,0,2,2,2,0,3
39150,5,3,327,2,196,"rural",1002.82171630859,2,0,0,2,2,2,0,2
39151,5,3,327,2,196,"rural",1002.82171630859,2,0,0,2,2,2,0,3
39152,5,3,327,2,196,"rural",1002.82171630859,2,0,0,2,2,2,0,2
39153,5,3,327,2,196,"rural",1002.82171630859,2,0,0,2,2,2,0,3
39154,5,3,327,2,196,"rural",1002.82171630859,2,0,0,2,2,2,0,2
39155,5,3,327,2,246,"rural",2602.44116210938,2,0,0,2,2,2,0,4
39156,5,3,327,2,246,"rural",2602.44116210938,2,0,0,2,2,2,0,5
39157,5,3,327,2,246,"rural",2602.44116210938,2,0,0,2,2,2,0,1
39158,5,3,327,2,246,"rural",2602.44116210938,2,0,0,2,2,2,0,1
39159,5,3,327,2,246,"rural",2602.44116210938,2,0,0,2,2,2,0,4
39160,5,3,327,2,246,"rural",2602.44116210938,2,0,0,2,2,2,0,4
39161,5,3,327,2,246,"rural",2602.44116210938,2,0,0,2,2,2,0,2
39162,5,3,327,2,246,"rural",2602.44116210938,2,0,0,2,2,2,0,2
39165,5,3,327,2,246,"rural",2602.44116210938,2,0,0,2,2,2,0,6
39166,5,3,327,2,246,"rural",2602.44116210938,2,0,0,2,2,2,0,3
39167,5,3,329,2,608,"rural",5829.76416015625,2,0,0,2,2,2,0,1
39169,5,3,329,2,608,"rural",5829.76416015625,2,0,0,2,2,2,0,2
39170,5,3,329,2,608,"rural",5829.76416015625,2,0,0,2,2,2,0,4
39171,5,3,329,2,608,"rural",5829.76416015625,2,0,0,2,2,2,0,9
39174,5,3,329,2,608,"rural",5829.76416015625,2,0,0,2,2,2,0,3
39175,5,3,329,2,608,"rural",5829.76416015625,2,0,0,2,2,2,0,4
39176,5,3,329,2,608,"rural",5829.76416015625,2,0,0,2,2,2,0,3
39177,5,3,329,2,608,"rural",5829.76416015625,2,0,0,2,2,2,0,2
39178,5,3,329,2,608,"rural",5829.76416015625,2,0,0,2,2,2,0,5
39186,5,3,316,2,910,"rural",3708.15991210938,2,0,0,2,2,2,0,3
39188,5,3,317,2,586,"rural",2025.52233886719,2,0,0,2,2,2,0,3
39190,5,3,318,2,56,"rural",2969.03344726562,2,0,0,2,2,2,0,2
39193,5,3,304,2,184,"rural",1663.71691894531,2,0,0,2,2,2,0,3
39198,5,3,323,2,488,"rural",2915.00415039062,2,0,0,2,2,2,0,1
40011,4,4,417,1,678,"urban",16189.8369140625,2,0,0,2,2,2,0,1
40015,4,4,417,1,678,"urban",16189.8369140625,2,0,0,2,2,2,0,1
40172,4,4,421,1,800,"urban",3468.31103515625,2,0,0,2,2,2,0,2
40173,4,4,421,1,0,"urban",3468.31103515625,1,1,1,2,2,2,1,1
40174,4,4,421,1,800,"urban",3468.31103515625,2,0,0,1,2,2,1,2
40176,4,4,421,1,0,"urban",3468.31103515625,1,1,0,2,2,2,1,3
40177,4,4,421,1,800,"urban",3468.31103515625,1,1,0,2,2,2,1,3
40178,4,4,421,1,800,"urban",3468.31103515625,2,0,0,2,2,2,0,2
40202,4,4,402,2,1080,"rural",2856.17504882812,2,0,0,2,2,2,0,5
40206,4,4,402,2,1080,"rural",2856.17504882812,2,0,0,2,2,1,0,2
40207,4,4,402,2,1080,"rural",2856.17504882812,2,0,0,2,2,2,0,1
40208,4,4,402,2,1080,"rural",2856.17504882812,2,0,0,2,2,2,0,3
40209,4,4,402,2,1080,"rural",2856.17504882812,2,0,0,2,2,2,0,2
49001,4,4,402,2,874,"rural",6528.91455078125,2,0,0,1,2,2,1,2
49003,4,4,402,2,874,"rural",6528.91455078125,2,0,0,2,2,2,0,1
49004,4,4,402,2,874,"rural",6528.91455078125,2,0,0,1,2,2,1,5
49005,4,4,402,2,874,"rural",6528.91455078125,2,0,0,2,2,2,0,4
49006,4,4,402,2,874,"rural",6528.91455078125,2,0,0,2,2,2,0,2
49007,4,4,402,2,874,"rural",6528.91455078125,2,0,0,2,2,2,0,3
49008,4,4,402,2,874,"rural",6528.91455078125,2,0,0,2,2,2,0,2
49009,4,4,402,2,874,"rural",6528.91455078125,2,0,0,1,2,1,1,4
49010,4,4,402,2,874,"rural",6528.91455078125,2,0,0,2,2,1,0,3
49011,4,4,402,2,874,"rural",6528.91455078125,2,0,0,2,2,2,0,3
49013,4,4,405,2,716,"rural",6171.22021484375,1,1,0,2,2,2,1,3
49015,4,14,1405,1,0,"urban",6171.22021484375,2,0,0,1,2,2,1,2
49017,4,4,405,2,716,"rural",6171.22021484375,2,0,0,2,2,2,0,1
49018,4,4,405,2,0,"rural",6171.22021484375,2,0,0,2,2,2,0,2
49019,4,4,405,2,716,"rural",6171.22021484375,2,0,0,1,2,1,1,3
49023,4,4,405,2,716,"rural",6171.22021484375,2,0,0,2,2,2,0,4
49024,4,4,405,2,716,"rural",6171.22021484375,1,1,0,1,2,1,1,1
49025,4,4,408,2,0,"rural",4403.22900390625,2,1,0,2,2,2,0,3
49026,4,4,408,2,630,"rural",4403.22900390625,2,0,0,2,2,2,0,1
49027,4,4,408,2,630,"rural",4403.22900390625,2,0,0,2,2,2,0,4
49034,4,4,408,2,630,"rural",4403.22900390625,2,0,0,2,2,2,0,2
49035,4,4,408,2,630,"rural",4403.22900390625,2,0,0,2,2,2,0,4
49036,4,4,408,2,630,"rural",4403.22900390625,2,0,0,2,2,2,0,3
49037,4,4,412,1,1562,"urban",9999.8349609375,2,0,0,2,2,2,0,3
49038,4,4,412,1,1562,"urban",9999.8349609375,2,0,0,2,2,2,0,5
49039,4,4,412,1,1562,"urban",9999.8349609375,2,0,0,2,2,2,0,2
49040,4,4,412,1,1562,"urban",9999.8349609375,2,0,0,1,2,2,1,2
49041,4,4,412,1,1562,"urban",9999.8349609375,2,0,0,1,2,2,1,2
49042,4,4,412,1,1562,"urban",9999.8349609375,2,0,0,2,2,2,0,2
49043,4,4,412,1,1562,"urban",9999.8349609375,2,0,0,2,2,2,0,1
49044,4,4,412,1,1562,"urban",9999.8349609375,2,0,0,2,2,2,0,2
49045,4,4,412,1,1562,"urban",9999.8349609375,1,1,0,2,2,1,1,1
49046,4,4,412,1,1562,"urban",9999.8349609375,2,0,0,1,2,2,1,5
49051,4,4,416,1,372,"urban",4820.55810546875,2,0,0,2,2,2,0,1
49055,4,4,416,1,372,"urban",4820.55810546875,1,1,0,2,2,2,1,2
49060,4,4,416,1,372,"urban",4820.55810546875,2,0,0,2,2,2,0,1
49070,4,4,416,1,730,"urban",30473.005859375,2,0,0,2,2,2,0,2
49071,4,4,416,1,730,"urban",30473.005859375,2,0,0,2,2,2,0,1
49076,4,4,417,1,114,"urban",2744.56127929688,2,0,0,2,2,2,0,2
49077,4,4,417,1,114,"urban",2744.56127929688,2,0,0,2,2,2,0,1
49080,4,4,417,1,114,"urban",2744.56127929688,1,1,0,1,2,2,1,1
49083,4,4,417,1,114,"urban",2744.56127929688,1,1,1,2,2,2,1,1
49085,4,4,419,1,1006,"urban",9494.5283203125,2,0,0,2,2,2,0,1
49086,4,4,419,1,1006,"urban",9494.5283203125,2,0,0,2,2,2,0,2
49088,4,4,419,1,1006,"urban",9494.5283203125,2,0,0,2,2,2,0,1
49090,4,4,419,1,1006,"urban",9494.5283203125,2,0,0,2,2,2,0,2
49091,4,4,419,1,1006,"urban",9494.5283203125,2,0,0,2,2,2,0,1
49093,4,4,419,1,1006,"urban",9494.5283203125,2,0,0,2,2,2,0,1
49094,4,4,419,1,1006,"urban",9494.5283203125,2,0,0,1,2,2,1,1
49095,4,4,419,1,1006,"urban",9494.5283203125,2,0,0,1,2,2,1,1
49097,4,4,420,1,1296,"urban",11385.001953125,1,1,0,2,2,2,1,3
49100,4,4,420,1,1296,"urban",11385.001953125,1,1,0,2,2,2,1,5
49101,4,4,420,1,1296,"urban",11385.001953125,1,1,0,2,2,2,1,3
49102,4,4,420,1,1296,"urban",11385.001953125,2,0,0,2,2,2,0,3
49103,4,4,420,1,1296,"urban",11385.001953125,2,0,0,2,2,2,0,3
49104,4,4,420,1,1296,"urban",11385.001953125,1,0,1,2,2,2,1,3
49105,4,4,420,1,1296,"urban",11385.001953125,1,1,0,2,2,2,1,2
49106,4,4,420,1,1296,"urban",11385.001953125,1,1,0,2,2,2,1,2
49108,4,4,420,1,1296,"urban",11385.001953125,2,0,0,2,2,2,0,3
49111,4,4,405,2,716,"rural",6171.22021484375,2,0,0,2,2,1,0,4
49112,4,4,405,2,716,"rural",6171.22021484375,2,0,0,2,2,2,0,1
49113,4,4,408,2,630,"rural",4403.22900390625,2,0,0,2,2,2,0,3
49114,4,4,408,2,630,"rural",4403.22900390625,1,1,0,2,2,2,1,2
49124,4,4,419,1,1006,"urban",9494.5283203125,2,0,0,1,1,2,1,1
49126,4,4,407,1,680,"urban",2856.33056640625,2,0,0,2,1,1,0,4
49129,4,4,407,1,680,"urban",2856.33056640625,2,1,1,2,2,2,0,10
49130,4,4,407,1,680,"urban",2856.33056640625,2,1,1,2,1,2,0,4
49131,4,4,407,1,680,"urban",2856.33056640625,1,1,1,2,1,2,1,11
49132,4,4,407,1,680,"urban",2856.33056640625,2,1,1,2,2,2,0,9
49133,4,4,407,1,680,"urban",2856.33056640625,1,1,1,2,1,1,1,3
49134,4,4,407,1,680,"urban",2856.33056640625,1,1,0,2,1,1,1,6
49135,4,4,407,1,680,"urban",2856.33056640625,2,1,0,1,2,2,1,3
49136,4,4,407,1,680,"urban",2856.33056640625,2,1,1,2,1,1,0,5
49137,4,4,407,1,680,"urban",2856.33056640625,2,1,1,2,2,2,0,3
50001,2,5,506,2,830,"rural",3861.2998046875,1,1,1,2,2,1,1,3
50002,2,5,506,2,830,"rural",3861.2998046875,2,1,1,2,2,2,0,6
50003,2,5,506,2,830,"rural",3861.2998046875,2,1,1,2,2,2,0,6
50004,2,5,506,2,830,"rural",3861.2998046875,2,1,1,2,2,2,0,7
